video_id,title,channel_id,channel_title,published_at,time_delta,israel_regierung,palaestinenser_zivil,hamas,westliche_staaten,ideology_channel_mean,populism_channel_mean,ideology_group,populism_group,month
Cfnm4KDqyTw,"Iran droht, wichtige Handelsroute dicht zu machen - Israelischer Minister: ""Teheran wird brennen""",UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2025-06-14 13:45:01+00:00,20,0.0,,,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2025-06
7dq8dlG9ZBg,Deutschland kneift im Abwehrkampf Israels gegen totalitären Mullah-Staat,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2025-06-13 16:00:11+00:00,20,1.0,,,-1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2025-06
W7VX5hyGrNI,Koalitions-Alarm! Bei Israel hat Merz die Büchse der Pandora geöffnet,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2025-06-06 18:00:26+00:00,19,-0.5,-1.0,-1.0,-1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2025-06
Y3nkCAsC5Kc,Mit seiner Israel-Kritik riskiert Merz eine gefährliche Entwicklung,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2025-05-28 06:07:34+00:00,19,0.5,,-1.0,-1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2025-05
44jIsEq6fBo,"Historischer Israel-Auftritt von Merz: ""Verstehe nicht, mit welchem Ziel""",UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2025-05-26 14:15:01+00:00,19,-1.0,,-1.0,1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2025-05
8f5JnJmFJYw,Dramatische Worte von Ex-Hamas-Geisel,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2025-03-20 16:40:28+00:00,17,,,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2025-03
7Q3-0mMtOjk,Ein Nein zu Trumps Gaza-Idee ist zu wenig - Baerbock hat kein Konzept,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2025-02-08 14:04:58+00:00,16,0.5,-1.0,-1.0,-0.5,5.322222222222222,1.255555555555556,Mitte,Niedrig,2025-02
gKqUrta3SCQ,Chaos und Tumult bei Geisel-Übergabe - Israel nennt Szenen „schockierend“,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2025-01-30 15:03:18+00:00,15,,-0.5,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2025-01
spxaEkamLYU,"Als Hamas die ersten Geiseln übergibt, zeigt sich das wahre Gesicht der Terror-Kämpfer",UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2025-01-20 07:56:39+00:00,15,0.0,0.0,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2025-01
35uxtKmFewI,Baerbock reklamiert Nahost-Deal für sich: Die Realität sieht anders aus,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2025-01-17 11:00:04+00:00,15,,,-1.0,0.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2025-01
UEfg4hYVuUY,Brisante Netanjahu-Frage rüttelt an den Grundfesten von Baerbocks Politik,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-11-29 12:30:32+00:00,13,-1.0,,,0.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-11
facUUuYSoJo,Bomben auf Raketenlager der Hisbollah: „Israel hat keine andere Wahl“,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-09-25 18:30:36+00:00,11,1.0,,-1.0,-0.5,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-09
VljNWn_lns4,Naftali Bennet: „Wir können den Palästinensern gerade jetzt kein Land überlassen“,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-09-23 10:01:04+00:00,11,-0.5,,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-09
KXM7SIYqWEk,Baerbocks Israel-Strategie ist peinlich für Deutschland,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-09-20 17:30:05+00:00,11,1.0,,-1.0,-1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-09
1bttRRh0XbM,Warum Israels Friedensangebot an die Hamas historisch ist - und welchen Preis es kostet,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-09-13 10:00:04+00:00,11,1.0,,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-09
LfrBIfXgLl4,Ex-Oberst analysiert Hisbollah-Attacke auf Israel – ein Detail überrascht,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-08-26 15:00:25+00:00,10,0.5,,,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-08
30IW9VQtTmE,"Als Eltern von Hamas-Geisel Botschaft an Sohn senden, fließen Tränen bei Delegierten",UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-08-22 18:30:02+00:00,10,,,-1.0,0.5,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-08
kKJ-GcF4jBY,Hamas meldet Tötung ihres Auslandschefs Ismail Hanija in Teheran,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-07-31 16:15:02+00:00,9,0.0,,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-07
9XX2IpXRn7o,"Israel-Insider: Es ist eine Schande, dass Deborah Feldman bei Lanz eingeladen wird",UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-07-05 18:30:07+00:00,8,1.0,,,0.5,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-07
E9MEpjEZPrY,Was Greta Thunberg mit Israels ESC-Auftritt zu tun hat,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-05-11 13:30:07+00:00,7,1.0,,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-05
BpmHIh-xLXk,Schredder-Protest: Plötzlich zückt Israel-Botschafter einen Aktenvernichter,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-05-11 08:00:07+00:00,7,-1.0,1.0,-1.0,-1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-05
1FPpCKmLZq0,Israel-Hasserin bedrängt Hollywood-Star – dem platzt der Kragen,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-04-23 18:00:00+00:00,6,,,,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-04
5R6S03XlHak,Warum eine einzige US-Aussage plötzlich eine Nahost-Lösung aufzeigt,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-04-19 18:30:04+00:00,6,1.0,0.0,-1.0,1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-04
pbox7LVhtsA,Israel-Militär veröffentlicht Aufnahmen vom Abschuss der Mullah-Raketen,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-04-16 10:30:29+00:00,6,1.0,,,0.5,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-04
VRU4WvnwSHc,"Experte warnt nach Angriff auf Israel: „Zwei Gefahren, die deutlich geworden sind“",UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-04-15 17:45:01+00:00,6,-0.5,,,1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-04
hr-2GnWqc90,Sechs Monate nach Hamas-Massaker: Überlebende kehren zurück auf Festival-Gelände,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-04-15 12:00:42+00:00,6,,,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-04
nZOADbr1JW0,Bis zu 2500 Kilometer Reichweite: Auf diese Waffen hat Iran bei Israel-Angriff gesetzt,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-04-15 10:00:40+00:00,6,,,,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-04
FZfhw9qLNow,„Keine Ausreden mehr“: Warum Gaza-Aussage von Baerbock völlig unakzeptabel ist,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-04-05 16:30:02+00:00,5,0.5,-1.0,-1.0,-0.5,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-04
f-Y69qj6XZ0,Nach Israel-Besuch sagt Mansour: „Menschen haben Glauben an Westen komplett verloren“,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-03-14 16:30:11+00:00,5,1.0,,-1.0,-1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-03
kqSjc6dzMtI,Von der Zwei-Staaten-Illusion bis zur UN-Naivität – die Grenzen von Baerbocks Israel-Politik,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2024-02-16 17:30:06+00:00,4,0.5,-1.0,-1.0,-1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2024-02
8bebcVzPV98,"Frau Baerbock, ihre Appelle an Israel gehen an die falsche Adresse!",UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-12-05 14:30:03+00:00,1,1.0,,-1.0,1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-12
4U05xY9aI3Q,"Musk stellt Drei-Punkte-Plan für Israel vor: Man muss die töten, „die darauf bestehen“",UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-11-29 11:30:02+00:00,1,1.0,,-1.0,-1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-11
axOWlyHkvkA,Nach 50 Tagen in Gewalt der Hamas - Neunjährige Emily wieder zurück bei ihrem Vater,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-11-26 16:00:02+00:00,1,0.5,,-1.0,-1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-11
ebHhdhF7C1A,Kritik an deutsche Außenpolitik: Sigmar Gabriel stellt unbequeme Israel-Frage,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-11-20 14:00:32+00:00,1,-1.0,,,-0.5,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-11
1cBqBlUJ-Mw,"„Davon steht nichts in der Tora"" : Erdogan schickt mahnende Wort nach Israel",UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-11-18 08:30:01+00:00,1,-1.0,,-1.0,0.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-11
VKi6be07og4,Bei BAMBI-Verleihung finden Promis deutliche Worte zu Nahost-Konflikt,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-11-17 06:45:00+00:00,1,0.5,0.5,,-0.5,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-11
TLEZBg8hPAQ,Ist Israel genauso schlimm wie die Hamas? Warum daran einfach alles falsch ist,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-11-11 13:00:32+00:00,1,1.0,,-1.0,0.5,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-11
9Cz3J9_tk3k,"Deutschland zahlt weiter! Was mit den Millionen passiert, die wir nach Gaza pumpen",UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-11-10 15:00:09+00:00,1,0.5,,-1.0,0.5,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-11
YOil2x5fDf4,Deutschland verbietet Samidoun -  Das steckt hinter dem palästinensischen Netzwerk,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-11-04 10:30:18+00:00,0,,,-1.0,1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-11
RCKd4CzJ9U0,"""Genug ist genug"": Ausgerechnet Emir von Katar will jetzt Israel zurückpfeifen",UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-10-24 12:30:24+00:00,0,-1.0,,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-10
_UwZfdO2KLo,Nahost-Experte: Arabische Staaten weisen Palästinenser ab - mit perfidem Kalkül,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-10-23 11:45:01+00:00,0,,,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-10
SgvB4xS4GEY,Jetzt setzt Israel für die Offensive in Gaza den „Teddybär“ ein,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-10-15 14:30:09+00:00,0,-0.5,0.0,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-10
omTQy3GMb6Y,Ein Satz zeigt das ganze Versagen Israels beim Hamas-Angriff,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-10-15 08:15:03+00:00,0,-1.0,,-1.0,0.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-10
TKY-4pXcEsU,Kein deutsches Geld für Palästinenser ohne Israels Zustimmung,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-10-14 10:00:22+00:00,0,1.0,,-1.0,-0.5,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-10
wKf3L515TYc,"Wenn die Armee in Gaza reingeht, wird es hässliche Überraschungen geben",UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-10-13 17:15:03+00:00,0,0.5,,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-10
HCo9v4fwW4w,Scholz will „apokalyptisches Szenario“ in Nahost verhindern und warnt Israels Nachbarn,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-10-12 16:00:10+00:00,0,1.0,,-1.0,1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-10
-l6CcuqULxY,Ex-Israel-Offizier über Hamas-Taktik: „In einer Woche sind wir wieder die Bösen“,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-10-12 14:00:00+00:00,0,1.0,,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-10
hp0gOpDD9mA,Israels Armee bombardiert weiter Hamas-Ziele im Gazastreifen - große Bitte an Deutschland,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-10-12 12:00:29+00:00,0,0.5,,-1.0,1.0,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-10
_GPbVcBDZao,Ex-Israel-Offizier prophezeit blutigen Gaza-Kampf: „Die sind krasser als Nordkorea“,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-10-11 16:00:33+00:00,0,,,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-10
4kC6D39foaw,"Die Menschen in Deutschland müssen endlich lernen, Israel zu verstehen",UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-10-11 06:00:02+00:00,0,1.0,-1.0,-1.0,-0.5,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-10
2YqrEffKQAE,Palästinenser-Chef besucht Moskau - damit verfolgt Putin zwei Ziele,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-10-10 12:30:04+00:00,0,,,,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-10
OPrOhC-P0tM,Islamexperte Mansour über Hamas-Anhänger in Berlin: „Ein Ungeheuer ist unter uns entstanden“,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-10-10 06:00:08+00:00,0,,,-1.0,-0.5,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-10
XLSNB3mftao,Hier feuert Terror-Gruppe Hamas Hunderte Raketen auf Israel,UCgAPgHNmQSG_ySHRiOVeF4Q,FOCUS online,2023-10-07 08:30:08+00:00,0,0.0,,-1.0,,5.322222222222222,1.255555555555556,Mitte,Niedrig,2023-10
_8a13oWq00A,LIVE TEIL 2: Präsident Trump empfängt heute Premierminister Netanjahu aus Israel in Mar-A-Lago,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-12-29 21:51:19+00:00,26,1.0,,-1.0,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-12
yJobBYWu4V8,LIVE: Präsident Trump empfängt heute Premierminister Netanjahu aus Israel in Mar-A-Lago,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-12-29 18:50:58+00:00,26,1.0,,-1.0,0.5,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-12
jBN924zCgSE,Gaza Schock: Israel tötet Hisbollah-Leader – und entdeckt gigantischen 7-km-Tunnel in Rafah“,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-11-26 07:00:46+00:00,25,1.0,,-1.0,-1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-11
nCo9BZQIJhE,EILMELDUNG: „Hamas bricht erneut Waffenruhe – Netanyahu: Der Krieg ist noch nicht vorbei!“,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-10-19 13:43:49+00:00,24,0.0,,-1.0,0.5,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-10
Tqcwz8MIhvE,Präsident Trump begeistert den nahen Osten. Trump`s komplette Rede in der Knesset #deutsch,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-10-16 16:28:41+00:00,24,1.0,,-1.0,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-10
Rdhni8JGDJY,YouTube zensiert die Rede von Trump im israelischen Parlament.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-10-15 06:00:25+00:00,24,,,,-1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-10
1iNwAWeQs5I,Trump´s komplete Rede im israelischen Parlament auf #deutsch,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-10-14 11:31:48+00:00,24,1.0,,-1.0,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-10
cviW0ORtIGU,LIVE: Präsident Trump auf dem Weg nach Israel,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-10-12 20:41:04+00:00,24,1.0,,-1.0,-1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-10
DiqCYpB3_hk,Trump warnt Hamas – Entweder Frieden oder totale Vernichtung.Die Welt wartet noch auf die Geiseln.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-10-07 08:00:11+00:00,24,0.5,,-1.0,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-10
GxLSYxh1GiE,Einladung mit Risiko: Merz will Netanjahu nach Deutschland holen – trotz Haftbefehl,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-10-06 14:15:35+00:00,23,,,,-1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-10
wSeR3BWKNdI,Eilmeldung: Hamas aktzeptiert Trump`s Bedingungen - Alle Geiseln kommen tot oder lebending zurück.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-10-04 03:51:07+00:00,23,,,1.0,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-10
9XaOaIHvYAw,„Schlupfloch Rückkehrgesetz: Wie Israel zum Zufluchtsort für Sexualstraftäter aus den USA wird.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-08-21 10:50:58+00:00,22,-1.0,,,-0.5,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-08
Aj4_CDdJJiA,Schock-Enthüllung: Judge Andrew Napolitano beschuldigt Mossad – wird Trump erpresst?,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-07-14 14:24:01+00:00,21,,,,,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-07
kUP39wAj_yk,"LIVE -  Al Jazeera berichtet eine Eilmeldung: ""Iran bombardiert Israel. Tote und Verletzte"".",UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-06-24 06:36:40+00:00,20,0.5,,,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-06
7hokJMLh3KQ,LIVE -  Präsident Trump gibt Waffenstillstand zwischen Israel und Iran bekannt.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-06-24 01:35:47+00:00,20,-0.5,,-1.0,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-06
b26_0DKijnQ,Israel-Iran Konflikt: Tödlicher Blitz in der Nacht. Angriff auf sensible Atomanlagen.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-06-19 11:38:55+00:00,20,-1.0,,,-0.5,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-06
NiydXibZC3M,Gehen die USA und Israel jetzt vereint gegen Atomwaffen im Iran vor? Gibt es die überhaupt?,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-06-19 07:00:18+00:00,20,0.5,,,-0.5,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-06
hjWY_L65o-s,„Iran und Israel im offenen Schlagabtausch – Trump ruft Millionen zur Flucht aus Teheran auf“,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-06-18 08:00:49+00:00,20,0.0,,,0.5,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-06
snjMqUaJf3g,Iranischer Top-General Ali Shadmani von Israel getötet – Trump droht Khamenei persönlich!,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-06-18 05:40:26+00:00,20,-0.5,,,-0.5,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-06
PquN8Woo0vo,LIVE aus Kanada - Weltpolitiker beim G7 Gipfel in Kanaskis. Israel - Iran Krise verschärft sich.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-06-16 17:31:50+00:00,20,-1.0,,,-1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-06
bqzbj8x0Vaw,Iran Konflikt. Oberst Douglas Macgregor warnt: “Wird Israel dies überleben“?,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-06-14 07:00:28+00:00,20,-1.0,,,-1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-06
bTd2R6iKOF8,LIVE  Israel unter Beschuss Iranischer Raketen.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-06-13 21:42:07+00:00,20,-0.5,,,-0.5,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-06
3elQC1Dm7oE,LIVE Israel greift Iran in der Nacht an. Mehr als 1000 Ziele bombardiert. Darunter Nuklearanlagen.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-06-13 14:03:01+00:00,20,-1.0,,,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-06
RGQmL_zjH1Q,Warum VP Vance plötzlich seinen Israel - Besuch stornierte. Zieht Trump sich jetzt zurück?,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-05-23 17:02:21+00:00,19,-1.0,,,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-05
SiTu3CgYzAI,Trump auf Billionen-Jagd: Wie der Nahe Osten zur Bühne seines geopolitischen Comebacks wird.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-05-13 09:00:47+00:00,19,,,,-1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-05
eEWlPRVmwuY,Live - Präsident Donald Trump empfängt den israelischen Premierminister Benjamin Netanjahu.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-04-07 20:32:22+00:00,18,1.0,,-1.0,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-04
PMmhoL91OSY,Live - Präsident Donald Trump empfängt den israelischen Premierminister Benjamin Netanjahu.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-04-07 16:37:15+00:00,18,,,,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-04
Hd4pbMwUvzY,Live - USA Inländischer Terrorismus - Brennende Teslas. Hamas bombardiert Israel,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-03-20 19:11:21+00:00,17,0.0,,-1.0,,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-03
llYotCSBqvE,Live - Trump Tower in New York wird von Propalästinensischen Demonstranten attackiert.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-03-14 15:41:44+00:00,17,,,,-1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-03
J1nDEDzimEI,Iran weist Trumps Drohung zurück – Keine Verhandlungen mit USA und Israel,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-03-11 10:00:20+00:00,17,0.5,,-1.0,-1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-03
cC4_6qJ8fmU,Trump gibt Netanjahu freie Hand im Gaza Konflikt - U.S. Waffenlieferung nach Israel sind unterwegs.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-02-18 14:39:42+00:00,16,1.0,,-1.0,-1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-02
Q2PWdNb5aUs,"Israel - Netanjahu: ""Tore zur Hölle sind geöffnet"".",UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-02-17 09:25:00+00:00,16,1.0,,-1.0,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-02
Ri1JVcA9t7Y,Israel plant Angriff auf Hamas - Trump sagt Unterstützung zu.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-02-16 09:00:27+00:00,16,1.0,,-1.0,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-02
c56d-BSbWbk,Präsident Trump verliert die Geduld mit Hamas. Bricht jetzt die Hölle los?,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-02-11 11:16:22+00:00,16,,,-1.0,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-02
NTXa2GMxSlY,Trump macht reinen Tisch - USAID sendet 50 Millionen Dollar für Kondome in Gaza.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-02-09 11:38:14+00:00,16,,,,-1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-02
9nuP_bTtRVI,Eilmeldung-USAID Finanzskandal  Hamas erhält 160 Millionen für ethnische Säuberung.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-02-09 09:00:09+00:00,16,,,,-1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-02
WlWcAnMyUiU,USA - Deutsch: Pressekonferenz Präsident Trump und Israeli Premier Netanjahu.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-02-07 10:00:29+00:00,16,1.0,,-1.0,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-02
mhmgMMZV2K8,LIVE  Präsident Donald Trump will Palästina zur Riviera des nahen Ostens machen.,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-02-05 11:20:47+00:00,15,1.0,,-1.0,1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-02
UWnjICHyyls,LIVE  Präsident Donald Trump empfängt Präsident Netanjahu,UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-02-04 22:46:49+00:00,15,1.0,,-1.0,-0.5,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-02
V0BnUGmAk4w,"Trumps PR-Konferenz: ""Wenn die Geiseln nicht freikommen, wird im Nahen Osten die Hölle losbrechen"".",UClU7WlDqiDZLgMAT4HxrK-A,TranslatedPress DE,2025-01-08 16:03:34+00:00,15,,,-1.0,-1.0,7.721153846153846,8.201923076923077,Rechts,Hoch,2025-01
