title,confidence_score,politics_classification,video_id,channel_id,published_at,time_delta
Deutschland 2023: Ein Staat wird übergriffig  - TE Wecker am 03 10 2023,0.9862576723098756,1,jNl93VMIH1U,UCB37CFICVTUlewYdbMSChIA,2023-10-03 01:50:08+00:00,-1
"Wahnsinn pur: Lauterbach, Faeser, Böhmermann - Redaktionsschluss mit David Boos",0.7591360807418823,1,7a4eV049B0A,UCB37CFICVTUlewYdbMSChIA,2023-09-17 11:45:00+00:00,-1
EU Migration: Wieviel sollen es noch werden?  - TE Wecker am 07 10 2023,0.9488698840141296,1,Nuw8zvIPOJY,UCB37CFICVTUlewYdbMSChIA,2023-10-06 23:00:13+00:00,-1
Zerstört die Politik das Wohnen? | Tichys Einblick Talk,0.9105454087257384,1,hEHrtlPuC4A,UCB37CFICVTUlewYdbMSChIA,2023-09-14 17:00:23+00:00,-1
HaHa! Scurrows Anwalt teilt aus,0.5202525854110718,1,ZLitplsUll4,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-29 18:09:00+00:00,-3
"Gespräch mit ImpImpImp | Kurdistan, Salafisten, FDP und Corona",0.9749645590782166,1,OpcuIei3v58,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-29 12:33:00+00:00,-3
Carsten Stahl streitet mit der Militanten Veganerin | TEIL 2,0.8670920133590698,1,aFaTXyjnNfU,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-21 14:33:00+00:00,-3
BeWeiSe für Shurjoka gegen Scurrows,0.8510265946388245,1,i58dOq5VunM,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-08 16:03:00+00:00,-3
Talk mit Manuellsen zum Konflikt mit A.B.K.,0.9830036759376526,1,SjUU5l80OFI,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-24 17:05:01+00:00,-3
Arte blamiert sich,0.5056149959564209,1,_i77hur49gg,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-11 16:21:00+00:00,-3
Ist Scurrows ein Faschist?,0.6055657863616943,1,jGyzP3ndNnE,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-02 16:11:06+00:00,-3
Shurjoka trifft Scurrows' Anwalt... kappa,0.9152424931526184,1,AQAAZyXqPN4,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-31 12:05:00+00:00,-3
Ponyhof mit Dekarldent zur AfD | Teil 2,0.7338096499443054,1,CR9CdR6-iu4,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-11 12:05:00+00:00,-3
Wie die AfD gegen LGBTQ+ mobilisiert,0.6292051672935486,1,2SNEY5ibd6Y,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-15 14:46:00+00:00,-3
Korruption in der deutschen Politik?,0.907721996307373,1,xZZA6UxrTiU,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-31 17:33:00+00:00,-3
Statement zu Paris und Frankreich | + Update,0.94912588596344,1,hh7KXDB03kM,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-17 11:05:00+00:00,-3
Fanatiker gegen queere Menschen in den USA,0.7162186503410339,1,78iLumoGV6g,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-28 11:08:00+00:00,-3
Leon fällt auf Putin-Propaganda rein,0.8251322507858276,1,kvJLs_mId8Y,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-25 15:07:00+00:00,-3
"Talk mit Bababartunek über Schwurbler,  Stahl, Shurjoka und Scurrows",0.9655439853668212,1,Agb7J9wKviI,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-01 15:02:00+00:00,-3
Leon Lovelock blamiert sich bei den britischen Royals,0.8068525791168213,1,SFNEOahK2eU,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-12 12:09:00+00:00,-3
Carsten Stahl nutzt PoC für seine selbstverliebte Show,0.9851146340370178,1,Owd0msES15o,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-06 12:32:00+00:00,-3
Carsten Stahl streitet mit der Militanten Veganerin | TEIL 1,0.8482508659362793,1,NhiZpursvIc,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-14 11:37:00+00:00,-3
TJ schlägt sich auch auf Scurrows' Seite gegen Shurjoka,0.6199316382408142,1,WX8lA1pzH8M,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-10 12:03:00+00:00,-3
Die Militanten Veganerin streitet mit Carsten Stahl | Das Finale,0.9463167786598206,1,3MYYhL0zZ-g,UCBA2L-XIgGYVn_t_8B0VMMg,2023-07-25 12:07:00+00:00,-3
Aline Bachmann blamiert sich weiter und weiter und weiter,0.6559974551200867,1,S7pAI7nVKJc,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-02 15:03:00+00:00,-2
Scurrows' Anwalt vermöbelt Dara (Radikaler Demokrat),0.9894397258758544,1,6sfVuB2HIKk,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-13 15:05:00+00:00,-2
Sievi poltert gegen DIE GRÜNEN,0.920217990875244,1,UcXF_VpAb2s,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-16 12:31:00+00:00,-2
Wird DIE LINKE untergehen?,0.9287003874778748,1,lj9SPqeKRXs,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-27 12:05:01+00:00,-2
Dieses Video hat nur eines verdient: VERACHTUNG!,0.5746334791183472,1,KM8GL-p5B8U,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-07 17:02:01+00:00,-2
Leon Lovelock schwurbelt über Wasser,0.6249804496765137,1,QFTZCwBtIMw,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-10 15:01:00+00:00,-2
Ahmad erklärt NonaKanal den Krieg,0.9685118198394777,1,RJIJM8m3jFU,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-31 14:32:00+00:00,-2
Scurrows' Anwalt schießt wieder,0.7765381932258606,1,1jxhLW--abY,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-25 11:32:00+00:00,-2
Leon und die Wasserverschwörung,0.7097237706184387,1,xMUTC86jjMk,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-22 15:34:00+00:00,-2
Wassernot in Deutschland?,0.5720056891441345,1,Y49t7_G0eS8,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-21 16:05:00+00:00,-2
Noch so ein rechter Carsten,0.5418937802314758,1,8UfbAbATryA,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-02 12:31:00+00:00,-2
"Darf man Björn Höcke (AfD) ""Nazi"" nennen?",0.8028647899627686,1,E5MfWEdFr4E,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-08 12:03:00+00:00,-2
Leon Lovelock faselt von der Zwirbeldrüse,0.5779718160629272,1,T7g978sIRxY,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-17 15:34:00+00:00,-2
KuchenTV auf Twitch (illegal) gebannt!,0.2397051006555557,0,dIys0viXsRw,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-21 11:26:23+00:00,-2
Geschenke von Zec+ bekommen,0.2149385064840316,0,2AD-tFW2VIw,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-09 18:15:00+00:00,-2
Kommt der IS wieder? | Wieder sehr gute Analyse von @atlas_funk,0.1811217218637466,0,cw7TaCDL1xE,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-28 18:39:46+00:00,-2
KuchenTV wirft Atombombe auf Ahmad,0.1418897062540054,0,KpAMiN4PtPI,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-13 12:04:00+00:00,-2
Ahmad zu Nader Jindaoui und Ehefrau,0.2818007171154022,0,PI353-wwyBw,UCBA2L-XIgGYVn_t_8B0VMMg,2023-08-15 15:35:00+00:00,-2
Gut so! Andreas Kieling fliegt aus 7 vs. Wild,0.1793867349624633,0,LNj0wKjba6A,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-03 11:32:00+00:00,-2
Lasso im wilden Kurdistan (inkl. Bonus-Katze),0.0036216855514794,0,M2DD_249x0M,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-03 15:32:00+00:00,-2
Gronkh zieht Dara (Radikaler Demokrat) die Ohren lang,0.9720190763473512,1,oA5fj7aWUM8,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-15 16:04:00+00:00,-1
"""DieDaOben"" analysieren die Bundesregierung",0.9985306859016418,1,LYUqhoHFZ4A,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-21 12:02:00+00:00,-1
"Von der ""Letzten Generation"" in den Krieg in Syrien?",0.6356748938560486,1,Lhn368-alJE,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-13 12:31:00+00:00,-1
Leon Lovelock total am Ende!,0.5789243578910828,1,ac7A-32poEc,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-28 15:31:00+00:00,-1
Peinlich! Dara (Radikaler Demokrat) verbreitet Fake News,0.5636181831359863,1,bEd0S_zWZ0U,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-14 12:02:00+00:00,-1
Ich wähle 1919 die Deutsche Nationalversammlung (Weimar),0.9895715117454528,1,kmJTG6XAtfU,UCBA2L-XIgGYVn_t_8B0VMMg,2023-10-05 16:31:00+00:00,-1
Was & Wie wäre Deutschland ohne Hitler?,0.7575254440307617,1,jSLlWOh7VPM,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-08 12:32:00+00:00,-1
Krieg um Bergkarabach,0.918113887310028,1,CkaqXQTgUGY,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-23 12:02:00+00:00,-1
Abschiebungen in Deutschland | Y-Kollektiv gibt Einblicke,0.7600278258323669,1,qb4EF69tOGI,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-07 12:33:00+00:00,-1
"Wutbürger-""Beraterin"" redet kompletten Schwachsinn",0.0495631396770477,0,CC3b-BX4DwE,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-25 12:01:00+00:00,-1
KuchenTV macht Issam Bayan fertig,0.139396384358406,0,TGAbOMuIbSk,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-12 12:32:00+00:00,-1
ApoRed verteidigt TradingScam | Wenn das der Insolvenzverwalter sieht!,0.037485122680664,0,ROGu9QDVFNs,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-21 17:01:05+00:00,-1
KRASS! Ahmad widerlegt STRG-F,0.2867681086063385,0,Ehxv26cOngM,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-20 16:32:00+00:00,-1
Löscht sich endlich ApoRed? KuchenTVs Klartext.,0.0854036659002304,0,ZpZ1d8OBLVI,UCBA2L-XIgGYVn_t_8B0VMMg,2023-10-03 16:01:00+00:00,-1
Enttarnt? Theo Stratmann ist noch dubioser als gedacht,0.3914059698581695,0,BDM4AfmMFkQ,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-07 16:49:03+00:00,-1
Salim Samatou redet Unsinn zu Türkei und Kurdistan,0.0417348109185695,0,GV2tbiRJ6h8,UCBA2L-XIgGYVn_t_8B0VMMg,2023-10-06 14:01:00+00:00,-1
ABK klärt über Erdbeben auf,0.199152186512947,0,thFxaAXP0g0,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-26 17:01:00+00:00,-1
Leon Lovelock schwurbelt zur Antarktis,0.1409263610839843,0,3d2HTmJlwC4,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-09 16:33:00+00:00,-1
"""Aktien ohne Kopf"" mit AfD-Propaganda",0.0057749305851757,0,ATY37QPo7U0,UCBA2L-XIgGYVn_t_8B0VMMg,2023-10-05 12:01:01+00:00,-1
KuchenTV wieder abgemahnt | Shurjoka & ich,0.2445433735847473,0,lfXnNJh8UWo,UCBA2L-XIgGYVn_t_8B0VMMg,2023-09-25 15:31:00+00:00,-1
Die Abrechnung mit Monte,0.7387632727622986,1,7Z62l2KNaO0,UCBkfxC056lxHJ6QMUCKZHJw,2023-07-31 18:23:43+00:00,-3
Leeroy geht ab 🧑‍🦽😂,0.9624972343444824,1,J27_5FzaxYg,UCBkfxC056lxHJ6QMUCKZHJw,2023-07-16 18:22:44+00:00,-3
RAMMSTEIN: Lügt Kayla Shyx?,0.863449215888977,1,aH6LdZBYyTc,UCBkfxC056lxHJ6QMUCKZHJw,2023-08-06 16:05:08+00:00,-3
Der shaytan schickt Agenten auf mich?!,0.929248034954071,1,2qZekhwW2Fg,UCBkfxC056lxHJ6QMUCKZHJw,2023-07-20 17:35:02+00:00,-3
"MONTE, HÖR ZU!",0.4799911379814148,0,nTrv-PnBVoE,UCBkfxC056lxHJ6QMUCKZHJw,2023-07-12 18:01:10+00:00,-3
Nonakanal: Wie EKELHAFT Zockt sie FANS ab?!,0.0006000071880407,0,bFzdvf8hOI0,UCBkfxC056lxHJ6QMUCKZHJw,2023-07-10 17:54:56+00:00,-3
GÖNRGY: So Gefährlich ist Montes Getränk!,0.0225214604288339,0,E_ljDTRC0KE,UCBkfxC056lxHJ6QMUCKZHJw,2023-07-24 19:19:47+00:00,-3
Nonakanal hat mein Kanal gelöscht...,0.3056973218917846,0,QGUkaW3Tvwk,UCBkfxC056lxHJ6QMUCKZHJw,2023-08-27 19:14:15+00:00,-2
Meine Entschuldigung an Monte..,0.3418021500110626,0,EDbfBQNgXhg,UCBkfxC056lxHJ6QMUCKZHJw,2023-08-10 18:32:34+00:00,-2
LIVETALK mit KuchenTV! (Monte),0.3890821635723114,0,SqBLk7j_jhM,UCBkfxC056lxHJ6QMUCKZHJw,2023-08-07 11:48:56+00:00,-2
Y-Kollektiv: Entweder bist du FEMINIST oder N@ZI,0.2942149639129638,0,mUW77StcLQk,UCBkfxC056lxHJ6QMUCKZHJw,2023-08-20 19:16:15+00:00,-2
Du Heuchler bist KEIN Freund...,0.1786691099405288,0,r1dFWX6LsTc,UCBkfxC056lxHJ6QMUCKZHJw,2023-08-13 17:49:53+00:00,-2
Sinan-G ist zurück und eröffnet Kindergarten!,0.0457772687077522,0,8H18MXmYDlE,UCBkfxC056lxHJ6QMUCKZHJw,2023-08-17 16:02:00+00:00,-2
"STRG_F EXPOSED: Rufm0rd, Fake-""Zeugen"" und Lügen",0.0890775024890899,0,3gwkBafpcYE,UCBkfxC056lxHJ6QMUCKZHJw,2023-09-19 19:30:10+00:00,-1
"Nonakanal, es reicht! - PAYBACK 1",0.0509763397276401,0,QLMZixB0vII,UCBkfxC056lxHJ6QMUCKZHJw,2023-09-25 16:04:17+00:00,-1
Nonakanal hat mich verklagt! - PAYBACK 2,0.1483554095029831,0,fz_oCwMhCIU,UCBkfxC056lxHJ6QMUCKZHJw,2023-09-28 16:24:14+00:00,-1
HEUCHLER Tik Tok Couple ZERLEGT • Part 2 #nonakanal #ahmad #shades #shorts #exposed #tiktok #keanu,0.0156824812293052,0,Yft6f8KbMMY,UCBkfxC056lxHJ6QMUCKZHJw,2023-09-21 14:04:00+00:00,-1
Nonakanals Freund Mi$$braucht T0te - PAYBACK 3,0.0907959267497062,0,QKrXAdBze0A,UCBkfxC056lxHJ6QMUCKZHJw,2023-10-02 15:17:59+00:00,-1
MontanaBlack sagt das N-Wort...,0.3451052606105804,0,JZuQStP7-VU,UCBkfxC056lxHJ6QMUCKZHJw,2023-09-07 17:26:14+00:00,-1
Nonakanal hat mich GESTRIKED! - PAYBACK 3.5,0.1083539575338363,0,TWPMaex2e9E,UCBkfxC056lxHJ6QMUCKZHJw,2023-10-05 16:02:00+00:00,-1
Ich soll ins Gefängnis...,0.3789186477661133,0,DduTnse92gM,UCBkfxC056lxHJ6QMUCKZHJw,2023-09-11 18:46:36+00:00,-1
Dorf sagt Ja zur Windkraft - im Schlusslichtland Bayern | AFP,0.5375269651412964,1,i3W9hi62Vps,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-03 15:13:43+00:00,-3
Ukraine offenbar hinter Angriff auf Krim-Brücke | AFP,0.5515736937522888,1,R3Dz1_C1rGI,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-17 10:08:34+00:00,-3
Japan: Behörden warnen vor lebensbedrohlichen Temperaturen | AFP,0.932514786720276,1,aHRgxwwIkZQ,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-18 10:10:23+00:00,-3
Erdüberlastungstag: So berechnen Experten die Belastungsgrenze | AFP,0.934365212917328,1,eLle-90t5zo,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-02 10:30:58+00:00,-3
Baerbock: China wird repressiver nach innen und offensiver nach außen | AFP,0.9024377465248108,1,ZunC5ipUrxA,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-13 12:58:43+00:00,-3
Thailand: Parlament verwehrt Wahlsieger Pita Amt des Regierungschefs | AFP,0.9829219579696656,1,qYozGKbuUgI,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-13 13:05:16+00:00,-3
In Ukraine getöteter AFP-Reporter zum Ritter der Ehrenlegion ernannt | AFP,0.5751108527183533,1,-H7LVxEdmEs,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-14 13:23:50+00:00,-3
Menschen auf Rügen kämpfen gegen LNG-Terminal | AFP,0.8397011160850525,1,Juj0d4q37gc,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-07 09:12:15+00:00,-3
USA liefern der Ukraine umstrittene Streumunition | AFP,0.8609839081764221,1,hG4ccPU4ytU,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-08 09:03:52+00:00,-3
Rückt Spanien weit nach rechts? | AFP,0.5079339146614075,1,7k0rJqUx7Tg,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-23 07:24:00+00:00,-3
Hunderttausende feiern und demonstrieren beim CSD in Berlin | AFP,0.7195807695388794,1,oWrjCzx-cGw,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-22 15:13:12+00:00,-3
Südkorea: Präsident verspricht Neuausrichtung bei Reaktion auf Extremwetter | AFP,0.9744833707809448,1,ZccIhQhqba0,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-17 10:21:27+00:00,-3
"Selenskyj: EU-Einfuhrbeschränkungen für Getreide aus Ukraine ""inakzeptabel"" | AFP",0.7364006042480469,1,9WSvCT52as4,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-25 10:04:48+00:00,-3
Würde KI die Welt besser regieren? Die KI sagt: ja | AFP,0.9543505311012268,1,duRB3QamjYQ,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-08 07:37:02+00:00,-3
Spanien: Bittere Zeiten für Schwule und Lesben in Vox-Hochburg | AFP,0.5554352402687073,1,5NsHGzICPuc,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-21 10:17:29+00:00,-3
Russland-Afrika-Gipfel: Gratis-Getreide und Friedensappelle | AFP,0.8482664823532104,1,52ZK9dPjt4k,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-29 09:55:38+00:00,-3
Neue Anklage gegen Trump - diesmal wegen Kapitol-Erstürmung | AFP,0.9640770554542542,1,sNSfwbzky2Q,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-02 06:46:56+00:00,-3
Niger: Nachbarstaaten drohen mit Krieg bei Intervention von außen | AFP,0.7264256477355957,1,DNIw94qSwLY,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-01 13:02:46+00:00,-3
Spanien: Links-Regierung von Sánchez droht Abwahl | AFP,0.9840323328971864,1,SSmCfJg4TBU,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-19 13:49:33+00:00,-3
Geplatzte Brexit-Träume im britischen Fischerort Grimsby | AFP,0.5851011276245117,1,kXjXEeq6n9A,UCCjkK_Qk9BUytDlAzz0iCZw,2023-07-15 08:16:05+00:00,-3
Gewerkschaft warnt vor Krankheitswelle wegen Asbest auf Baustellen | AFP,0.8400951027870178,1,K-Fwdkt8ATg,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-10 14:06:19+00:00,-2
Linkspolitikerin González bei Präsidentschaftswahl in Ecuador vorn | AFP,0.9857317805290222,1,aqIEIDlOfA0,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-21 06:22:19+00:00,-2
"""Deutschland-Pakt"": Das sind die Eckpunkte | AFP",0.9101069569587708,1,NXZ5OKhyGHk,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-06 18:14:32+00:00,-2
Selenskyj warnt vor Angriffen Russlands auf weitere Nachbarländer | AFP,0.7853908538818359,1,qz8gBKjDOI8,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-21 13:17:13+00:00,-2
Taurus-Raketen: Ukraine will Einsatz nur auf eigenem Gebiet garantieren | AFP,0.6964746713638306,1,qSNjSuHSLlY,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-17 13:15:04+00:00,-2
"""Ampel"" erzielt Grundsatzeinigung beim Thema Kindergrundsicherung | AFP",0.8624675273895264,1,FC9AjH5hre0,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-28 06:35:48+00:00,-2
Fukushima-Kühlwasser ins Meer: Scharfe Kritik an Japan | AFP,0.5843898057937622,1,3pEiz-JS0Dc,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-22 11:32:10+00:00,-2
Baerbock skizziert neue Leitlinien der Außenpolitik | AFP,0.9970102906227112,1,jRfU4lFV6g0,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-04 11:38:22+00:00,-2
Schweres Erdbeben erschüttert Kolumbiens Hauptstadt Bogotá | AFP,0.6553360223770142,1,wR9wR1a2Z7Y,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-18 06:47:22+00:00,-2
London baut Riesentunnel für Abwassermassen der britischen Hauptstadt | AFP,0.6436653733253479,1,s9I6cg29RkI,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-07 18:02:51+00:00,-2
Habeck auf der Gamescom: Deutschland soll attraktiver werden für Studios | AFP,0.5352198481559753,1,5KyNhHbndH8,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-24 17:16:12+00:00,-2
Trump sagt groß angekündigte Pressekonferenz ab | AFP,0.6957516670227051,1,Zk9UblzeQk4,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-18 10:33:54+00:00,-2
Raketenabwehrsystem Arrow 3 soll Deutschland schützen | AFP,0.8471476435661316,1,3un7rfaXvAQ,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-17 13:14:30+00:00,-2
"Amazonas-Gipfel: Lula will ""neue Vision für Entwicklung"" | AFP",0.9880619645118712,1,q6TG-yx3KlE,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-08 17:34:35+00:00,-2
Russe wegen Straßenumfrage vor Gericht: „Ich stehe zu meiner Meinung“ | AFP,0.6448963284492493,1,HgNZdJquOrs,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-30 15:53:44+00:00,-2
Sturm auf US-Kapitol: 22 Jahre Haft für Proud-Boys-Anführer Tarrio | AFP,0.7919217348098755,1,v-jjSQDHR1k,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-06 09:11:47+00:00,-2
"Gabun: Militärputsch als ""Palastrevolution""? | AFP",0.79692542552948,1,-ovvXCAb6nI,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-01 09:21:58+00:00,-2
Aiwanger - der Populist an Söders Seite | AFP,0.984017014503479,1,AutYREirRb0,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-01 14:22:50+00:00,-2
Fukushima-Kühlwasser wird ins Meer geleitet - trotz Protesten | AFP,0.5829659700393677,1,YG53fNz0wc4,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-24 09:02:34+00:00,-2
Hunter Biden - Joe Bidens problematischer Sohn | AFP,0.9667731523513794,1,PhTT6h2GAE4,UCCjkK_Qk9BUytDlAzz0iCZw,2023-08-12 09:28:30+00:00,-2
Ukraine: EU sendet starkes Zeichen der Unterstützung | AFP,0.5486734509468079,1,_LghMkoTqKE,UCCjkK_Qk9BUytDlAzz0iCZw,2023-10-02 14:36:50+00:00,-1
Trump wegen Finanzbetrugs vor Gericht | AFP,0.9212868213653564,1,oqPWIMqsP9c,UCCjkK_Qk9BUytDlAzz0iCZw,2023-10-02 15:19:45+00:00,-1
Libyen: Wut auf Behörden nach Flutkatastrophe | AFP,0.8740772604942322,1,qoVk4als7fo,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-20 09:34:19+00:00,-1
Trump attackiert Richter und Staatsanwaltschaft | AFP,0.808483362197876,1,jzQNqYEOIMA,UCCjkK_Qk9BUytDlAzz0iCZw,2023-10-03 08:56:51+00:00,-1
Bundestag beschließt neues Heizungsgesetz | AFP,0.9764007329940796,1,bmfGfmNTiLg,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-08 14:06:59+00:00,-1
Sorge um neue Eskalation im Kosovo-Konflikt | AFP,0.5801142454147339,1,gQ7MAPHRhvk,UCCjkK_Qk9BUytDlAzz0iCZw,2023-10-01 14:15:24+00:00,-1
Republikaner wollen Amtsenthebung von US-Präsident Biden | AFP,0.9883014559745787,1,4ydNZ7dgg9E,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-13 09:26:34+00:00,-1
EU einigt sich auf Asyl-Krisenverordnung | AFP,0.9179485440254213,1,ZbPPWMA9i3Q,UCCjkK_Qk9BUytDlAzz0iCZw,2023-10-04 13:47:59+00:00,-1
Großbritannien schwächt seine Klimapolitik ab | AFP,0.966410517692566,1,bBiyvAvDXq0,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-21 09:38:10+00:00,-1
New Yorker Richter erklärt Trump des Finanzbetrugs schuldig | AFP,0.5791624188423157,1,onmCYPz_Zgk,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-27 06:43:07+00:00,-1
Steigender Meeresspiegel: Indigene müssen ihre Inseln verlassen | AFP,0.8523833751678467,1,Lp7PgjibWLg,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-11 09:23:43+00:00,-1
Iranerin Narges Mohammadi erhält Friedensnobelpreis 2023 | AFP,0.5024413466453552,1,WeEjm-PplwY,UCCjkK_Qk9BUytDlAzz0iCZw,2023-10-06 15:07:14+00:00,-1
Schwedens König Carl Gustav feiert 50. Thronjubiläum | AFP,0.7375364303588867,1,CNbWjN9PUoE,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-15 10:45:57+00:00,-1
Papst Franziskus macht sich mit deutlichen Worten für Migranten stark | AFP,0.7114309072494507,1,nNxl8OsU7c8,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-23 14:19:32+00:00,-1
Australien stimmt über Rechte von Ureinwohnern ab | AFP,0.9589625000953674,1,9FY18jIm6mk,UCCjkK_Qk9BUytDlAzz0iCZw,2023-10-03 11:49:54+00:00,-1
Hunter Biden wegen illegalen Waffenbesitzes angeklagt | AFP,0.9270336627960204,1,xqm16SABCrE,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-15 07:20:07+00:00,-1
"CSU-Parteitag: Söder attackiert die ""Ampel"" scharf | AFP",0.9847817420959472,1,j8prCQB29Q8,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-23 11:11:38+00:00,-1
Kuss-Skandal: Rubiales tritt zurück | AFP,0.6817267537117004,1,e2ssOO71t2g,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-11 09:44:26+00:00,-1
Klimaaktivisten von Fridays for Future demonstrieren bundesweit | AFP,0.9104857444763184,1,xiU-2OCPlTE,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-15 14:40:53+00:00,-1
CDU gibt sich ein neues bundesweites Parteilogo | AFP,0.9582749605178832,1,2smRzIQQngY,UCCjkK_Qk9BUytDlAzz0iCZw,2023-09-19 13:56:17+00:00,-1
