,video_id,video_type,ideology_score,populism_score
2616,imHdPRb56_M,Standard,-1.0,7.0
2617,M4PjrC2wdTc,Reaction,-1.0,0.0
2618,eSO8p40HEOo,Standard,-1.0,0.0
2619,gYeoFQUUn4Y,Standard,8.5,9.0
2620,wPWOBIOXPq8,Reaction,3.5,0.0
2621,lWJvyoMYTks,Standard,7.0,7.0
2622,dClDuMYfziw,Standard,-1.0,0.0
2623,2cQMVJ919zE,Standard,-1.0,0.0
2624,AalhbV3ce5k,Standard,8.0,8.5
2625,eByuHfuVnEc,Standard,5.0,0.0
2626,j3CE_zd_138,Standard,7.5,7.0
2627,XRQHKp9KQQ8,Reaction,8.0,9.0
2628,MyvY7EEB7ig,Standard,5.0,0.0
2629,Ve3237dLaBk,Standard,6.5,7.5
2630,Ub3F6n4LyjM,Standard,-1.0,0.0
2631,Qmjsl8jGYmk,Standard,8.0,8.0
2632,h80jJS0_5is,Standard,-1.0,0.0
2633,14Ixl69aQWM,Standard,5.0,0.0
2634,xrnwxkph7Mc,Standard,8.5,8.5
2635,qrjGVG6sm5U,Standard,8.0,8.0
2636,zGZYtEbmC6w,Standard,3.5,0.0
2637,hACt2W1SLj0,Standard,-1.0,0.0
2638,MEQwoq7PhUM,Standard,-1.0,0.0
2639,YWfYSfDLtbE,Standard,7.5,7.0
2640,1acz-MJEEMM,Standard,-1.0,0.0
2641,7P_NyineH-Y,Standard,5.0,0.0
2642,NFw4OZBnH2g,Standard,2.5,7.5
2643,P2GvMhfAI0Y,Standard,5.0,0.0
2644,xD3TbZ1vdJI,Standard,5.0,0.0
2645,89-WO1ttkyY,Standard,-1.0,0.0
2646,-_E07f2j1J8,Standard,5.0,0.0
2647,KV8eErX3pfw,Standard,1.5,3.0
2648,oipt-fsIcLI,Standard,5.0,0.0
2649,bN2h2feKJH8,Standard,4.5,6.0
2650,7aranjqnIgo,Standard,-1.0,0.0
2651,4TO524V5KKI,Standard,-1.0,0.0
2652,kNW46fqo2Co,Standard,8.5,8.0
2653,-_YfXFTeuio,Standard,-1.0,0.0
2654,AAhGf7ec-WY,Standard,3.5,7.5
2655,jcOvLdQ505c,Standard,7.5,8.5
2656,r_XxoTFtJFY,Standard,-1.0,0.0
2657,ZZ_f_MZywC8,Standard,5.0,0.0
2658,qzVwwvl6_8o,Standard,9.0,8.0
2659,KWrA_sT8sYg,Standard,-1.0,0.0
2660,Asz8MwmM77Q,Standard,8.5,7.5
2661,G0Z4jkZu_Kw,Standard,8.5,7.5
2662,pm6nq9nTPhQ,Standard,1.5,0.0
2663,ul5aLg1nHKY,Standard,-1.0,0.0
2664,iIr46OlZeQc,Standard,5.0,0.0
2665,-j2_Zu3gjrI,Standard,5.0,0.0
2666,STj2CydNNyU,Standard,-1.0,0.0
2667,OObv1VCOCCs,Standard,3.0,7.0
2668,roO_FfpFCvE,Standard,8.0,8.0
2669,o5nHvdfzR2k,Reaction,-1.0,0.0
2670,6YNwIOFryJw,Standard,8.5,8.5
2671,jg8iX6P62UQ,Standard,-1.0,0.0
2672,lE_27gs6tOE,Standard,8.5,7.5
2673,wpJByIviXWU,Standard,7.0,6.0
2674,MHorW5OEwv8,Standard,8.0,6.0
2675,lbyzlIOfCpc,Standard,5.0,0.0
2676,vFW8dyDsUd0,Standard,6.0,0.0
2677,cAk6kuID0E4,Standard,5.0,0.0
2678,nGuJB8Xk8jo,Standard,9.0,9.0
2679,K6S0hXAHAyc,Standard,8.5,9.0
2680,ry5fNSso68I,Standard,8.5,7.5
2681,yf2odW1E7GE,Reaction,7.5,7.0
2682,brxRZ_U9oqo,Standard,6.5,0.0
2683,ivqDWEL9_uI,Standard,-1.0,0.0
2684,yYTRdxL8ezo,Reaction,8.0,8.0
2685,kn2kBRfdN_U,Standard,-1.0,0.0
2686,bVlApn_RXPI,Reaction,7.5,8.0
2687,0ZY96zuuAkg,Standard,7.5,7.0
2688,n-bK2BGRng8,Reaction,-1.0,0.0
2689,PxQgOHu-vBc,Standard,5.0,0.0
2690,0DWjEpeGjIM,Standard,3.5,6.5
2691,ulykaom7Tzs,Standard,7.5,9.0
2692,qW5ZGaGR2Ng,Standard,6.5,8.0
2693,x68t3aDdZDo,Reaction,7.5,7.5
2694,vbwrgYAbwIA,Standard,-1.0,0.0
2695,tKUzZYGn_is,Standard,8.5,8.5
2696,jTSi1meGwLQ,Standard,5.0,0.0
2697,1i47h2ra5ZA,Standard,5.0,0.0
2698,9_29rkPtThQ,Standard,5.0,0.0
2699,75GXoiUU6D8,Standard,6.5,0.0
2700,K-ANDMzj5BE,Standard,6.5,7.0
2701,vpR1A07sQPw,Standard,-1.0,0.0
2702,4BU3roSQL_A,Standard,5.0,0.0
2703,TNH-nVVtOns,Standard,2.5,6.5
2704,6xKPHNgytcU,Standard,9.0,9.0
2705,2o3yqD1gJgo,Standard,5.0,0.0
2706,g03UUj8Qzt4,Standard,5.0,0.0
2707,wghfGhvE8lE,Standard,5.0,0.0
2708,aFa4u8-zRnI,Reaction,7.0,6.0
2709,pAovVwh_2Cs,Standard,5.0,0.0
2710,0QlCCnhT1NY,Standard,7.5,6.0
2711,GRvWvk0UNQw,Standard,-1.0,0.0
2712,H-LKudbtZh4,Standard,3.5,0.0
2713,oXXzVJ-SqnU,Standard,5.0,0.0
2714,Se7UVa_8amQ,Standard,-1.0,0.0
2715,b3W0WbhqvjQ,Standard,5.0,0.0
2716,-on3dFoOmxk,Standard,-1.0,0.0
2717,r95sOAD3IyQ,Standard,-1.0,0.0
2718,YSoBbuvhNNw,Standard,6.5,6.0
2719,0fa0h3OifGQ,Standard,7.5,6.5
2720,37i7iEWuz5Q,Standard,5.0,0.0
2721,oBfTNfIw-54,Standard,-1.0,0.0
2722,olwgjsfBGtQ,Standard,7.5,6.5
2723,Ij1ny9lX_bE,Standard,-1.0,0.0
2724,xm5ypNYYTMk,Standard,5.0,0.0
2725,TA3mNFPdKeM,Standard,5.0,0.0
2726,32Ysj54-jTc,Standard,8.5,8.0
2727,WbuspmYmh_c,Standard,5.0,0.0
2728,gyaUrF1YMDc,Standard,-1.0,0.0
2729,nt-Yo1onLoU,Standard,7.5,8.0
2730,Pm3PJ7bepYM,Standard,6.5,4.0
2731,C0W5LABL5pQ,Standard,-1.0,0.0
2732,9vL2lnEmiQE,Standard,8.5,7.5
2733,fz_oCwMhCIU,Reaction,-1.0,0.0
2734,leVJ5m68D2U,Standard,7.5,8.0
2735,SP_JxRTMGx8,Standard,3.5,0.0
2736,1EnvrsicoOA,Standard,7.0,0.0
2737,WdgaA1y44qk,Standard,-1.0,0.0
2738,r-CIYXBa_dI,Standard,5.0,0.0
2739,9-bn0ItYZJQ,Standard,5.0,0.0
2740,9vNi0E1xUgI,Standard,7.5,7.5
2741,oWQAv-ZYvQo,Standard,-1.0,0.0
2742,T272tIpS3Gw,Standard,5.0,0.0
2743,VU8yK4nfd08,Standard,8.5,9.0
2744,cZbsebuEQZo,Standard,-1.0,0.0
2745,rYJz2eZ4v_0,Reaction,-1.0,0.0
2746,4G5WrEYjRgk,Standard,2.0,7.0
2747,NyDcIs5W-OQ,Standard,-1.0,0.0
2748,joTxg9vWiFo,Standard,6.5,7.5
2749,HVYyv43B0E0,Standard,5.0,0.0
2750,0765Er-sVvY,Standard,6.5,4.0
2751,ZMf6BLYgytw,Standard,6.5,8.0
2752,ozHKLnodX8I,Standard,5.0,0.0
2753,d1Q5ZgGJnrE,Standard,-1.0,0.0
2754,1YjoQLdzwYw,Standard,7.5,9.0
2755,AfVPRfiX-iM,Standard,-1.0,0.0
2756,901wcl6WDw4,Standard,-1.0,0.0
2757,HA5fCw7QBPA,Standard,7.5,6.5
2758,WWklJN_9Ohs,Standard,8.5,2.0
2759,J27_5FzaxYg,Reaction,-1.0,0.0
2760,6-nST91QGws,Reaction,6.5,5.5
2761,qZ_qMWi2aa0,Standard,4.0,0.0
2762,LtQXZVDjeT4,Standard,1.5,0.0
2763,j4Y1JPdjedQ,Standard,5.0,0.0
2764,dvLmEzK6WQM,Standard,5.0,0.0
2765,qtRZm1-O7jw,Standard,3.0,4.0
2766,o7i6pYdnZv8,Standard,5.0,0.0
2767,uR_SmNEYU-c,Standard,5.0,0.0
2768,jAyWPLIclvQ,Standard,-1.0,0.0
2769,I2nbns4NDYI,Standard,3.5,7.0
2770,M3VdykMwR04,Standard,-1.0,0.0
2771,N_DPdPkVtLU,Standard,-1.0,0.0
2772,3Fncx7Uo3gQ,Standard,5.0,0.0
2773,2h2tjiClzUM,Standard,8.0,6.0
2774,RVSCvyqfffk,Standard,8.0,8.0
2775,oMUzzPlEc9Y,Standard,-1.0,0.0
2776,c-V6Cu5-L_4,Standard,1.5,0.0
2777,GRX3E1_VUqg,Standard,8.5,7.5
2778,iHwoXRIoBak,Standard,-1.0,0.0
2779,BTaZEBG8psg,Standard,8.5,7.0
2780,dMh7E22V1ew,Standard,2.5,1.0
2781,pib8tdj9r94,Reaction,-1.0,0.0
2782,GaUeBjh7Y1I,Standard,-1.0,0.0
2783,WkVuzPMXFj4,Standard,6.5,3.0
2784,0wPqhsPwcFI,Standard,5.0,0.0
2785,IRVQCiKgVwU,Standard,6.5,6.0
2786,IZID33nybxM,Standard,8.0,8.0
2787,h_m_k5_GUVs,Standard,-1.0,0.0
2788,807DwFQIRJ4,Standard,5.0,0.0
2789,jaY81wxdKko,Standard,8.5,9.0
2790,aKbkyueaVy4,Standard,9.0,9.0
2791,sAtrIw92x9w,Standard,5.0,0.0
2792,B1EeV7JtuSI,Standard,-1.0,0.0
2793,9GUqpdDQB20,Standard,5.0,0.0
2794,Q91NL9xwSYs,Standard,5.0,0.0
2795,Nl1q8XSP2NM,Standard,-1.0,0.0
2796,D6x2jaMGnEc,Reaction,7.5,8.0
2797,gD7_n7ciPvc,Standard,-1.0,0.0
2798,DjaRa1bn7iA,Standard,5.0,0.0
2799,Jc2TIGTlVUY,Standard,8.0,6.0
2800,Z_Ex3ENbheo,Standard,-1.0,0.0
2801,bV7Yri4tmVY,Standard,-1.0,0.0
2802,IZwSkLNaOgM,Standard,-1.0,0.0
2803,7V5i9SwLaNY,Standard,7.0,4.0
2804,OxDGgPvjLJo,Standard,8.5,8.5
2805,hNELRTtUbw4,Standard,8.5,9.0
2806,tOE8U9iYmO8,Standard,6.5,7.5
2807,W2g4NwAOfws,Standard,5.0,0.0
2808,wBJWsmWpWUg,Standard,5.0,0.0
2809,go4-2jZ5FTg,Reaction,-1.0,0.0
2810,sAKqf-BAwtQ,Standard,-1.0,0.0
2811,0WSb49a6usI,Standard,3.5,0.0
2812,7Z62l2KNaO0,Reaction,4.0,7.5
2813,eQuMannO42Y,Reaction,-1.0,0.0
2814,6NGT-UP9Hj4,Standard,3.5,0.0
2815,JYMidDCvs0E,Standard,5.0,0.0
2816,uhQdLtynFds,Standard,-1.0,0.0
2817,rz5VA4ksQG0,Standard,-1.0,0.0
2818,BjaMjLI0dqg,Standard,5.0,0.0
2819,NBSV1k-Ttao,Standard,3.5,6.5
2820,yVKEGLgGUcA,Standard,5.0,2.0
2821,hzGGm1HCXGo,Standard,5.0,0.0
2822,_S9e34iseJ4,Standard,3.5,0.0
2823,AZtgUwDS9mU,Standard,-1.0,0.0
2824,8Hwj2uiP3Dg,Standard,7.0,6.0
2825,pwyUb920-GU,Standard,6.5,0.0
2826,TWPMaex2e9E,Reaction,-1.0,7.5
2827,U2mAzLJk7Fc,Standard,-1.0,0.0
2828,1YWR20wrOlg,Reaction,-1.0,0.0
2829,FR9XFn3n810,Standard,6.5,3.0
2830,vuo0R9gv71Y,Standard,4.0,0.0
2831,0ipsUlY4UaY,Standard,5.0,0.0
2832,XFqbdTWXSEc,Standard,-1.0,0.0
2833,CMoPdRN-5vs,Reaction,7.5,7.0
2834,BhQhEWIw6Ww,Standard,-1.0,0.0
2835,r8mOD8GXNDQ,Standard,8.0,10.0
2836,2YW8oytKgFc,Standard,5.0,0.0
2837,acOrNH3btZI,Standard,5.0,7.0
2838,XFlunjc1F4k,Standard,-1.0,0.0
2839,dfQxFUx-3-c,Standard,-1.0,0.0
2840,klrzmHkKNvg,Standard,5.0,0.0
2841,VAUI8KS2mZI,Reaction,5.0,0.0
2842,U0gi9f-D73Y,Standard,5.0,0.0
2843,1-iI_hqeP6M,Standard,1.5,0.0
2844,k9TQAWxXsoQ,Standard,5.0,0.0
2845,WcgqiMb8IQg,Standard,8.5,8.5
2846,Kp-idZP0v60,Standard,8.0,8.0
2847,TYVSX8ORdn0,Standard,5.0,0.0
2848,qpkW_a7JAX0,Standard,6.5,0.0
2849,-M0q0Le5Hsc,Standard,-1.0,0.0
2850,jlEibJ_MY2c,Standard,6.0,6.0
2851,t92StM5xG9U,Standard,-1.0,0.0
2852,IKi-Uk34d4A,Standard,5.0,0.0
2853,QMakp6i_xSo,Standard,6.0,7.5
2854,v5aj5vn7KU4,Reaction,-1.0,0.0
2855,hivdxiCb2js,Standard,5.0,0.0
2856,1UzDVItcQUg,Standard,5.0,0.0
2857,F2DKPAz4Unw,Standard,5.0,0.0
2858,ri-l1u2H-JY,Reaction,7.5,7.0
2859,iLdTM2KROlM,Reaction,6.5,7.5
2860,ycmW8yrIOo0,Standard,5.0,0.0
2861,UQNxXG8XK3c,Standard,5.0,0.0
2862,GfyDZOHaXEA,Standard,5.0,0.0
2863,ni60Sp_NiYE,Standard,5.0,0.0
2864,D-WZqzCgHeQ,Reaction,7.5,0.0
2865,o5DwOh9vQyA,Reaction,-1.0,0.0
2866,8L5TW3ymm-I,Reaction,7.5,8.0
2867,HKgTRAJdk8g,Standard,-1.0,0.0
2868,ZyB0rmZyoCM,Standard,-1.0,0.0
2869,bULHInbM27w,Standard,8.0,8.0
2870,hPqGXsFvikA,Standard,5.0,6.0
2871,vCTkWvS7JKQ,Standard,5.0,0.0
2872,1i4uQ1P56k8,Standard,7.5,7.5
2873,tjrqTO0wSY4,Standard,5.0,0.0
2874,5udLpjp5Ww0,Reaction,-1.0,0.0
2875,81qCcCG9qIQ,Standard,8.0,8.0
2876,OGIANtluqcU,Standard,-1.0,0.0
2877,FiqS4rlKZFY,Standard,5.0,0.0
2878,c1eluwISmVw,Standard,-1.0,0.0
2879,uPR1KurHRvs,Standard,5.0,0.0
2880,uIg5GYmJnlQ,Standard,5.0,0.0
2881,-Y2qp4TUk9M,Standard,-1.0,0.0
2882,8Y9fjDhIpWA,Standard,5.0,8.0
2883,CAoh6lkZmwE,Standard,1.5,0.0
2884,XKRtkITy54Q,Reaction,3.5,6.0
2885,c6VmBKZ0D00,Standard,-1.0,0.0
2886,EVsneyp7_Rk,Standard,-1.0,0.0
2887,6QMyUtEZKtU,Standard,6.5,2.0
2888,2xa-KlKLWWU,Standard,-1.0,0.0
2889,VdPFxu9X480,Standard,-1.0,0.0
2890,Wh0jXM4tctg,Standard,-1.0,0.0
2891,JCJsZ6frziA,Standard,5.0,0.0
2892,69WMqkQ69_w,Standard,5.0,0.0
2893,AkdX4kbl9VA,Reaction,8.5,7.5
2894,2BWV2nZhjYo,Standard,6.5,6.5
2895,MgUE51wRZsw,Standard,5.0,0.0
2896,WeIxvKwk4Ms,Standard,5.0,0.0
2897,8RgQGxv8J3Y,Standard,6.0,0.0
2898,Pda-REILqjg,Standard,5.0,0.0
2899,3fzAb00k0PE,Standard,7.0,8.0
2900,4JkNoQXIcsE,Standard,5.0,0.0
2901,NoXaJkhX7KI,Standard,5.0,0.0
2902,2-f8WWwE5jw,Standard,-1.0,0.0
2903,G8L6TuIT5eg,Standard,5.0,0.0
2904,3qeT2iCENWc,Standard,3.5,0.0
2905,bJtXgKMomRE,Standard,3.5,6.5
2906,IManT4T5h8o,Standard,5.0,0.0
2907,XAfxU6pG0mI,Standard,-1.0,0.0
2908,J1wLTbPzhP4,Standard,5.0,0.0
2909,FZoxx5dRYOM,Standard,3.5,7.0
2910,88B9OsxgbMY,Standard,7.0,8.0
2911,qiRleDGNkK0,Standard,8.0,7.5
2912,pPI69taRBK4,Standard,5.0,0.0
2913,QsSHZ4xgOaU,Reaction,7.5,8.0
2914,d5hPQj19xio,Standard,-1.0,0.0
2915,mprERPGLJwE,Standard,5.0,0.0
2916,hpH6qM3otsg,Standard,8.0,8.0
2917,qGmswTqq5BU,Standard,-1.0,0.0
2918,F4LNIaYZtN0,Reaction,7.0,8.0
2919,JSO3vszLgic,Standard,-1.0,2.0
2920,pIaJKCg0klA,Standard,3.5,2.0
2921,ZYInHxBZuJQ,Standard,8.0,8.0
2922,ElBlEi_9QiI,Standard,7.0,7.0
2923,m6qduZSPUYk,Standard,7.5,4.0
2924,NutPl2sHJEI,Reaction,8.5,8.0
2925,XO-Y3KIhRIM,Standard,-1.0,0.0
2926,9EHR5tKGElc,Standard,-1.0,0.0
2927,b918eJwrwsY,Standard,6.5,0.0
2928,r1e8qfAwYNo,Standard,-1.0,0.0
2929,AftIJSmN2Ro,Standard,6.5,6.5
2930,hB2_X11P_6U,Standard,-1.0,4.0
2931,u-Lfb54wcJM,Standard,-1.0,0.0
2932,mQArh9RuGLs,Reaction,7.0,0.0
2933,cjhpNwsPA_w,Standard,1.5,5.0
2934,yWYPCGN6jhQ,Standard,5.0,0.0
2935,LJmTEVUiNhg,Standard,2.5,0.0
2936,I0FhHcuw-8k,Standard,3.5,0.0
2937,ZtfDpKNcCfU,Standard,5.0,0.0
2938,ejyF61dgLhQ,Standard,3.0,7.0
2939,0Jz3sRyZP0E,Reaction,8.0,8.0
2940,_-2OxCh8j-w,Reaction,3.5,0.0
2941,sw1Y3ZYq1KE,Standard,-1.0,0.0
2942,em344kPQxdU,Standard,5.0,0.0
2943,R6CyJjChakU,Standard,-1.0,0.0
2944,rhnHaOMIxmY,Reaction,4.0,0.0
2945,aFHlR1MR3Io,Standard,8.5,8.0
2946,RgRA9AGQfxw,Standard,8.5,8.0
2947,LHfO7T6yZIs,Standard,5.0,0.0
2948,4cH6ma3ct1s,Standard,8.5,8.5
2949,BTTvv0nJDeo,Standard,5.0,0.0
2950,uSIoLqH-D0E,Standard,6.5,7.5
2951,kAk98Z1aFYw,Standard,7.0,6.0
2952,NoruL6pqZvA,Standard,-1.0,0.0
2953,zal0URuLYSg,Standard,8.5,7.5
2954,-8cTMHy7Xkw,Standard,-1.0,0.0
2955,zqjDjiGOfG8,Standard,2.0,8.0
2956,4g20ApWhY4A,Standard,5.0,0.0
2957,-857YWF90fU,Standard,6.0,0.0
2958,zKIJrCDGN9M,Standard,7.5,7.0
2959,NAPyCntKTKU,Standard,5.0,0.0
2960,uAeGeYip2CY,Standard,-1.0,0.0
2961,tsC_XYUWUAg,Standard,2.0,8.0
2962,yXfKNG1JWEo,Reaction,5.0,0.0
2963,0TlicvzLoRI,Standard,7.0,7.0
2964,qnT1lAnVm00,Standard,9.0,8.0
2965,ll66knjdhOA,Standard,1.5,6.0
2966,DlzJ5i5nsAM,Standard,5.0,0.0
2967,mDJFP58ock0,Standard,3.5,0.0
2968,zQmTp4v3aGg,Standard,-1.0,2.0
2969,MFMzdv5cdk8,Standard,5.0,0.0
2970,YIs1bWyXjiQ,Standard,7.0,2.0
2971,_JMpVGRRWlM,Standard,5.0,0.0
2972,mJ5UEJ1Q00E,Standard,3.5,0.0
2973,ChPMABl_PtE,Standard,8.5,8.0
2974,P1SzUN22UaE,Standard,5.0,0.0
2975,EpBpLuCHQ8g,Standard,7.5,7.5
2976,aEn_yQ7h6l0,Standard,5.0,0.0
2977,0db4LfW_qiU,Standard,-1.0,0.0
2978,zYeqkgHkoWg,Standard,7.5,6.5
2979,PKFIXuY31XI,Standard,6.0,6.0
2980,iXAiXWYlpXM,Reaction,-1.0,0.0
2981,GHK13FJnYVc,Standard,7.0,8.0
2982,Zue8MjULFCo,Standard,-1.0,0.0
2983,ytNuueBMgoU,Standard,-1.0,0.0
2984,ZLitplsUll4,Reaction,8.5,7.5
2985,Y8eo3l38VT4,Standard,4.0,8.0
2986,b7dEat9GMVw,Standard,5.0,0.0
2987,5zx6Ct6IL3o,Standard,-1.0,0.0
2988,TOZBxT6eCPY,Standard,6.5,7.5
2989,OXDMnx5dxYg,Standard,-1.0,0.0
2990,gOgu9rFUttE,Standard,6.5,7.5
2991,3siWiTckv90,Standard,8.0,8.0
2992,PUsmkH-YYyo,Standard,5.0,0.0
2993,RrB0AfLmfNM,Standard,7.5,8.0
2994,c5vFGCXwANs,Standard,9.0,7.5
2995,SridENiHAeM,Standard,1.5,7.5
2996,LK1WQPT56nA,Standard,5.0,0.0
2997,PIRKTm_MQb4,Standard,8.5,8.5
2998,8c8JGgLxg_A,Standard,-1.0,0.0
2999,MdQT79Gt0Q0,Standard,7.5,8.5
3000,uSpsZ7hkrEo,Standard,3.5,7.5
3001,Nb8_32ijOj4,Standard,5.0,0.0
3002,ouoep7S2y50,Standard,8.5,9.0
3003,XTtUzA0n3-g,Standard,-1.0,0.0
3004,gpuPSHyGW98,Standard,5.0,0.0
3005,-QzswYCmBII,Standard,8.5,9.0
3006,cO4jCdFTqDA,Standard,-1.0,0.0
3007,ONJw-fpGxgM,Standard,5.0,0.0
3008,rZ-ykednksM,Standard,6.5,6.0
3009,-GG7DqN_O0I,Standard,9.0,9.0
3010,pYpWariCK6s,Standard,6.0,0.0
3011,vbb__BAVDLE,Standard,5.0,0.0
3012,V-3RKfV6ZAE,Standard,8.0,8.0
3013,wCS4Ix5-pG8,Standard,-1.0,0.0
3014,MW4t_VDg8-o,Standard,-1.0,0.0
3015,ix7skfHNKeM,Standard,5.0,0.0
3016,tqUD5X9GSLQ,Standard,7.5,7.0
3017,i98LnPoy8nw,Standard,-1.0,0.0
3018,czBj-ZkBaV8,Standard,-1.0,0.0
3019,EuU2MtP_CBk,Standard,5.0,0.0
3020,jCwGRPSaTJE,Standard,7.5,7.0
3021,1DgKHS7D3dk,Standard,-1.0,0.0
3022,KFh5Gn4k6w0,Standard,-1.0,0.0
3023,gXMaBjM6xBQ,Standard,5.0,0.0
3024,Jbd2-GGQavA,Standard,-1.0,0.0
3025,M-jNj0TMP1E,Standard,5.0,0.0
3026,-kumndDo1HM,Standard,5.0,0.0
3027,AN_opwh2m8E,Standard,9.0,8.0
3028,s6mPtWj8kXI,Reaction,8.0,0.0
3029,TR_138f6DDM,Standard,6.5,0.0
3030,10DHvh41uWY,Reaction,-1.0,0.0
3031,U4hMLV0hzXY,Reaction,8.5,8.0
3032,rOASu99_o8Y,Standard,-1.0,0.0
3033,2-lrzglYlWE,Reaction,5.0,7.5
3034,_VyIUJwjjFQ,Standard,3.5,0.0
3035,ZjfHtWxZXjA,Reaction,8.0,8.5
3036,wy0yShQ5LNA,Standard,6.5,7.0
3037,XbKemARz8vo,Standard,5.0,0.0
3038,kj6-AsZK1iw,Standard,9.0,8.0
3039,e1704ajP4rQ,Standard,5.0,0.0
3040,pXpMHI1Xr8s,Standard,5.0,0.0
3041,Kk-UrveqAGM,Standard,6.5,1.5
3042,fdyHNkxbps8,Standard,5.0,0.0
3043,JOlUaVgDgio,Standard,6.5,7.5
3044,b8MCEZOaYgo,Reaction,9.0,9.5
3045,Ohs1ZVrnyDs,Reaction,-1.0,0.0
3046,2IBMVh4YQHY,Standard,-1.0,0.0
3047,3uat5sPo0mE,Standard,-1.0,0.0
3048,0KBfz3vWJFQ,Standard,-1.0,0.0
3049,IlQkkP-WYP0,Standard,5.0,0.0
3050,IdlIKeVAg94,Standard,5.0,0.0
3051,vGkyd9HXLNU,Standard,5.0,0.0
3052,IKcK-YJrP3I,Standard,5.0,0.0
3053,x0HupU14KQY,Standard,6.5,2.0
3054,YmNd678pJ8Y,Standard,7.0,9.0
3055,aguH4p4O2II,Reaction,-1.0,4.0
3056,seP4Csre5Go,Standard,9.0,9.0
3057,zgBx5pjlQN4,Standard,6.5,7.0
3058,Gxj_Yv8JgA8,Reaction,8.5,7.5
3059,VqEEB77aaSM,Reaction,6.0,7.5
3060,NKLbctXIx0k,Standard,5.0,0.0
3061,s1WP22TDJxo,Standard,8.5,8.0
3062,yide2a7u1JY,Standard,-1.0,0.0
3063,pYIfTTCZ2Zg,Standard,-1.0,0.0
3064,sHB4KtF7HsM,Reaction,-1.0,0.0
3065,IK8zdMHp1Dg,Standard,-1.0,0.0
3066,SAQq_i8V0qs,Standard,-1.0,0.0
3067,R6_LleoCjOw,Standard,8.5,8.5
3068,ZHGb6P_kQo8,Standard,5.0,0.0
3069,b2PnYHaRWWQ,Standard,8.5,9.0
3070,sRgh0ZSv2CQ,Reaction,-1.0,0.0
3071,K9GpobOXmYM,Standard,-1.0,8.0
3072,z6V5AUYnzh0,Standard,5.0,10.0
3073,aozNNh_ClBw,Standard,-1.0,0.0
3074,SAGiyg4tOI4,Standard,-1.0,0.0
3075,9lA5sfCWqNU,Reaction,6.0,6.0
3076,exLkROvYvSc,Standard,5.0,0.0
3077,AvaY4i5RdPo,Standard,-1.0,0.0
3078,s-oSvACtuRQ,Standard,5.0,0.0
3079,cIaIPdk7OeY,Standard,7.0,0.0
3080,ARxi0IalfT4,Reaction,7.5,6.5
3081,itvuEN-ApQg,Standard,8.5,8.5
3082,4Turt1bFBgg,Reaction,3.5,0.0
3083,QLbLMmcpAO4,Standard,5.0,0.0
3084,kKIBhEscRJI,Standard,5.0,0.0
3085,fjGXVmv1Uzc,Standard,8.0,8.0
3086,C93r1Q-4R2I,Standard,8.5,8.0
3087,cNSYj34Tkwg,Standard,-1.0,0.0
3088,CZ9tDNhKp5c,Standard,6.5,5.5
3089,CSrejIOsBR8,Standard,5.0,0.0
3090,0MjYXSViva0,Standard,-1.0,0.0
3091,dIIYTu4X9Jw,Reaction,-1.0,0.0
3092,SzmlSTwq87Y,Standard,-1.0,0.0
3093,NJ7LWl31DEQ,Standard,-1.0,0.0
3094,tisrKVQS1ho,Standard,8.5,0.0
3095,yPBH0t0HfyY,Standard,9.0,8.5
3096,kCu6Tcxj0bw,Standard,5.0,0.0
3097,YebBza2Q9bE,Reaction,8.5,7.5
3098,GBO-8JAGiWs,Standard,5.0,0.0
3099,cot_jBBivWU,Standard,5.0,0.0
3100,lLgilvq-sB4,Standard,5.0,0.0
3101,AClFlcSNr2c,Reaction,7.0,6.0
3102,je-kMeY6hfw,Standard,5.0,0.0
3103,YIQmFUDvcKA,Standard,1.5,0.0
3104,u6O9keavO1Y,Standard,5.0,0.0
3105,BxCckDSrYDQ,Standard,6.0,2.0
3106,0rGiibTWnNM,Standard,5.0,0.0
3107,CTpTf7i0JZo,Standard,5.0,2.0
3108,WQ2kHXeo1Sk,Standard,5.0,0.0
3109,RAziO-Vmvfk,Standard,7.0,7.5
3110,U9CNcPvweAM,Standard,3.5,7.5
3111,xlNHNLCXfZI,Standard,3.0,7.0
3112,1V1Yfq-wKwc,Standard,5.0,0.0
3113,D9Tr2cQ4H38,Standard,8.0,8.5
3114,XSAOqV8IxOw,Standard,5.0,0.0
3115,wWKcsz4NZ3s,Standard,-1.0,0.0
3116,YcTJrkfvrEk,Standard,5.0,0.0
3117,_yHbrsOXGnI,Standard,8.5,8.0
3118,ZqCWSPI3bJU,Standard,9.0,8.5
3119,ynahzdpC-fA,Standard,5.0,0.0
3120,KI6bhUIXVzM,Standard,5.0,0.0
3121,cJRsBR8dmV8,Standard,9.0,10.0
3122,PB630M9wKDk,Reaction,7.0,8.0
3123,Ov8LiI9P-bU,Standard,5.0,0.0
3124,8aTM8pw97iA,Standard,-1.0,0.0
3125,yBLMMBfBe5A,Standard,7.5,8.0
3126,QcdL3ZyjhsI,Standard,5.0,0.0
3127,-PkaDFQz4lA,Reaction,5.0,0.0
3128,zR_302eL1kk,Standard,-1.0,0.0
3129,7huW7HLSgYc,Standard,5.0,0.0
3130,LF6hdVOdAJU,Standard,-1.0,0.0
3131,j9J1Sc9idd4,Standard,-1.0,0.0
