video_id,video_type,populism_score
spjLuISwhD0,Standard,-1.0
Op8lizTsifM,Standard,0.0
KTFfUE5tgNc,Standard,0.0
f1uSuIdacOM,Standard,0.0
6E0Idzw7kGc,Standard,0.0
iqTB000NI-I,Standard,-1.0
NxsWITU5UD8,Standard,-1.0
M9wTB92Hb2Y,Standard,6.0
f3yl8gAOpEs,Standard,0.0
TdJlORnNKUs,Standard,0.0
t7wRxT9kDAY,Reaction,8.0
edG5ZoBU6sk,Standard,4.0
j7ichNxe87o,Standard,8.0
KpQmOQtGbTQ,Standard,0.0
B66o9ZiWaZI,Standard,0.0
QaNdi8suYW4,Standard,8.0
xH-BLePoHgY,Standard,0.0
GEJ5vHDPftA,Reaction,4.0
AL3vx1Mpm5s,Standard,0.0
nYnl3UttKRM,Standard,0.0
yv_Gdh0Zpbc,Standard,8.0
IjyNitf86fk,Standard,4.0
PvSdnLuqlkY,Standard,0.0
AN5wA4vJAzA,Standard,4.0
xIpmru-U-E0,Standard,0.0
rvPmh3OU2V0,Standard,8.0
eU4d6xgJ8Dk,Standard,0.0
Z7-bDVGQObs,Standard,0.0
RcEjRbsAfQA,Standard,0.0
2-kkmvdwqGs,Standard,8.0
85VioQYvdmY,Standard,0.0
XOJLpMx8vL8,Standard,0.0
zE9FcaLzNdo,Standard,0.0
JT8gn1_K8NY,Standard,4.0
Fyved3SMUFs,Standard,0.0
l87fjaLgwlA,Standard,-1.0
pY9q76MxRdc,Standard,6.0
G0LCaS99Q1A,Standard,0.0
aoxkzjrhSpg,Standard,-1.0
3OlQiLLKOMY,Standard,0.0
81_sh5T_QsU,Standard,0.0
s9yb28B72O4,Standard,0.0
8w3i35zMipo,Standard,0.0
c7xLBWccq2Q,Reaction,8.0
jgCAZtKg8LM,Standard,0.0
WgbofdhPvnI,Standard,0.0
HRG4jTmS_so,Standard,0.0
2JLODPzG-5Y,Standard,-1.0
UWbKszw_bbs,Standard,0.0
xA9374iizIo,Standard,0.0
WWabtt_uAbc,Standard,0.0
t4bYst9t9Ps,Standard,0.0
KvdNgx4kZus,Standard,0.0
k6fJ9_wdQHE,Standard,0.0
mDKeO1m8tq0,Standard,0.0
XuxLqlTdXLs,Standard,-1.0
ZvnRgIA2tI4,Standard,0.0
bgtsJukrSiA,Standard,6.0
HVYaaIqozJQ,Standard,6.0
zRWDqza7Fao,Standard,0.0
9GhL8gBSiN0,Standard,6.0
tJo22jpZrZ8,Standard,0.0
nxPCoWUIDS0,Standard,0.0
K6OHwHwqCvE,Standard,0.0
H8afiwguOXE,Standard,8.0
UF-G_TB9S_0,Standard,4.0
qQWPwEeAH-A,Reaction,0.0
b5OLRRJOFpk,Standard,0.0
HLrQav0vOs4,Reaction,6.0
ZcgWAtjI7Jw,Standard,0.0
KNX2eZBFJd4,Standard,0.0
lNuEMCTuLO0,Standard,-1.0
6iatm95J3b4,Standard,0.0
QQGkPVtpW_Q,Standard,0.0
wX7y4Vywx10,Standard,0.0
3RWAWmJQdGA,Standard,0.0
gZ78TDhkc1I,Standard,0.0
DS_2XOFIQY8,Standard,6.0
TBgyleQsg1M,Standard,0.0
vnGJAxRJkrc,Standard,-1.0
gVwQ9gqnCgQ,Standard,0.0
7N5gHet7Wik,Standard,0.0
aNL-EJq4b-8,Standard,0.0
Xke4bwYvej4,Standard,0.0
ERkYClejyUw,Standard,0.0
qATrDkDI_BU,Standard,0.0
DB6qo9kkLDE,Standard,0.0
qjAWZ7Iyzvo,Standard,4.0
X5QGEUFGlQM,Standard,0.0
01IqrI9zhO4,Standard,0.0
tyGDUiI9FhY,Standard,0.0
ch_cfA6vcys,Standard,0.0
emuASG5RceU,Standard,0.0
gMwJqRRbtws,Standard,0.0
2aACKhX0eCE,Standard,0.0
-nAmyQKq_qM,Standard,0.0
4AYRqPEXqYE,Standard,0.0
oyOvp3d2BJE,Standard,0.0
Ja4PToFIT7s,Standard,-1.0
gfzhqk2kUKU,Standard,0.0
aGqeJtO2Kuw,Standard,0.0
tIlvrOtM4VY,Standard,0.0
5lW8SzaUtvU,Standard,0.0
va-rXnlZ0Jg,Standard,6.0
GibW6-q0cyM,Standard,0.0
W6llk9G1c_Y,Standard,0.0
oNNFGKpafaQ,Standard,0.0
mkBuvZGPWW4,Standard,6.0
gNrdoXHJgDo,Standard,0.0
-pwJP9hLiZw,Standard,0.0
kZoBfRgmdAM,Standard,0.0
L2zkkVTPb_0,Standard,0.0
z4xMm1US4n8,Standard,6.0
YKpuskBn7VU,Standard,0.0
EX1FlV9LWoQ,Standard,0.0
NDI41RRqN4w,Reaction,6.0
Czjq4KfBkmw,Standard,0.0
ByzlthOCLkU,Standard,0.0
zIXiCmxJWkY,Standard,0.0
NQQRpthbhZw,Standard,0.0
W_F8URx1JbE,Standard,6.0
-FFjBieJioI,Standard,4.0
PmTN6zsGKF8,Standard,0.0
2p73clAbCbA,Standard,0.0
pcxYCcl6Y9w,Standard,0.0
03rukjBdcFY,Standard,0.0
ppKa-ctA1ow,Standard,0.0
x6qwvaxDYl0,Standard,0.0
t3gYRWt6EHc,Standard,0.0
xpciPgUd15Y,Standard,0.0
GHofdeZR-Pk,Standard,0.0
vJcNS2p3YyI,Standard,2.0
rwFguz4zG-4,Standard,0.0
XqmHGvLQ6O8,Standard,-1.0
r7AgRAOGh20,Standard,0.0
trLEPHdcb2Q,Standard,4.0
qb4udXPtvIY,Standard,6.0
ivloYXJyNNc,Standard,6.0
2-YH94e42EU,Standard,0.0
S_54mzB4jF8,Standard,0.0
J8eP7Sg9khg,Standard,-1.0
QqEUM9Wba1E,Standard,2.0
ij5vsxwaTSE,Standard,0.0
YtpLygXZWPA,Standard,-1.0
joQTKux1KgU,Standard,0.0
L39IO3zFB_c,Standard,0.0
Q8LaN4AvU4k,Reaction,4.0
1MXM6YtFREs,Reaction,6.0
dLOUWC5cBXk,Standard,0.0
LLjYBEmuOwU,Standard,0.0
3QO2w6_FPZw,Standard,0.0
rWpRGH_eMHQ,Standard,0.0
7YAQOzBTkC4,Standard,0.0
LMlyfjs14gw,Standard,0.0
WkMv4FkQDKo,Standard,0.0
1IpGlhKTU1M,Standard,8.0
rzB_dDtgnXY,Standard,0.0
UArhfJxYJJ4,Standard,0.0
IB9jpJ0FgQU,Standard,6.0
h1-Fv9d15wU,Standard,0.0
jcD8AwUmIKw,Standard,0.0
dicqb96_0BM,Standard,0.0
XB9FR1VBZ4U,Standard,-1.0
rTUO3wsaPJo,Standard,-1.0
Om4YkbVE9OY,Standard,-1.0
y8fy58HGC38,Standard,0.0
NAbfZ4WG8IQ,Standard,-1.0
X9qN4zkV6Ig,Standard,0.0
Bx4xsXyhLA8,Reaction,6.0
197HF0aSPA0,Standard,0.0
NUuZ0bh0u0I,Standard,0.0
XzGZSicgKYg,Standard,4.0
UP_tLeoA7bE,Standard,0.0
PIlQrSt5onU,Standard,0.0
UaR2WfKtVFg,Standard,0.0
iMhfwfT5eFM,Standard,-1.0
Hb3sOv6kVZA,Standard,0.0
oFDW8Jp5dYc,Standard,0.0
kpf7BbPuHTA,Standard,0.0
9VlNqBG8UzQ,Standard,0.0
IfBOzePpOhs,Standard,-1.0
b5TqiSa8kqo,Standard,8.0
zZGeo6a-uxk,Standard,0.0
SYmT91yHlX4,Standard,0.0
yfskMzaCn4k,Standard,0.0
ZWcl0rSpkfQ,Standard,0.0
gG9cZmlQg_E,Standard,0.0
whOaIQuW2fo,Standard,0.0
SfSBdGRSu4A,Standard,0.0
sIAxWpdwvws,Standard,0.0
jTFUE9r84KM,Standard,0.0
kO5PMxrbQVY,Standard,-1.0
R1yA3uulv5g,Standard,4.0
iB8cUw92H8k,Standard,0.0
Jh3wZTCP7vc,Standard,0.0
95HhuckunyE,Standard,4.0
yZ9r9ddXRSQ,Standard,2.0
uHNFCrNYvJU,Standard,-1.0
h_KjjKdodtc,Standard,0.0
lmEyv_Q4j60,Standard,0.0
GCs-FI2ocCo,Standard,4.0
hMBHQjiqajs,Standard,0.0
NNdQ1ms9kPY,Standard,0.0
P2wzPDlquGA,Standard,0.0
Uc8T4NJf5h4,Standard,-1.0
C9GycNpy0Mc,Standard,0.0
toB7u3UJa0g,Standard,6.0
OptthG5uSe4,Standard,0.0
_sdJvs5ALB8,Standard,0.0
tIsGibvsz48,Standard,0.0
bMfzxtiRXzI,Standard,0.0
IcFh92WlWIE,Standard,0.0
lWoxb2rS37Q,Standard,-1.0
nkVhfjcCWHo,Standard,0.0
50AxQbT2w_g,Standard,0.0
OBGEoZJbosc,Standard,0.0
_7wys_Q42SY,Standard,-1.0
PraHDTm9YiA,Standard,6.0
GT_3RUB_8jU,Standard,-1.0
9BfCFG0d1CQ,Standard,0.0
QpLnCokwOps,Standard,0.0
DzaOZOK2-JU,Standard,0.0
P0yeOu6JXPA,Standard,0.0
W_m6WMlHE5Y,Standard,0.0
Gyh3WjA9BEI,Standard,0.0
X3rwvwwSd0w,Standard,0.0
wEReJj4UC0o,Standard,0.0
NrzrycjLJPA,Standard,0.0
4Ns6GjTrdIU,Standard,0.0
D3W5D_J_ZMQ,Standard,6.0
NMYUJfayBbQ,Standard,-1.0
y8T26dC577I,Standard,-1.0
dbr0FWGkCw0,Standard,0.0
2GTgSyccja0,Standard,0.0
gX4_tqh0wkU,Standard,0.0
7XT1VH4fphc,Standard,0.0
NsUJUCOmjaE,Standard,8.0
1USkmSQ4nZc,Standard,0.0
sME_vcqsH6M,Standard,0.0
IkH-mw3kX4g,Standard,0.0
GcZ21fKS74M,Standard,0.0
DXja2xSDwHA,Standard,0.0
WgpIhW3JTqE,Standard,0.0
DvJ5pRpZ76U,Standard,0.0
XNQDcqPc7YA,Standard,6.0
x51aUm-Hd6o,Standard,0.0
Ma7qKjOxL70,Standard,-1.0
ztZotWi_omw,Standard,0.0
I2s0kEw7UGQ,Standard,6.0
uWo54rl20uo,Standard,8.0
TPrklN8vmuw,Standard,-1.0
VvrO1p-XGks,Standard,-1.0
y3ctCjM06Zw,Standard,0.0
7Ma_MhogDeU,Standard,0.0
pybsfEYLlkA,Standard,0.0
HNHzCEGtlPc,Standard,-1.0
a4vCW2GlukQ,Standard,0.0
ckhVw6wcuhg,Standard,0.0
4mQae6etzYk,Standard,0.0
R701b1rUAMM,Standard,0.0
Rpvhhmt2SS0,Standard,0.0
o87RpYGl5qM,Standard,4.0
DYfdXYh0wWA,Standard,6.0
Hlo63ya3LAo,Standard,0.0
0e5w2dUgANE,Standard,8.0
OPxSqtkGhLo,Standard,0.0
TBLNdezbKYs,Standard,0.0
5MtrrUhVZnk,Standard,0.0
wUeVI0oyfQw,Standard,-1.0
hRDzg-gDnqE,Standard,0.0
ybqeRs3v-uo,Standard,2.0
6wM0CRH6Vn8,Standard,6.0
NmwZnD3T5Vw,Standard,6.0
H7OhZTAQlRQ,Standard,6.0
0nGE1P87U5g,Standard,0.0
pFtVewAOrHM,Standard,0.0
GMiRZNlQMsM,Standard,0.0
7O481_JXVqE,Standard,0.0
Z_WBZnnIwpA,Standard,0.0
uNy49XecuzE,Standard,0.0
2AYJDu5Tml4,Standard,6.0
NBhDYar3NhE,Standard,0.0
u5ci7b90HOg,Standard,0.0
vzlt9d9aHdY,Standard,0.0
tiLyqPatrtE,Standard,2.0
9eehxen1wZM,Standard,6.0
egrw1bFpUS0,Standard,0.0
UMm-IL0Ch4I,Standard,8.0
Baw445X8B18,Standard,2.0
alz8L1MeSjA,Standard,0.0
j1fsvSs3saE,Standard,0.0
TWyoz-h9YPs,Standard,0.0
UDW3XPKlZUc,Standard,0.0
iOYyX7Q2__c,Standard,0.0
8SLQQwK2K18,Standard,0.0
yGM3oY0vJwU,Standard,4.0
2SeJ3gLmunY,Standard,0.0
SU9zfy0TPFE,Standard,0.0
32AAStzpeTg,Standard,0.0
ZAZ0rMfRbiM,Standard,-1.0
aUkiYegpM74,Reaction,8.0
yneAEAEUEBY,Standard,0.0
fg9EtTrgjNI,Standard,0.0
uXqK8S0lUEk,Standard,0.0
YdrgG2Uk-xI,Standard,0.0
8KMsTFtypX8,Standard,0.0
x-4OG53BdRc,Standard,8.0
BiqirApeosw,Standard,4.0
C5OXBT0v_IU,Standard,6.0
eEyU-OBAzfI,Standard,0.0
N0GcVODp4VQ,Standard,0.0
CeDmV6u7Phw,Standard,0.0
ThIbqlGo6n4,Standard,0.0
JBNrg74H4Q4,Standard,0.0
8VHyZ5K1b7k,Standard,-1.0
gK3b2atxk3c,Standard,-1.0
wtX9OkIdzpY,Standard,0.0
4igQMsjhX38,Standard,0.0
By3NRPdL4os,Standard,6.0
OvbYMnVzjG0,Standard,0.0
pbatqxyP3Pc,Standard,0.0
ri7B8zrXLd8,Standard,0.0
KILjXIjpCSY,Standard,-1.0
nuPfec0NcP8,Standard,0.0
SKnE5OikImY,Standard,0.0
ZypuYYG9uYM,Standard,0.0
h6l4HCTU5RM,Standard,0.0
5mgCyjir-N0,Standard,0.0
rp86Od5YA-k,Standard,0.0
9M8E3f_r6B4,Standard,0.0
5qoM2eW2eDs,Standard,4.0
96d10Z49rZU,Standard,0.0
PqIG4cN8M94,Standard,4.0
nvvf3AXtpU4,Standard,0.0
vn1qEQN_z94,Standard,6.0
Rmv6YntUqvc,Standard,0.0
cAmIdx2MCzw,Standard,6.0
kACQDkvgc9o,Standard,0.0
A73GPbT_JcQ,Standard,0.0
bHFP8-hER3w,Standard,0.0
BSB5hhuhTdQ,Standard,0.0
SmcjiBJN_7Y,Standard,0.0
YBCs4Ifik4U,Standard,0.0
3CmEmSuK44o,Standard,6.0
1RgwtReqyuc,Standard,8.0
oWmAp4M70GY,Standard,0.0
kRnuhAOuQOI,Standard,0.0
FnLhI4DHNDU,Standard,0.0
7To2LBWuJeA,Standard,8.0
smsq3uwR-M8,Standard,0.0
B-Jvcs0clrg,Standard,-1.0
n7jdVnY9WOU,Standard,0.0
a8rMXDs7mnA,Standard,0.0
Cq5RqM3b8Yc,Standard,-1.0
q0ih3S1hv_U,Standard,0.0
7o4ji5qwHO0,Standard,-1.0
dOtg7IzHI5M,Standard,0.0
Sz9tkYbaQrA,Standard,0.0
GpNMRUbACqk,Standard,4.0
gjqLaYeDKp4,Reaction,2.0
Aa4KNfK04NY,Standard,0.0
dKFS8tFDO-A,Standard,-1.0
BTc3wj4WyIU,Standard,0.0
wVkFHU0i8eA,Standard,0.0
njurYpbAzXM,Standard,-1.0
qbFFafgaMgo,Reaction,4.0
XvwfN5zag44,Standard,0.0
Dvuu5lBxYMc,Standard,0.0
eAEGORpwaDc,Standard,-1.0
KtHbtcRqyUE,Standard,0.0
0VclvzqE-30,Standard,0.0
2juu3yP-yds,Standard,0.0
zqQ13e6gyHc,Standard,0.0
VYW4s-oVu3w,Standard,0.0
G_YQZqQhXZY,Standard,0.0
DB5J3_ZEE14,Standard,0.0
6YefLtPmPds,Reaction,2.0
UgcDgOY14-I,Standard,0.0
n7gJnbzLxZU,Standard,0.0
l4YKOZasfMo,Standard,8.0
TMCDhsrRBgk,Standard,0.0
vMFzIh08UcU,Standard,0.0
bmfqYQTjpeM,Standard,6.0
J22uTeJCFyw,Standard,0.0
Db-2mLf10q8,Standard,-1.0
paGEVIHHs3o,Standard,0.0
zZ8kBIPdkqs,Standard,0.0
HTfI2-gOyIU,Standard,0.0
zJhGSldfxxM,Reaction,4.0
wFCy_tGZT60,Standard,0.0
K1zuAaSrxTs,Standard,0.0
go2CVoxvxbs,Standard,6.0
TIiKaGAVcts,Standard,0.0
VUDhSUOkPw0,Standard,0.0
gu9w1e7l6gQ,Standard,0.0
Dk8TY0QFUSo,Standard,6.0
BXat0GAwhZ4,Standard,-1.0
IYBow0TlUtE,Standard,0.0
bVcnxcRsd9k,Standard,0.0
9tAnkaHuYjQ,Standard,6.0
Pecr7YIL-WA,Standard,0.0
2bUb0Pkacv8,Standard,-1.0
k8GNeeaF8pk,Standard,0.0
eng0-CKK7o0,Standard,0.0
40Thzr8hA00,Standard,0.0
RgKeBTX8tnM,Standard,-1.0
LB6BB7tWJCE,Standard,-1.0
zmTYStFgs-o,Standard,0.0
T66uAmQZuUc,Standard,0.0
UhjwNe3ImxI,Reaction,0.0
flgpOBHyqHY,Standard,8.0
tiViumM02_k,Standard,0.0
qxwpAbH4OCQ,Standard,0.0
R9QdF94E_AU,Standard,-1.0
XI7cKMRwStc,Standard,8.0
eyWZwxyGdfY,Standard,0.0
U7i3dhyCt6A,Standard,8.0
qJZDGC_E8eo,Standard,0.0
QuFNvmGqjbA,Standard,4.0
yUE_RR11uGQ,Standard,0.0
XrL2t08zft0,Reaction,8.0
WnnSDXhY2uc,Standard,0.0
n5AuHMRqJOY,Standard,0.0
MSlIE0JgPNE,Standard,0.0
XebUR17VHpg,Standard,0.0
NioQu5Vmjn4,Standard,0.0
Q3xdl_Ap-1A,Standard,8.0
ICZnQt0Ruis,Standard,0.0
NSXqUI6BFZs,Standard,6.0
STEjvCF_lGA,Standard,-1.0
OwgLvv1waTo,Standard,0.0
gSYiH-ZBOt8,Standard,6.0
KWDOaLgwuiM,Standard,0.0
fTTIPWF9870,Standard,0.0
f-EKze5Uuyc,Standard,6.0
_mrjrC8cKTY,Standard,0.0
Mpd-nAuKZ8I,Standard,8.0
iW_78Hu3oo8,Standard,6.0
fhQW6BEEhtc,Standard,0.0
ev_H9bm1za8,Standard,0.0
tC4XUGa73rA,Standard,0.0
QEYs7FIzpDs,Standard,0.0
vOUMPML6RKM,Standard,0.0
TIdJXb-ib8M,Standard,4.0
umqvWy6Zp_A,Standard,0.0
5NA7FHKFXBE,Standard,0.0
gmPqZkpM2wo,Standard,0.0
2JWO_i-n5rA,Standard,0.0
UyjRXDquZTU,Standard,0.0
SMMSe9jKqyE,Standard,-1.0
0wVHj2C2n4w,Standard,0.0
XK06hOO_7-c,Standard,0.0
EYOmT3OuIA8,Standard,0.0
mKk4FFU0rPg,Standard,0.0
4So0SG8273Q,Standard,0.0
PZRmn30Lo3w,Standard,8.0
_s_emUpAYTI,Standard,0.0
QnoFMSxhkbg,Standard,4.0
V3PhhHnSoIY,Standard,0.0
7QtY-Oi7NV4,Standard,0.0
CnXcDvfUaaA,Standard,0.0
g4zZUxt1OcI,Standard,-1.0
kPctB2oebn0,Standard,0.0
-KWIN_nmJeU,Standard,4.0
Py2iEmWj2uA,Standard,0.0
vyZbIbODOFM,Standard,4.0
xbOq1XIQtqg,Standard,2.0
eqt2mIbt1As,Standard,0.0
MHP84Y696ag,Standard,4.0
1dKV_hRRNyQ,Standard,0.0
ccB3ZY1S6aU,Standard,-1.0
DDU6886kzA8,Standard,0.0
r7C857anczQ,Standard,0.0
pwLLveQViAg,Standard,0.0
KSGF2oMo7d8,Standard,-1.0
wEZaSFInkBo,Standard,0.0
1EiyU3_VOig,Standard,0.0
60cA2MuwKk0,Standard,0.0
-tdsmtTQebw,Standard,4.0
LFiwMl3aWfs,Standard,0.0
VHQzNOobyNU,Standard,0.0
qiATrsyH1RU,Standard,8.0
SVMSMKF7ZtA,Standard,4.0
vtaQl7V4ORc,Standard,-1.0
8YKokPzTvb0,Standard,0.0
h4qlVCWmn5Y,Standard,0.0
6eOSKxBBvn8,Standard,4.0
_4Ih94ze794,Standard,8.0
37UcrdlEHXY,Standard,0.0
QfMH-Ec9HMg,Standard,2.0
Z_9ZB2lcB1Y,Standard,0.0
zctt2_lt5UQ,Standard,0.0
ZF5Pr8bMh0A,Standard,4.0
BeNUhJYENhE,Standard,-1.0
yzcO-6mdHMc,Standard,-1.0
gVPmY-xnymE,Standard,6.0
rE09upEq8y4,Standard,0.0
U4R9FrvJeyY,Standard,0.0
yg7hiSvdh-c,Standard,0.0
M_zMmLR_cpc,Standard,0.0
tnwGkCGy_LI,Standard,0.0
s8isd3sXRhU,Standard,0.0
xt25xwYbtyA,Standard,-1.0
UasRQLNBIRg,Standard,0.0
7wq-5RgGWn8,Standard,0.0
I-ydnZioqAM,Standard,0.0
-ZJcQBhGgwc,Standard,4.0
GjkDMR0klGg,Standard,-1.0
kRwNSTpDiT8,Standard,0.0
f2Pyipx1w3I,Standard,4.0
KImq1bH23ks,Standard,8.0
h9nmzqipXN4,Standard,-1.0
qr8X-aW0EqY,Standard,-1.0
z8fLMbbczsg,Standard,0.0
aY0H23EeeLE,Standard,0.0
vUxEX8V2x_4,Standard,0.0
dAbqE-j5C6k,Standard,0.0
XRuparCXZho,Standard,0.0
MjK0yQs4iYQ,Standard,0.0
pUW43rD6vws,Standard,-1.0
tRPLyGdfGmg,Standard,-1.0
I4c4Dg5b-0s,Standard,0.0
fdnX62Immf4,Standard,-1.0
XBGekpNyDFU,Standard,0.0
0enmSz4sAW4,Standard,8.0
-l_efmBo7Rc,Standard,6.0
yTLoydblRyY,Standard,0.0
bX6YKibT0y4,Standard,0.0
CMqtc9ZtwRA,Standard,0.0
cu75OYwfQio,Standard,8.0
GNFqSIG5Bpo,Standard,0.0
tVAu7pt142Q,Standard,8.0
YGw2AGY9p2M,Standard,-1.0
DNaoID32cpg,Standard,0.0
0-8JNuFsZ34,Standard,0.0
344_ER-R9tI,Standard,-1.0
xV-MoiQoyck,Standard,0.0
AcxM6rA6Z10,Standard,0.0
3kNBTzsbDEI,Standard,4.0
ZIRfMWd7k6o,Standard,0.0
2p1vzAQcyJo,Standard,0.0
vJubI881zyg,Standard,-1.0
Hxxwje0StGQ,Standard,0.0
saFPxJhAGFQ,Standard,0.0
Aa3ZEULOxc8,Standard,0.0
x5_Y6k4YY5M,Standard,0.0
ovlawBi-cKM,Standard,4.0
n3EhT_qiJNI,Standard,0.0
V9pHLdcvCDE,Standard,0.0
zNZLoBqz2oM,Standard,0.0
-Cm8ykS5rOw,Standard,0.0
eqByD2N6USY,Standard,-1.0
qnvacnSO0Fc,Standard,-1.0
RHh0FvkN21w,Standard,0.0
nJjgqNRs9ic,Standard,-1.0
6aQ4BeiAK94,Standard,0.0
MRfLCtbYiPg,Standard,6.0
P5n50Wxq4pk,Standard,0.0
RMTpFS9gsjg,Standard,0.0
u1kFcdvTXkE,Standard,0.0
sC6CF3sv-9g,Standard,0.0
_HRGV2m-BTY,Standard,0.0
e60sB4_Nsus,Standard,0.0
k37fzy81ykY,Standard,0.0
3WLgN1MXyfQ,Standard,0.0
xFhHQp_FDow,Standard,0.0
_8MgPBOteJ4,Standard,0.0
BQ73QKvAWoY,Standard,0.0
KyBeU09Rd5Y,Standard,0.0
KXSHIaA0AEo,Standard,0.0
bJTUJIa_Obs,Standard,0.0
KhVMsshWILg,Standard,8.0
KXxVMsxxysY,Standard,0.0
I1JsGTULHck,Standard,0.0
o8P7KtDihac,Standard,0.0
SgzFfUq3Nto,Standard,0.0
umRzhb5D8XY,Standard,0.0
0RH7clcuroM,Standard,6.0
RNhd9_TLNdc,Standard,0.0
CpDqNgdTN_g,Standard,0.0
WrNzlv76zvo,Standard,0.0
zvfhQE_MbeI,Standard,0.0
pRsThbj7Qg4,Standard,0.0
PinHavCqtlU,Standard,8.0
_uZYvj3m_dw,Standard,0.0
qkl4fy7aVD0,Standard,8.0
dmLQq9l5Hmg,Standard,0.0
NpmcpcDN1a0,Standard,0.0
Qsht4NQdIIg,Standard,0.0
gZHGYUjj0w4,Standard,0.0
PjumrLoHLWw,Standard,0.0
v5iuEcvEUH0,Standard,0.0
d8kEaXEXZV0,Standard,0.0
NgB3PJZzPsA,Standard,4.0
lkNJULarRRc,Standard,0.0
9IbVNtgtWaE,Standard,0.0
m5NeKEvNZ24,Standard,0.0
0lIBs949NqY,Standard,0.0
9TM40M1JYOc,Standard,0.0
E0tA1AzZ6WM,Standard,0.0
6XoisFMPiHA,Standard,0.0
bJv6hRsI9Rw,Standard,0.0
MNH-RNlaDQM,Standard,8.0
52y8ft1mCcs,Standard,-1.0
2Vj_PD0lusE,Standard,-1.0
wpM4nhrVpjM,Standard,0.0
w25yPs0U8DA,Standard,0.0
Us4syOl3W5o,Standard,6.0
CrrTgjj0Lb4,Standard,-1.0
mqo6VGMHkTQ,Standard,-1.0
kFdicw5v-Co,Standard,-1.0
P4piTJIC6xM,Standard,0.0
hlyvlwQ7Kyw,Standard,8.0
OV28MH9o9ak,Standard,0.0
MFA36tq7d2E,Standard,0.0
G3cGNBv8iU8,Standard,6.0
UClnEVav6Rw,Standard,8.0
aX7AqdB4UNs,Standard,0.0
4crcjPu9G8s,Standard,0.0
b15J8Z4GSQg,Standard,0.0
dxjus5Gg30w,Standard,-1.0
kNQcWf60lBk,Standard,0.0
Ydk1KMpE7ic,Standard,0.0
XGmKv-Pu2PQ,Standard,0.0
15Coph3ypyI,Standard,0.0
NEYSjK5yG0E,Standard,2.0
uig4seOajQ8,Standard,0.0
yfMPCMMRYPs,Standard,0.0
mYUhZ36iRcI,Standard,0.0
EeqZ07-zFzI,Standard,0.0
cOb4YuJhCQg,Standard,0.0
Y94Ne8udBC8,Standard,0.0
Lc096555eDQ,Standard,0.0
cEo834uzfJA,Standard,0.0
dV3nxB_o1b4,Standard,8.0
Pg4HTTwBLK4,Standard,0.0
oLDv7dp1DQg,Standard,4.0
WXORvUCmTwA,Standard,0.0
aInSfrqea_o,Standard,8.0
xvuGpI3-x24,Standard,0.0
LQ3Bhnr5Rvk,Standard,0.0
EXYHSVRUfXM,Standard,2.0
aiJf1cSe93c,Standard,0.0
jgqfQUlKC1A,Standard,0.0
BMYdbOtJxmQ,Standard,0.0
fIpngXOOg1k,Standard,0.0
PxO7UH_eFBk,Standard,0.0
ElKSbDSJU2U,Standard,0.0
5vnoErqXnq4,Standard,6.0
nFHcxDlmz3Y,Standard,0.0
hYnbKM8WRhE,Standard,0.0
9xwfXObZqoI,Standard,0.0
4PGJOgoFm7s,Standard,0.0
U19pNuDPCTs,Standard,0.0
qC1Eu6phZuY,Standard,0.0
ZMLSj-S7kHI,Standard,0.0
fSNxpST4wDA,Standard,6.0
In_Y19Ca-eg,Standard,0.0
NYjr3q4AkJU,Standard,0.0
eRnoBeTCphM,Standard,0.0
jclV1Ccrs9k,Standard,0.0
qmL3wYsktSo,Standard,6.0
y1Sl5DCYGCk,Standard,0.0
aT_4viHDEB8,Standard,0.0
yEGSrHUlG4s,Standard,2.0
2mAqfecyacI,Standard,0.0
vZYu0UkTDY0,Standard,0.0
Yi9KNRU_HW0,Standard,0.0
eoqRnbnuQx8,Standard,6.0
CAs5ECQz8ec,Standard,4.0
1t9-qi714m4,Standard,8.0
h8PJREPbZRc,Standard,0.0
YUcUgkw4D0c,Standard,2.0
pvvT4JSdSQ8,Standard,0.0
Ig7pEwsmZJY,Standard,0.0
tTpXiEoEGt4,Standard,0.0
SHEhV2CaqbE,Standard,0.0
LdPWJDAlmIo,Standard,0.0
xEsTQvVe1_4,Standard,0.0
FzLdsNuEYp0,Standard,6.0
MHiXdElfuYo,Standard,0.0
C43BRrJn0II,Standard,0.0
pl46DvUN97U,Standard,-1.0
74OMVNAz1Eg,Standard,0.0
YFqk2gJYie4,Standard,0.0
-r5tJNU-ZxM,Standard,4.0
LQNibZcRZH0,Standard,0.0
CNcGkPBPfD0,Standard,0.0
KIeII7TbdTk,Standard,0.0
x7wGPG9KO88,Standard,0.0
5P-cV77L3R0,Standard,0.0
w_cnMSLSJHw,Standard,0.0
a0iIHdLz4-o,Standard,0.0
QjdCOlDsQKQ,Standard,0.0
NL4Sh35MaQQ,Standard,0.0
1Pdq_-qVUpg,Standard,0.0
TZf62QYBD_U,Standard,-1.0
gXwlTtwYjbc,Standard,-1.0
eZqM7NCCAs0,Standard,-1.0
qzlKoPLkg-c,Standard,0.0
dJTmmJnKh6g,Standard,0.0
gNEibYU5bMA,Standard,0.0
VCZgwrXn1mc,Standard,0.0
LP7Df80in8M,Standard,0.0
yMyVW14jPbM,Standard,0.0
kfA9PH-xR9A,Standard,0.0
Q7cG-V0Nlcs,Standard,0.0
