video_id,video_type,ideology_score,populism_score,request
lzZrTcouTDY,Standard,7.5,6.5,
QY_Fxy9yEBs,Standard,-1.0,-1.0,
eGlvWOn9KoA,Reaction,7.5,7.5,
l9S8f81LdQ0,Standard,-1.0,-1.0,
2TNAEUhZSMo,Standard,7.5,8.5,
0CNXdi6S41Q,Standard,-1.0,-1.0,
WxWH6taOS2I,Standard,-1.0,-1.0,
eHT5lcsi3kE,Standard,6.0,6.0,
kfs2UVcXJs4,Standard,-1.0,-1.0,
Px5UL81isb4,Standard,8.5,8.5,
GPdB6q8hcSg,Standard,-1.0,-1.0,
r2cXqVd2xK0,Standard,-1.0,-1.0,
CMbJxQDkjcQ,Standard,-1.0,-1.0,
1mxWdkVD-Bs,Standard,5.0,0.0,
B7kbqzAfL10,Reaction,7.0,6.0,
JFG8r6-Dkh0,Standard,8.5,9.0,
1J1rva1kNsQ,Standard,5.0,0.0,
z47NCUlh4GE,Reaction,-1.0,-1.0,
kOKFbfc_bBQ,Standard,4.5,8.5,
NAKqmSTJVSU,Standard,-1.0,-1.0,
gI6OEGxtzQw,Standard,3.5,0.0,
2y0YfCCZ5DU,Standard,5.0,0.0,
5SK-CLPRNKQ,Standard,6.5,7.0,
IQKFQLTgL3Y,Standard,6.5,0.0,
rP_0769sTAc,Standard,5.0,0.0,
o-Q9a-PX-Kc,Standard,3.5,4.0,
I9P1u7r10aM,Standard,-1.0,-1.0,
CjsiXCi6RW8,Standard,2.5,7.5,
rUy-har5i2c,Standard,7.5,8.5,
dGe-cgCVAiw,Standard,7.0,7.0,
Bby-2ZdIHEs,Standard,-1.0,-1.0,
S5FGs2lo5Dk,Standard,7.0,8.5,
NeOUWgAkDt8,Standard,3.0,0.5,
PFbk0c8PvcA,Reaction,5.0,0.0,
fd-ZpYWth9I,Standard,7.5,8.5,
WMiSe7pKuLs,Reaction,7.8,8.8,
BXovw46QkXU,Standard,2.5,7.5,
FCgR9fQDPpI,Reaction,1.5,7.5,
cDmbQbjDuT8,Standard,-1.0,-1.0,
NEZ1030eaNg,Standard,8.5,9.5,
KXmzWHv8r9A,Reaction,7.5,6.5,
JB_YB4xO99A,Standard,5.0,0.0,
O5U_jguV0As,Reaction,7.5,3.5,
onbA-y2yZO8,Standard,-1.0,-1.0,
xr3EesdSchg,Standard,-1.0,-1.0,
C0CQIlQva4I,Standard,-1.0,-1.0,
0qi5pqkPPBA,Standard,8.5,7.5,
dIys0viXsRw,Reaction,6.5,8.0,
PzEsOQxi3w4,Reaction,7.5,8.5,
oHazWnNQc_Q,Standard,-1.0,-1.0,
jGHGRFtuJNY,Standard,-1.0,-1.0,
XlOoj2DhY4g,Standard,-1.0,-1.0,
YykxhhIityI,Standard,-1.0,-1.0,
eoe_jOywKkM,Standard,-1.0,-1.0,
j95i9DENlbc,Standard,6.5,7.5,
4vTteHiDnoA,Standard,-1.0,-1.0,
-8SaJgJJHuM,Reaction,7.5,8.5,
I23GfWIVXvg,Standard,2.5,0.0,
p9c--sxTTnc,Standard,3.5,0.0,
Odb7xZ5P-4A,Standard,8.5,9.5,
f_i-wXQXmro,Standard,4.5,8.5,
7CkOCAAGOiQ,Standard,8.0,8.5,
mc8dR45i6RE,Reaction,-1.0,-1.0,
h7bBF1RER80,Standard,-1.0,-1.0,
1tNzYFqZIC0,Standard,-1.0,-1.0,
0M3_b83BwR8,Standard,7.5,7.5,
ElJy6Nkg0m0,Standard,7.5,6.5,
4nwCDHY-RhU,Standard,8.5,9.0,
kS-wLSOdezQ,Standard,8.5,9.5,
LtUxmf2Htow,Standard,3.5,6.0,
2m1pHrHLVWE,Standard,7.5,8.5,
rO9mBtq5PXE,Standard,-1.0,-1.0,
YaewNys9wxk,Standard,9.5,9.5,
MHzjw6BIlCM,Standard,8.5,9.5,
7qJOwcrRWa8,Standard,1.0,7.5,
PU0wbw2N8KE,Standard,6.0,7.0,
T7EIHxzIIkA,Standard,-1.0,-1.0,
bvJIJnIUeio,Standard,-1.0,7.5,
ICcvJN558OA,Reaction,7.5,8.5,
boJqqG0ZU0M,Standard,-1.0,-1.0,
f8gVJGv13pI,Standard,6.5,8.5,
hcr2bweD-Q0,Standard,-1.0,-1.0,
oEzEdxuddMU,Standard,-1.0,-1.0,
QX4u8KTmbQQ,Standard,5.0,6.5,
rYPqabM_b3w,Standard,-1.0,-1.0,
WVhLgBSf44o,Standard,6.0,1.0,
qVV6pqlQQlI,Standard,8.5,8.5,
2fd3semtJqI,Standard,6.0,0.0,
dwdolEnI2TU,Standard,4.0,7.0,
ImelQr7XI6M,Standard,7.5,0.0,
qJlBu15CuwM,Reaction,9.0,9.5,
iNFIYG0Wc1o,Reaction,8.5,9.5,
zwvQkn1NgS8,Standard,5.0,0.0,
lcJp1j1o97c,Standard,-1.0,-1.0,
r6e6H2XCEso,Standard,5.0,7.0,
w1MVzaUy9dw,Standard,5.0,0.0,
OeYr_xFc8kY,Standard,5.0,0.0,
Ucp1dI5FcOY,Standard,3.5,7.5,
7DL8w-zm-gQ,Standard,7.5,7.5,
OBEstnWcEUw,Reaction,7.5,7.0,
AemWy6q4Jto,Standard,8.5,8.5,
vI94RKms91Y,Standard,5.0,7.5,
cKBjAti15VQ,Standard,7.0,7.0,
k8tPcDVDhEc,Standard,5.0,0.0,
C_pP6tg28kk,Standard,6.5,4.5,
WD_SOzHqIrc,Standard,9.0,9.0,
Qk9Vft_MbRE,Standard,5.0,4.0,
ejavPGv6vls,Standard,7.5,8.0,
mb2p5on6DN0,Standard,8.5,7.0,
3xr1roIL-co,Reaction,5.0,0.0,
QYhtqwBCbZc,Standard,7.0,8.0,
Pu0xvok60SM,Reaction,7.5,8.5,
ZlTYyvSyus4,Reaction,8.5,8.5,
dSo-giN7nnE,Standard,7.0,6.5,
4l_2D-TUSfk,Standard,6.5,4.5,
Jzh1hizB_MQ,Standard,-1.0,-1.0,
Zu-fKQonAik,Reaction,1.5,0.0,
VL7BOZmvbTU,Standard,4.0,7.5,
lFK-YTRDwlA,Standard,7.5,9.0,
GHXKjWUBLCk,Standard,3.5,0.0,
z0my2AeyrZY,Standard,5.0,0.0,
AnBGrGVHNHA,Standard,-1.0,-1.0,
MgOiOVZ6Qgw,Standard,-1.0,-1.0,
HY22qomVLKk,Reaction,5.0,7.5,
qY36Iawkuqc,Standard,8.0,7.5,
UpO8xeLe51o,Standard,-1.0,-1.0,
H0RA0Q8Cad4,Standard,6.5,7.5,
IuVvm0-9KDs,Standard,-1.0,-1.0,
Xrte797mnuc,Reaction,1.5,1.0,
2tLghGZufYA,Standard,3.5,0.0,
lVyvcYd9wbw,Standard,4.0,0.5,
KFjMCAOvKiQ,Reaction,8.0,8.5,
kMYVKy-aUec,Reaction,8.5,9.0,
hwCcD9e0Aoo,Standard,7.5,0.0,
gyu_mOhz8HQ,Standard,6.5,7.0,
njquG5__E5U,Standard,-1.0,-1.0,
wsKD760htRo,Standard,8.5,8.0,
vi9QC4_vnNs,Standard,6.5,7.5,
M9UpjnWCUG8,Reaction,6.8,4.5,
eB9xrf7ATJA,Standard,-1.0,-1.0,
kDdOfZ8szmQ,Standard,-1.0,-1.0,
1XOC0g1gePA,Standard,9.5,9.5,
AMs8w35bLRU,Standard,7.5,6.0,
xhpH1Cxt3kg,Standard,6.5,3.5,
BzOC1Goq_Mw,Standard,7.5,7.5,
qB-DqFonSow,Reaction,7.5,7.0,
949ZNCAe_Dw,Standard,5.0,0.0,
4go21VZQXqk,Standard,7.0,6.5,
PWu6OpgnwGI,Standard,5.0,0.0,
o4EErZWU2U8,Standard,7.5,7.5,
qh3QXUID72s,Reaction,7.0,8.0,
W9cMGe9cN4s,Standard,-1.0,-1.0,
yZmQOKdL1tA,Standard,8.5,9.0,
wtwwMQCXzzA,Standard,-1.0,-1.0,
3h_JwFMSA6Q,Standard,7.5,8.5,
YmozWa1mnNY,Standard,4.0,7.0,
sCHxrUEI8s4,Standard,1.5,7.5,
hUtw0M1xqH0,Standard,6.8,7.2,
_9pOV0usG_4,Standard,-1.0,-1.0,
t53j1oY_x7g,Standard,-1.0,-1.0,
httTljeG8vM,Standard,7.0,0.0,
0GlEatQH9sk,Standard,7.0,6.5,
UfrEoI1iekk,Reaction,3.0,9.0,
6rKpMz3kW3s,Reaction,7.5,7.0,
8ztvelxBEKw,Standard,-1.0,-1.0,
LiaxB4n32I8,Standard,-1.0,-1.0,
upYky-F2fro,Standard,3.5,0.0,
s35EHq98P3c,Reaction,4.0,0.0,
2LVpmSysotc,Standard,5.0,7.0,
j1BSZXhq_R4,Standard,3.5,1.5,
xZZA6UxrTiU,Reaction,6.5,7.5,
1z8eLZN_GA8,Standard,-1.0,-1.0,
47nqrkA2S5I,Reaction,7.5,8.0,
4YLGhgkx4Rk,Reaction,8.0,9.5,
U8cr5jo4mg4,Standard,2.5,7.0,
2dkCl4pLKOk,Reaction,7.5,8.0,
RKYVB3qlIO4,Standard,8.5,9.5,
p-ppcFAx07Y,Standard,5.0,0.0,
h_j_K-IK_7w,Standard,5.0,0.0,
3FjelDk7PYk,Standard,5.0,0.0,
zMejvwlaQVU,Standard,-1.0,-1.0,
QuRsrAELmoQ,Standard,8.5,9.0,
yByUrEpG4Xg,Standard,8.0,9.0,
cPFHyt6oh7A,Standard,5.0,0.0,
Y1epopDdRrY,Standard,4.5,0.0,
OMVmd8v5o_M,Standard,7.5,8.5,
_MB64lqtl0M,Standard,5.0,0.0,
ZfnRd9Denos,Standard,-1.0,-1.0,
yj94E8G6LbA,Standard,-1.0,-1.0,
byZz6ukJV_g,Standard,-1.0,-1.0,
0jhTRcfvaTA,Standard,3.5,0.0,
cR5nTUQqwZk,Reaction,9.5,9.5,
BJtL_4FjOTM,Standard,6.0,6.0,
qPjtWdlsRxs,Standard,8.5,9.0,
KKMfiPuSCYs,Standard,3.5,0.0,
wzMlG0hqd70,Standard,5.0,0.0,
kgI53oBuJ9U,Standard,8.0,9.0,
9DhXRD-GbP4,Standard,8.5,9.5,
CGCXvUXaFeU,Standard,2.5,7.5,
XlQ0ss66lGM,Standard,-1.0,-1.0,
o7pT-BDWFI0,Reaction,10.0,10.0,
lVTY28wlTEE,Standard,9.0,9.5,
XqWiDIZqc-A,Standard,7.0,8.5,
MhhwDcmi3Sk,Standard,5.0,0.0,
DHdAgAZLAZE,Standard,5.0,0.0,
NpVDWfIDgOE,Standard,7.5,6.0,
kGsC3uu1EQk,Standard,6.5,6.0,
p-A0n_qJwHU,Standard,3.5,0.0,
UMvchWH_jc0,Standard,8.5,7.5,
LepFxwuWfNE,Standard,5.0,0.0,
5ocdshDWkgU,Reaction,4.0,1.0,
bbzHdDpRV4w,Reaction,7.0,8.5,
6N3kdtRMrNw,Reaction,5.0,0.0,
H0Kl4OMkUA8,Standard,7.5,6.0,
ee9i037r5cM,Standard,6.8,7.0,
4Si2nx7cAbs,Reaction,7.5,8.5,
XqlLx-nGtZE,Standard,5.0,1.0,
aGAdaTF6WNg,Reaction,1.0,7.0,
v7hH9Ol31TE,Standard,3.8,1.5,
D2JGi9ZU1XU,Reaction,9.5,9.5,
tA4tgx2DXCU,Standard,5.0,0.0,
HBnPNcDirbI,Reaction,5.0,1.0,
tzIg43y72cQ,Standard,8.5,9.0,
LZwLlLZ7Im8,Standard,6.0,2.5,
DhZyIxUhwBM,Standard,8.5,8.5,
tEJMCFJ8WuQ,Standard,3.5,8.0,
nFIDM4cqbZg,Standard,-1.0,-1.0,
mWe5nCTTOnw,Standard,-1.0,-1.0,
6Fx7PdfN48g,Standard,9.0,8.0,
ML9FmoW0Cuc,Standard,8.0,9.5,
s9OHiMUM0No,Standard,7.0,6.5,
ItChmeJm17k,Standard,5.0,7.0,
fLIdXU4acqE,Standard,-1.0,-1.0,
leyWvtbMjtQ,Reaction,8.5,9.5,
5FTgXXpl5ys,Standard,8.5,8.5,
VwdRrNbjCuo,Standard,5.0,0.0,
giwsD-hlf28,Standard,5.0,0.0,
9euxWMrQ3Uw,Standard,5.0,0.0,
7ILjubp6mzQ,Standard,-1.0,-1.0,
06eB32rFqOM,Standard,7.5,6.5,
YFZsK29Lc7w,Reaction,-1.0,-1.0,
0GRY1_jwqSw,Standard,-1.0,-1.0,
oJjEBOArhsU,Standard,-1.0,-1.0,
sjTKbbp3fWE,Standard,6.0,6.0,
p3DhATCBj1k,Standard,5.0,0.0,
-f81WHhZKOE,Standard,2.5,0.0,
7_2m3ykJbCw,Standard,8.0,8.0,
jK2W3N9huU8,Standard,-1.0,-1.0,
dKn1Ke66zHE,Standard,3.5,2.0,
fr_fQ0uwvno,Standard,-1.0,-1.0,
xoWdE6YPo2I,Reaction,9.5,8.5,
OM0GH_gcdf8,Standard,-1.0,-1.0,
68VK9q7IWYE,Standard,-1.0,-1.0,
koMtt-hI2tk,Standard,9.0,9.5,
-VBPXQ-IOgU,Standard,-1.0,-1.0,
O7iK64UsBUc,Standard,8.5,9.5,
84KGiuK42n4,Standard,7.5,7.5,
BjkHblf5q9E,Standard,7.5,8.0,
Bnh6y_nn_NI,Standard,-1.0,-1.0,
RTuGEUh2SSk,Standard,4.0,0.0,
r9gErLYYoWc,Standard,8.0,9.5,
nOpJi-Ja8DA,Standard,-1.0,-1.0,
8rOO1Kuh410,Reaction,8.5,9.5,
NLJdhFTicVM,Standard,5.0,0.0,
HqFgbklrwcw,Standard,6.5,7.0,
QeaLNIYjunY,Standard,7.5,7.5,
F7t1FOM7s5U,Standard,3.5,0.0,
c_PgpYqA0WU,Standard,7.5,6.5,
_P29cWOEffw,Standard,9.5,9.5,
0I9qSEQPkWo,Reaction,7.5,9.0,
Vg2dGkoufjQ,Standard,5.0,0.0,
vSk012mPSXc,Reaction,8.0,8.5,
Cw2HAJlq908,Standard,5.0,0.0,
3NNoTHPYiTQ,Standard,7.0,6.0,
Qnn8HK8U7O0,Standard,-1.0,-1.0,
pDbIFt_mDS0,Reaction,7.5,6.5,
bmfGfmNTiLg,Standard,5.0,0.0,
p1oVC2CteUo,Reaction,7.0,0.0,
LdOq3xIW_PU,Standard,6.5,0.0,
ERNnBiHgie0,Standard,2.5,0.0,
SWQlUcnkpHc,Standard,7.5,7.5,
52fiCEFuD18,Standard,4.5,0.0,
gkM3qVGLy9A,Standard,5.0,0.0,
Fr7IF41l0qs,Standard,5.0,0.0,
yh3iaOtnHSU,Standard,2.5,7.5,
vBdE8JL9KIY,Standard,2.5,7.5,
1xpY5yJjFeU,Standard,7.5,8.5,
t4JY7e6jLUY,Standard,8.5,9.0,
GggOe-ss5sY,Standard,-1.0,-1.0,
1MP_hF8N2Uw,Standard,8.5,9.0,
ROfH6TlDu7Q,Standard,9.5,7.5,
5NsHGzICPuc,Standard,5.0,0.0,
EaXCcVPxXu4,Standard,-1.0,-1.0,
hYL271TE2Jg,Standard,-1.0,2.0,
pCGCVMlwwcE,Standard,5.0,0.0,
1n8IiQg1Vvw,Standard,7.5,8.0,
DH00PD1rXzU,Standard,3.5,1.5,
vZxHKXMDtYM,Standard,8.0,8.5,
Duj2EIlNpX0,Reaction,8.5,8.5,
7bsNvyY3cTU,Standard,5.0,0.0,
6shlUctFG9A,Standard,3.8,0.0,
ppuLjXhuLmE,Standard,8.5,7.5,
G1QxyHwleEU,Standard,-1.0,-1.0,
IE-SNBDalSQ,Standard,8.5,9.5,
yDjMSSlXBcA,Standard,3.0,7.5,
OZVGKbHBeYI,Standard,-1.0,-1.0,
9vkspHhAov0,Standard,-1.0,-1.0,
CLLG0mQtP94,Reaction,7.5,7.5,
31tAC09muWE,Reaction,-1.0,0.0,
wqbeKj89iJ4,Standard,7.0,8.0,
kOJmasVjdGw,Reaction,4.5,-1.0,
M2DD_249x0M,Reaction,2.5,1.0,
bADAq6Oq6Kw,Reaction,1.5,0.0,
dsd7wG3jjFM,Standard,9.0,9.5,
vB5aYcs9yAw,Reaction,3.5,0.0,
QPp5_9nBUQI,Standard,8.0,8.5,
V2DyQY3XakQ,Standard,7.5,8.5,
k8yY-1gUx1g,Reaction,7.5,8.0,
7cLM5aY6QA8,Standard,2.5,0.0,
pbUyaoH6WNI,Standard,-1.0,-1.0,
AMuDUP-_AnE,Standard,7.5,7.5,
wqzjY_G4TbY,Standard,7.5,8.5,
K7ts5lizo8w,Standard,3.5,7.5,
sk1X3wZVMl4,Reaction,-1.0,-1.0,
xHSqAHpHqLk,Standard,7.5,8.5,
nYv4MsfbPDk,Standard,-1.0,-1.0,
JXmkXvUX5Bk,Standard,3.5,0.0,
tbhTQzRFeIQ,Standard,-1.0,-1.0,
TeT4CXxaEBQ,Standard,6.0,7.0,
oy5h3mUfeAY,Standard,7.0,0.0,
jfmUKkb_dko,Standard,-1.0,-1.0,
uYgdX8PwUHM,Standard,7.5,8.5,
RhIzrVmvBhI,Standard,-1.0,-1.0,
Jso2MDvba34,Reaction,7.5,8.5,
cTQFhXhYE7M,Standard,5.0,0.0,
ywFivZ8FUEY,Standard,8.5,7.5,
ZgyT2reltKo,Reaction,1.5,1.0,
qSwU6FfcPjU,Standard,9.5,9.5,
K2gcON5np0A,Standard,5.0,0.0,
_aq47-hWB8c,Reaction,5.0,0.0,
qR_qi0hTp84,Reaction,8.5,9.5,
2cTASwImGdM,Standard,-1.0,-1.0,
RLDctlpnQw8,Standard,6.8,7.5,
y-vye027Jyw,Standard,7.5,8.5,
6EyQmaeJZOM,Standard,-1.0,-1.0,
N81AYQOPvUo,Standard,-1.0,-1.0,
w8tVVKkxzMs,Standard,6.0,0.0,
X0tsIE-tTD4,Standard,5.5,2.0,
jvui0du571Y,Standard,5.5,0.0,
yTdxUl6GAAw,Reaction,3.5,9.5,
VjZFU4wg0MY,Reaction,7.5,8.5,
yfK-PgjxoXE,Standard,-1.0,-1.0,
0JPR9JB1ohk,Standard,5.0,0.0,
1_O5U82bth8,Standard,6.0,0.0,
PAGksQ68SJ8,Reaction,7.0,8.5,
12OgxTbYhl0,Standard,3.5,0.0,
esfvN4rdIEk,Standard,5.0,0.0,
VEaKkGP5xsw,Standard,7.5,8.5,
81LxbteY2MM,Standard,4.5,8.5,
CgbDfBb72Xc,Standard,-1.0,-1.0,
r7RxMnDnOfg,Standard,-1.0,-1.0,
Sx6-rvBEwU8,Standard,5.0,0.0,
ZL5XM26c84s,Reaction,8.5,8.5,
CIcYO0yucwc,Standard,7.5,6.5,
6bB0MPWNDDU,Standard,-1.0,3.5,
Vbm339MZVbQ,Standard,1.5,8.0,
YEzY61n4Mi0,Standard,7.0,4.0,
ohjj9IRMCVI,Standard,5.0,0.0,
XmtpNKHjN4U,Reaction,-1.0,-1.0,
naYbS2xz7z8,Reaction,7.5,8.5,
x2r3ROsRpS8,Reaction,1.5,6.0,
GsEz0fqw9_E,Standard,-1.0,1.0,
VNCPllF9I68,Standard,-1.0,-1.0,
TT1pZYYeyCg,Standard,5.0,7.5,
v9JmPDOICpM,Standard,-1.0,-1.0,
7T_DvTZQT1w,Standard,-1.0,0.0,
9JwDzNeqoC8,Standard,-1.0,-1.0,
1alhIj9ZVHw,Standard,5.0,0.0,
wXTIkNoGN9Y,Standard,7.5,8.5,
3jHA2ouvzIk,Standard,5.0,0.0,
2PkGBJtmrcU,Standard,7.5,8.0,
QGa_DmzdOVw,Reaction,8.5,9.0,
aYpk79ytOm4,Standard,8.5,8.5,
MeQoyKCrGOs,Reaction,8.5,9.5,
TsfLe2Cb2F0,Reaction,8.5,9.0,
cg7HvsfwvOw,Standard,5.0,0.0,
XWvkXFWUlQk,Reaction,6.0,9.5,
pSHvczamPRk,Standard,-1.0,-1.0,
t9c51uXMxGc,Standard,2.5,0.0,
CRI1FpVJB-w,Standard,5.0,1.0,
72aVpqox7X8,Standard,6.5,2.5,
hKAQ4U-AXNs,Reaction,4.0,8.0,
6UHeagWxHqE,Reaction,5.0,7.0,
bsgbMyzjB98,Standard,-1.0,3.0,
ZHU8dSZ1ZEk,Standard,2.5,0.0,
GY9r2bHS5FE,Standard,6.5,4.5,
tBUQo-LFRjM,Reaction,7.5,8.5,
1Trlg8UIrrk,Standard,3.5,2.0,
0B1GHnZf4kY,Standard,4.0,6.5,
JAvsP3RyRYo,Reaction,7.5,8.5,
XckDWssm58A,Standard,-1.0,-1.0,
_d2wtsNoQbI,Standard,6.0,2.0,
O_To5dYUhVA,Standard,-1.0,-1.0,
sIGmaay6KZA,Standard,7.5,4.5,
PLNcoM-O_EQ,Standard,-1.0,-1.0,
Bbk_0QkBmDM,Standard,5.0,0.0,
OaN3ch0nZQk,Reaction,-1.0,-1.0,
k98WHh_MfJ0,Standard,-1.0,-1.0,
aA-I2blGyiI,Standard,4.5,0.0,
2rbGa0mg9nY,Standard,-1.0,-1.0,
owky6Tp1kUU,Standard,9.5,9.0,
VqnwHILvFss,Standard,7.0,5.5,
xMUTC86jjMk,Reaction,7.0,8.0,
3HtYlyG08kk,Standard,8.0,0.0,
3SFgRQnZe0Y,Standard,2.5,2.0,
P7XcUSmcZ2M,Standard,5.0,3.5,
9DTvsZiGCdk,Standard,-1.0,-1.0,
55VKw3NLFVk,Standard,-1.0,-1.0,
GTUuXGrKjtg,Standard,9.5,9.5,
qVth0YCeWXA,Standard,-1.0,-1.0,
JWhsl83XFgk,Reaction,8.5,9.5,
_S9jbe0kMrE,Standard,-1.0,2.0,
3d2HTmJlwC4,Reaction,5.5,6.0,
AzMGJ9gtJaA,Standard,7.5,8.5,
8lTtGo89Qg8,Reaction,7.0,3.5,
g2SD3IWfsvw,Reaction,2.5,0.0,
Jdo9YfhHn1w,Reaction,-1.0,-1.0,
7ZEyJLsFjeQ,Standard,2.5,1.5,
oFQA2IwDS-M,Standard,3.5,0.0,
0iAWWDBv8Es,Standard,2.5,4.0,
3LD2gu2VsZU,Standard,7.5,8.5,
T78az3dUOoA,Standard,8.5,8.5,
ysHsC4MAxQc,Standard,-1.0,-1.0,
LhprMx7XhKs,Standard,9.5,9.5,
vB7ba58VwOI,Standard,-1.0,-1.0,
aUVRgHzP3SE,Standard,-1.0,-1.0,
bUI651bpTM0,Standard,-1.0,-1.0,
r3EE908buZ8,Standard,7.5,8.5,
8Gz3YD3xq90,Standard,6.5,6.0,
NX_aNn8IyHk,Standard,7.5,9.0,
CdJ-78RCHyk,Standard,8.5,9.0,
lB5vlDOn3qo,Standard,-1.0,-1.0,
0qNqCJP-c-0,Standard,-1.0,-1.0,
tLGt9OBlbGc,Standard,-1.0,-1.0,
uxTVfuHmOtk,Standard,8.0,9.0,
mq6ShV170wk,Standard,5.0,0.0,
5qZfN4UEmgE,Standard,-1.0,-1.0,
bG1PFAvun8Y,Reaction,7.5,8.5,
uxhBDDSYfns,Standard,-1.0,-1.0,
_Qi_oNO_EHk,Standard,5.0,0.0,
j-ROfMGNPp8,Standard,3.5,0.0,
5s7ATlNB4r8,Standard,-1.0,-1.0,
bb0KCqj1tB8,Reaction,-1.0,-1.0,
Oii7lCzVBjM,Standard,2.5,1.5,
KIsHBROJLHA,Standard,1.5,7.5,
49VCyDSd-m0,Standard,-1.0,-1.0,
U-TaLP3CliA,Standard,7.5,1.0,
SCzGaaiVeac,Standard,8.5,8.5,
KEurDw8jWO0,Standard,7.5,7.5,
RLoYFlZZU4E,Standard,1.5,7.5,
8UfbAbATryA,Reaction,2.5,7.5,
-8Mxj_ZniPU,Reaction,7.5,5.5,
6_U98s0IjDA,Standard,5.0,0.0,
rvxGHzkC7XE,Reaction,3.5,6.5,
ecpGJDarMEo,Standard,6.5,3.5,
BsDHZnW1iWQ,Standard,-1.0,-1.0,
lfhVWZ_cXqA,Standard,-1.0,-1.0,
GYfYAwILdc4,Reaction,1.0,8.0,
PrutO9-axrg,Reaction,7.5,9.5,
3wtGv8NFunM,Standard,5.0,3.5,
2eUnuPgE078,Standard,-1.0,-1.0,
QUN-49Iu2so,Standard,-1.0,-1.0,
nu83vH556yM,Standard,4.0,7.0,
KbpL_awj0mI,Standard,7.5,7.5,
hbAHE5L73w4,Standard,0.5,7.0,
5V2QOQaZE08,Standard,4.5,6.5,
uyLLndzuI9I,Standard,-1.0,-1.0,
6ur7d9iaxn0,Reaction,8.5,9.0,
GUAxdmbCjq4,Reaction,-1.0,-1.0,
EWUmh86u2ZM,Standard,-1.0,-1.0,
6SoDZNZuEFc,Standard,7.5,7.0,
pC-9HedYeOw,Reaction,8.5,8.5,
2Bnft2ekdyk,Reaction,7.5,6.5,
VbYUkmF7Mjc,Standard,7.5,6.5,
4BOcZHUP-aQ,Standard,-1.0,-1.0,
HRTxOgN49fQ,Reaction,6.5,8.5,
sHbhz5YWsT0,Reaction,-1.0,-1.0,
xOLFXLi0T_E,Reaction,8.5,7.5,
wZ56ZKW46Zg,Reaction,7.5,6.0,
YweMQHH-0r4,Reaction,7.5,7.0,
WIUEP959beA,Standard,7.5,8.5,
IWTw--Iw8hY,Standard,-1.0,-1.0,
8JyLhJFgPVQ,Standard,-1.0,-1.0,
hyny_e4im6w,Standard,-1.0,-1.0,
VkOHytbNt0Y,Standard,8.5,3.5,
6_DOa63qT_w,Standard,6.5,7.5,
62VBUkIxWWM,Standard,-1.0,-1.0,
EyeDbFnYThA,Standard,2.0,7.5,
95n6LyXO6uk,Standard,7.0,3.5,
Z826hshUNog,Reaction,8.0,9.0,
EgVfcGro33I,Standard,5.0,0.0,
7CkHOgMFq8A,Reaction,-1.0,9.0,
M0Uw8iIpm6k,Standard,-1.0,-1.0,
LVhFeiFx-Kw,Reaction,8.5,7.5,
HJcbOyotbcY,Standard,6.0,7.0,
vDD6knmfNg0,Standard,7.5,8.0,
P6GORlGE2bE,Standard,-1.0,-1.0,
y7JjFL09yMs,Standard,-1.0,-1.0,
71z_wiYGexo,Standard,6.5,9.0,
ZmrpYaZv7Uw,Standard,7.5,7.0,
csGEnqUy3so,Standard,-1.0,-1.0,
5vQhZWLT7N4,Standard,-1.0,-1.0,
l059K9-5PaM,Standard,-1.0,-1.0,
R2NuFpoqook,Standard,-1.0,5.0,
v2fm_3hilsA,Standard,7.5,8.5,
ugLbwEFfphU,Standard,-1.0,-1.0,
f3UgDRRU9jA,Standard,8.5,9.5,
wiJHc_KETUA,Standard,-1.0,-1.0,
42oLuyRzdVc,Standard,7.0,8.0,
u7w4X7O2Zjw,Standard,6.5,7.5,
ZntkNL9jteQ,Standard,-1.0,-1.0,
kjlDXwjQOnc,Standard,7.5,7.0,
j9jlHas0q74,Standard,7.5,6.5,
bjrsoagUOSw,Standard,-1.0,5.0,
1L0ExxfN_TI,Standard,-1.0,-1.0,
IaeguPdyBjk,Standard,-1.0,-1.0,
SxHLSvDLwnw,Standard,8.5,9.0,
jAAl0Xbqj10,Reaction,9.5,9.5,
wxgVV_eapcQ,Standard,-1.0,-1.0,
AUI0lG9b6D0,Reaction,9.0,9.0,
TcCuxZ1uiSE,Standard,-1.0,-1.0,
P-qBbWrRk-8,Reaction,9.0,9.0,
q5AiaIQmVTo,Standard,-1.0,-1.0,
_E-WIjkL-9w,Reaction,7.5,9.0,
AvS40ixmULY,Reaction,-1.0,-1.0,
bNVrYJ5QyqU,Standard,-1.0,-1.0,
ACN8EPmg8r0,Standard,8.5,9.5,
AGdiN-_he8w,Standard,7.5,8.5,
yZxPty7QBus,Standard,8.5,9.0,
jL83AInhZrU,Reaction,5.0,8.0,
BunGYwSHqNY,Standard,8.5,9.0,
q42o0vMjF1w,Standard,5.0,0.0,
m3KW5ZFC74k,Reaction,8.5,9.5,
SheGDjl1WU4,Reaction,7.0,7.5,
nf5_PSC233o,Standard,-1.0,-1.0,
KvvqxTS3h3o,Reaction,7.5,8.0,
NCDd4MzZsSw,Standard,-1.0,-1.0,
Zcg72jhS3N4,Standard,8.0,9.0,
qfm_v0mN6Pg,Reaction,9.0,9.5,
646643Dcxq4,Standard,5.0,9.0,
khP8-YttZDg,Reaction,7.5,7.5,
