video_id,video_type,ideology_score,populism_score,request
1oQYoQ3Nijk,Standard,5.0,0.0,
PvaGU0r51lg,Standard,4.0,8.5,
9KI1Nnh6ql0,Standard,-1.0,-1.0,
SyvcmKTLY0A,Standard,5.0,0.0,
faAOR4yrcog,Standard,-1.0,-1.0,
FQ8CaTbLFVM,Standard,9.0,8.5,
3X5ogT8Mkoo,Standard,4.5,-1.0,
dJTblJzRhE0,Standard,-1.0,0.0,
3iHAHqQ3bAo,Standard,5.0,0.0,
9vrmKxZh0GM,Standard,9.0,8.0,
heKwP-Fw608,Standard,1.5,6.0,
cEFL2jdYRNw,Standard,3.5,0.0,
ionSXAXTtOE,Standard,-1.0,-1.0,
imN0mzPqtPM,Standard,8.5,8.5,
Pybmw9XjdNI,Standard,7.5,6.5,
IRFuEiRkorI,Reaction,7.8,8.2,
KVATugl8nHA,Reaction,1.0,8.0,
N6AITiEWJjQ,Standard,3.5,6.5,
vQ5FNd4Pg18,Reaction,7.5,9.5,
B4ETznZxN1c,Standard,7.0,8.5,
54Ech_B9sX4,Standard,8.5,8.5,
vghtzX33eZk,Standard,-1.0,-1.0,
6XpIR-51_qc,Standard,-1.0,-1.0,
WNw-3QyEMHU,Standard,5.0,0.0,
XHVG_hgr5NI,Standard,-1.0,-1.0,
vPxuGxqRlhs,Reaction,2.5,6.5,
VqVT6E26xK4,Standard,2.5,7.5,
ZUu67tjYFck,Standard,7.0,6.5,
e1h3mhuD94U,Standard,4.5,0.0,
yI8ZUdid5OY,Standard,7.0,8.5,
vjfoOOQUpPk,Reaction,5.0,0.0,
4e0O4lVzxPI,Standard,-1.0,-1.0,
kQoZeGhlOsM,Standard,-1.0,-1.0,
Ll2ekbMSmOM,Standard,9.0,9.0,
ZkWjKRKZvb0,Standard,4.0,8.0,
fHaBVbuSAQM,Standard,-1.0,-1.0,
lyLhcfUP5DM,Standard,-1.0,-1.0,
KdzpvDgnf9Q,Reaction,8.5,9.0,
FpcodtrDj5E,Standard,-1.0,-1.0,
OCMn4vJuP8I,Standard,7.5,7.5,
TEesU4SgYII,Standard,5.0,0.0,
gLgNomiJ0pc,Standard,5.0,0.0,
75C123m3Y0k,Standard,5.0,0.0,
0WmRYl4JLZU,Reaction,4.0,0.0,
kVPCTIJR-4E,Standard,6.5,2.5,
7sMWMgE-JTg,Reaction,7.5,8.5,
uATZYi0DEFg,Standard,1.5,7.0,
a5Vo9co3E34,Standard,5.0,0.0,
O3Mbir9q3o4,Standard,2.5,0.0,
_lWJyKUmgJ8,Standard,-1.0,-1.0,
0_f7vNBM2w4,Reaction,-1.0,8.0,
MYvIie1ix7U,Standard,7.5,5.0,
cwZUH87zMV4,Reaction,3.5,7.5,
DmV4LEExULk,Standard,-1.0,-1.0,
SAkdID5Nf6o,Standard,5.0,0.0,
ZWV7XMe0lv8,Standard,-1.0,-1.0,
OBifI1eDtfs,Standard,5.0,0.0,
WiJ-SHjBe9M,Standard,-1.0,-1.0,
4mPya0sXHpQ,Standard,7.5,6.5,
CsBkC3UZON0,Standard,5.0,0.0,
YXuc-4P9ge8,Standard,0.0,8.0,
vSpeWpC-kgI,Standard,2.5,0.0,
rdzNi66u4qI,Reaction,7.5,9.5,
6BAodUVESig,Standard,-1.0,-1.0,
eF6_2IosNME,Standard,-1.0,-1.0,
sa1ZFbPQwpg,Standard,6.0,0.0,
vDZGFsdOlNU,Standard,5.0,1.0,
UJSfy4n24jk,Standard,8.5,9.0,
sBCX2N3JPBw,Standard,5.0,0.0,
FnVUNaW5XmE,Standard,-1.0,-1.0,
F2j_zUcKZv0,Standard,-1.0,-1.0,
FmvktJ2c85o,Standard,-1.0,-1.0,
ufNLdBC7Gh8,Reaction,1.5,2.0,
rMSMYbYVxqA,Standard,0.5,7.0,
UZ45LLocBPo,Standard,7.0,0.0,
iA0bOvmOBg0,Standard,6.5,7.0,
AYU2OKkIYi8,Standard,8.5,7.5,
my3VVeayeuY,Standard,4.0,0.0,
smcNaC1SlbI,Standard,5.0,1.0,
ahEpYRbDEN4,Standard,9.0,9.5,
M3tyK7uFAlk,Standard,9.0,9.0,
flHhLx3iXI8,Standard,9.5,9.5,
P9s80XbCVZg,Reaction,8.5,9.0,
R4YO_x3nTEs,Standard,8.5,9.0,
M9Oe7n1t07I,Standard,7.5,9.0,
HiaE1YAMB6c,Standard,-1.0,-1.0,
_EkLWYeQiJI,Standard,5.0,1.0,
B4A3Cf0Ejvk,Standard,5.0,0.0,
YPaiwPrjXkM,Reaction,7.0,8.0,
TMzqOPQswRc,Standard,7.5,8.0,
HhG5vNj89p0,Standard,8.5,9.0,
t9oogVzhmiI,Standard,7.0,8.5,
t2IpP3SnH3c,Standard,-1.0,-1.0,
vMyTPxzeano,Reaction,0.5,8.5,
pGmGZjSNyTo,Standard,8.0,9.0,
2c9E8g3tBbw,Standard,5.0,0.0,
7OygJJgv7O4,Standard,-1.0,-1.0,
lmp7m8lOg3Y,Standard,9.0,9.5,
QjYTTp89tEc,Standard,-1.0,-1.0,
psu0PjP9oJU,Standard,5.0,0.0,
ilKYqPEOCHU,Standard,5.0,0.0,
QXItIEMUevs,Standard,-1.0,-1.0,
Cafl08vhpoI,Standard,-1.0,-1.0,
Aax2uzKAdHs,Standard,7.5,6.5,
-YNfOEjgieo,Standard,7.5,6.5,
rNaqfHLtewI,Standard,-1.0,-1.0,
y6RjjD0JajQ,Reaction,7.5,8.5,
sQTOyKRUpe4,Standard,8.0,6.5,
-wO4r5yvaVQ,Standard,5.0,0.0,
w7gP5o6z_2w,Standard,7.0,8.5,
5hxRX3MQf_M,Standard,-1.0,-1.0,
ERYoI8tf4pM,Standard,7.5,8.5,
ZfkaiYIanNs,Standard,7.8,9.0,
UTf6rc-3DcU,Standard,7.5,6.5,
yYVDQHXWv-0,Standard,5.0,0.0,
_q-RZHUW3SY,Reaction,8.5,9.0,
oTLOfB1ql88,Standard,3.5,0.0,
DBLt8X14scc,Standard,7.5,2.5,
Mae7Qotvw2s,Standard,5.0,0.0,
MOx2EkbvFwE,Standard,7.0,3.0,
hdv1W7qBRJs,Standard,-1.0,-1.0,
3LbE1mjRu18,Reaction,7.5,8.5,
Ks_cS6NxMwk,Standard,8.5,9.0,
5g3rxR9MCC0,Standard,2.5,0.0,
LD4v76Mf_Lk,Standard,5.0,0.0,
bN4-xcG9mec,Standard,-1.0,-1.0,
ayRPL7lVXu8,Standard,5.0,0.0,
U0UNB1R6rys,Standard,-1.0,-1.0,
_S9s7u5MeUg,Reaction,2.5,1.5,
FVUa-shIIcY,Standard,8.5,8.5,
Lv1_o4aNAtI,Reaction,7.0,7.5,
drVc0RxC7_c,Standard,-1.0,-1.0,
sIxvZ_-YQ4I,Standard,5.0,0.0,
rmVvP9aDZhE,Standard,-1.0,-1.0,
vvg0sfDo6pc,Standard,9.0,8.5,
WRyaclGsGyY,Standard,-1.0,-1.0,
NNBzO7Ap9YI,Standard,5.0,7.5,
zwTpN4lsezQ,Standard,-1.0,6.5,
E5CXkcLrTSA,Standard,2.5,0.0,
7j04m6e_R34,Standard,-1.0,-1.0,
PEFp9vFVGow,Standard,-1.0,-1.0,
gi51hPaHUGQ,Standard,5.0,0.0,
7-MaiGljjzM,Standard,-1.0,-1.0,
9-G-5BwoZKM,Standard,3.5,6.0,
9HwZ6PJXxuY,Standard,5.0,2.0,
sKVGSVCYzJQ,Standard,8.5,9.5,
SFkiOSwILYE,Standard,6.0,6.5,
mf_e1f91tAc,Standard,8.5,9.5,
auxg7hraMz0,Standard,7.5,7.5,
DY1x5zJAeSM,Reaction,7.5,9.5,
xd-8VJg41o0,Standard,5.0,7.5,
MbTN_-S5Vi4,Standard,-1.0,-1.0,
W_aqvI3qPQs,Standard,4.0,0.0,
4b2ddsHYiEc,Standard,7.5,8.5,
JHZoPsq-OU4,Reaction,8.0,9.5,
8LrIjQg34ns,Standard,5.0,0.0,
br3FNsQEx1w,Standard,-1.0,-1.0,
0xWrzSoU72s,Standard,5.0,0.0,
CyPPGbNArEk,Standard,6.0,8.5,
RQnWOOZCtkM,Reaction,1.0,4.0,
GW3G97R6hy4,Standard,-1.0,-1.0,
l8pq3uWs95k,Standard,8.0,8.5,
gezsIhdhzkQ,Standard,5.0,4.0,
zQ-vVciw5xk,Reaction,2.5,7.0,
BH4akgcubLU,Standard,8.5,8.0,
d-NTf30Foe4,Standard,8.0,9.0,
Q3wICnmf8SU,Standard,5.0,0.0,
j23HB-fu6x0,Standard,6.0,5.5,
BwIEtJ0yYQU,Standard,5.0,0.0,
GzNCHkXZnPY,Standard,2.5,3.5,
_H0e-dep3Zg,Standard,7.5,2.5,
Btixv7zBc6M,Standard,8.0,9.5,
PD38uvt80Co,Standard,-1.0,-1.0,
x9OvClakYdU,Reaction,8.5,9.5,
1AntWNSrVCU,Standard,3.5,6.5,
0kljVnUM_Ns,Reaction,-1.0,6.5,
QxG5rCaLSIQ,Standard,7.0,6.0,
t35B2HpmVRk,Reaction,2.5,4.5,
5HqVK-QRNrU,Standard,5.0,0.0,
Ot6XctMA5ng,Standard,5.0,0.0,
2pu4XV55wy8,Standard,5.0,0.0,
OmGv19kTEM4,Standard,-1.0,7.0,
EU1HhZJS9Fo,Standard,5.0,0.0,
xOAupSr99nI,Standard,2.5,2.0,
zfiSCmqbjY8,Standard,-1.0,-1.0,
stOa50lGEwY,Standard,5.0,0.0,
n-MLpB47AYk,Standard,-1.0,-1.0,
ln3IPmHN7dI,Standard,-1.0,-1.0,
hEtiPIN4LG4,Standard,7.0,8.0,
qgCN4_H0cgU,Standard,5.0,4.5,
iDPhM6UgR6I,Standard,2.5,6.5,
xrAv4uOVWd0,Standard,-1.0,-1.0,
SWcqDFaOR2k,Standard,8.5,8.5,
PEyimH91t1o,Standard,3.0,6.5,
w7vYi9_sOuU,Standard,7.5,6.5,
WW3gQ4vO4eQ,Standard,7.5,9.0,
Xg_pmGaxkCE,Standard,5.0,5.0,
GlGuSk0ObCM,Standard,-1.0,-1.0,
qfcm6-s88e4,Standard,5.0,0.0,
b8tUcBCWqnc,Standard,-1.0,-1.0,
e7-Fd1HOw_g,Standard,7.0,6.5,
bl-M4_Z_I1A,Standard,5.0,0.0,
Qtohz-9I3Ec,Standard,6.0,6.5,
5kU3c6xA6tE,Standard,-1.0,-1.0,
T4zknkqjCUQ,Reaction,7.0,7.0,
z7w0iyk0j9A,Standard,-1.0,-1.0,
QZPpaheomzE,Standard,-1.0,-1.0,
L3gfXmYEq98,Reaction,-1.0,0.0,
Va4iPZtoppc,Standard,-1.0,-1.0,
rTQFggjILvU,Reaction,6.5,8.5,
BSJeOLcUi4c,Reaction,7.5,9.5,
CFbadyElHic,Standard,-1.0,-1.0,
FARkTNFOrWI,Standard,-1.0,-1.0,
ZphWTi7L2Ks,Reaction,8.5,9.5,
z5-eDTdb4Fs,Standard,7.5,8.5,
e8XH_WRS05o,Standard,-1.0,-1.0,
dSt2Vh5_q0Y,Standard,7.0,8.0,
Kdrax1aQ6Fk,Reaction,8.5,9.5,
u7NyT08N43A,Standard,7.0,7.5,
BrIvhc_Injc,Standard,-1.0,-1.0,
ibhc0EYDRdk,Standard,2.5,4.5,
oxVWT7F2xNE,Standard,-1.0,-1.0,
tkDLiebv5jw,Standard,8.5,8.5,
Fa0FW7_TX9k,Standard,3.5,7.0,
4yAkG6sLMes,Standard,8.5,9.0,
yyHmG7V-JUk,Standard,5.0,0.0,
Z_MxlNRhjCw,Standard,-1.0,-1.0,
3dsDdkVGJXo,Standard,-1.0,-1.0,
FMjSzKZpJRA,Standard,7.5,8.5,
9QylWSzpBM8,Standard,-1.0,-1.0,
9n6G3k6DhlM,Reaction,8.5,9.0,
ldW7-Fd40IM,Standard,-1.0,-1.0,
pMou1hq4YlM,Standard,-1.0,-1.0,
LBGKYTI9ju8,Reaction,5.0,9.0,
3X4wHrNhRKw,Standard,7.5,9.0,
SOZWhax30S8,Standard,-1.0,-1.0,
rmRvSn4oYnA,Standard,5.0,0.0,
ydsRopNew6s,Standard,1.5,8.5,
w95BfD3CfYI,Reaction,-1.0,2.0,
WFeGR_qQxnc,Standard,5.0,0.0,
ncpKIRIFzF8,Standard,7.5,9.5,
7_ONeYyWa4A,Standard,9.0,9.5,
WVBUGOYoTds,Standard,5.0,7.5,
-N_yO9nvqE0,Standard,5.0,0.0,
MUbYabIDEOE,Standard,4.0,0.0,
ZhJejPv68QA,Standard,-1.0,-1.0,
CHgHe4vSaXw,Standard,-1.0,-1.0,
cmJ93XEOK_4,Standard,-1.0,-1.0,
Jze_W8ygilI,Standard,7.0,7.5,
UG_9X6yNxKk,Standard,0.5,7.0,
lhFW5t4-tOU,Standard,-1.0,-1.0,
I_ObMY5KE2g,Standard,5.0,0.0,
DPbpoir_Zsg,Standard,6.5,7.5,
fVHpah3cdxo,Standard,7.5,7.5,
4-y3MPic8FQ,Standard,2.5,1.5,
tAQj4fwGxgk,Standard,5.0,0.0,
WRa4lmk8BUc,Standard,5.0,0.0,
ph03kK53ZeE,Standard,-1.0,-1.0,
TvOsg8Z3ab8,Standard,-1.0,-1.0,
7THcHct_tIc,Standard,-1.0,-1.0,
yIvn_YX7co8,Standard,8.0,9.0,
DjBQgrFMd38,Reaction,-1.0,-1.0,
nzLXwbsvu7M,Reaction,7.0,8.5,
I-MQXQq7l6Y,Standard,9.0,9.0,
v7GBCa7Gua8,Standard,5.0,0.0,
MJywkqVhKmQ,Standard,-1.0,0.0,
vYp-Owk_jzA,Standard,5.0,7.0,
PZNYuYbxkQo,Standard,5.0,0.0,
ZA1nY7Erhf0,Standard,8.5,9.0,
DbKBNGsN3Ls,Reaction,6.5,7.5,
Fi7iBFv5Tok,Standard,-1.0,-1.0,
WPpw2qM7Nok,Reaction,2.5,0.0,
jfD7h9gwxLk,Standard,-1.0,-1.0,
JdxR3JRVR6Q,Standard,5.0,0.0,
ewTvNqO3vAQ,Standard,6.0,0.0,
yFYpvz7CoOc,Standard,7.5,8.5,
Kjm6N1GWaWA,Standard,-1.0,5.0,
c-xzFpjJEG4,Standard,-1.0,7.5,
KPTViKEtdNk,Standard,5.0,0.0,
eZXFKhc4E6w,Standard,5.0,0.0,
w-CWC39MLk4,Reaction,8.5,9.5,
TTpNMUCVxEs,Reaction,8.5,9.0,
yAiDhT9s4Eg,Reaction,7.5,9.0,
FXGUdO5ZZG0,Standard,3.0,4.5,
7aprB5bwrwE,Standard,5.0,0.0,
ZnV5td6qX8E,Reaction,7.5,6.0,
1W-nAXpo6dA,Standard,8.0,9.0,
ifPlb8j7GIc,Standard,2.5,3.5,
ioc83CNNs_Y,Standard,5.0,1.0,
SogLg8dAcPI,Standard,-1.0,-1.0,
zyizFYN3cco,Standard,5.0,0.0,
iv4HJtpC2sM,Standard,4.5,0.0,
EeaAwhTt348,Standard,7.5,7.0,
wetctJZvuyE,Standard,-1.0,-1.0,
ZUPZEJ5n6tY,Standard,2.5,0.0,
f0RGpK0UoMI,Standard,3.5,0.0,
SONDPXy1tsc,Standard,5.0,0.0,
IbPwQDbCT78,Standard,8.5,9.0,
z5LStF_w0yo,Standard,8.0,9.0,
GGVGyb9m6H0,Standard,7.8,7.5,
K1uI9gnauys,Standard,3.5,0.0,
U4a0sylNa7s,Reaction,8.0,9.5,
GTWc8kPo_68,Standard,-1.0,-1.0,
68DrdFFmtuA,Reaction,-1.0,-1.0,
79kKnA2fGJY,Standard,5.0,0.0,
MMV9Jq_SD-Y,Standard,7.0,6.0,
QoLCenp9TOY,Standard,4.5,7.5,
i7vVB0EpUmA,Standard,8.5,8.5,
gCnjyDx1NJ8,Standard,5.0,6.5,
wRhoY2EKMyg,Standard,3.5,1.5,
ohmJQrjO6yI,Standard,6.5,4.5,
CRMuHc-9JgA,Standard,5.0,0.0,
xDdTqV90PMk,Reaction,7.5,8.5,
fBuGy8HimK0,Standard,7.0,6.5,
6E0MsHdoz90,Standard,8.5,9.5,
wWUPIvfnfq4,Standard,5.0,0.0,
hhWLep2zjGM,Reaction,8.5,8.5,
PoNbDzHDyhw,Standard,8.5,7.5,
-j-aVrGA9mo,Standard,5.5,7.5,
6pOf1D0WsvU,Standard,-1.0,-1.0,
SEVBpS4aT18,Standard,7.5,6.5,
MWjun8KpHHU,Standard,-1.0,-1.0,
uGxqkwKkTjo,Standard,5.0,0.0,
Fi-4sA8ys-0,Reaction,8.0,9.5,
3rDM9k6zJn8,Standard,5.0,1.0,
8AlSov75Pe4,Standard,-1.0,-1.0,
NgYn2MaZjEo,Standard,-1.0,-1.0,
ccoeK9pLeD8,Reaction,3.5,3.5,
-6NuYVwt96U,Standard,5.0,0.0,
wXxSZuu01js,Reaction,7.8,8.8,
HtGQ42AMZvY,Standard,7.0,0.5,
E1RYoDffm7g,Standard,7.5,6.5,
KtJt6guq-Ag,Reaction,8.0,9.0,
NHU9DyyTnIA,Standard,-1.0,-1.0,
xfo4XzRt8Wg,Standard,8.5,7.5,
C3BCPLsQcJw,Standard,5.0,0.0,
DXxvL0sQfCc,Standard,2.5,0.0,
SFE9rn3O8WQ,Standard,8.5,9.0,
s_4R0bFCgI8,Standard,8.5,8.5,
DLd7Vzmdw7k,Standard,1.5,1.0,
otoyfBytGGU,Standard,8.0,7.5,
CVY7gMCo878,Standard,9.5,9.5,
P1aJQo-XGnk,Standard,5.0,0.0,
-4HCX19DZZ4,Standard,7.5,8.5,
VOvXhgdC7v4,Standard,2.5,0.0,
ydoWkDAsa_E,Standard,5.5,6.0,
iFLioD_yFxE,Standard,6.5,1.5,
9n1Ju5FpKYA,Standard,-1.0,-1.0,
Bt1BZ-LKH5k,Standard,6.0,7.0,
nMUJVliHECk,Standard,5.0,2.5,
0kIIBazL52E,Standard,-1.0,-1.0,
dXUQNx3SJPI,Standard,4.0,2.0,
fOBRvcU3jek,Standard,5.5,7.5,
aCfk3jDxoWw,Standard,8.5,7.5,
ZfKSUekWq1U,Standard,4.0,0.0,
8Mm_CfZP7S0,Standard,-1.0,3.5,
9nxygysiFXY,Standard,7.5,8.5,
EZN35uWaHsw,Standard,7.5,7.0,
415PFj_MQe8,Standard,5.0,7.5,
dBw_6a2RsKY,Standard,4.5,0.0,
nC9Va4tJTac,Standard,-1.0,-1.0,
EmbEGWN6KfM,Standard,-1.0,-1.0,
IrGLIveL6zA,Standard,-1.0,-1.0,
YlhJPVR-N7k,Reaction,5.0,0.0,
lgf2c_Ei5qg,Standard,-1.0,7.5,
3DI-qoXW0wc,Standard,-1.0,-1.0,
TfujQi5QSJA,Standard,-1.0,-1.0,
CAiQCQB0MNc,Standard,-1.0,-1.0,
dPcG8NtJugY,Standard,5.0,0.0,
RF3VkiPQwfM,Standard,5.0,0.0,
eMdKJchiGHA,Standard,-1.0,-1.0,
nxJXbh5a-S0,Standard,5.0,0.0,
0KRpHKjcHn0,Standard,5.0,0.0,
A7XeUWZz58I,Standard,3.5,1.5,
nRzIGU9CJjI,Reaction,2.5,7.5,
d5fnQuUBYbM,Standard,7.8,8.2,
Zz4gp3O0BYg,Standard,6.5,4.5,
KwqDh9OgzZM,Standard,5.0,0.0,
-f_QKAyBq2k,Standard,-1.0,-1.0,
neZclkTpmWc,Standard,-1.0,-1.0,
9QeM_jJB28A,Standard,5.0,0.0,
WWz7MCK4ZZA,Standard,7.5,8.5,
7vrr05Z1ymQ,Standard,8.0,9.0,
p_HV_eJ7XaU,Standard,9.0,9.5,
yYSAW9MrxpY,Standard,5.0,0.0,
LnbnrKM6sgU,Reaction,-1.0,-1.0,
i9FewFM9jIw,Standard,5.0,0.0,
YRxBRwH0DAw,Standard,4.5,0.0,
0Dz25JMbWOs,Standard,9.0,9.5,
o9JEiibMflg,Standard,9.0,9.0,
vvjEQsup2uU,Reaction,8.5,9.0,
m_s8YBYpkv0,Standard,-1.0,-1.0,
iXi9V3arSxE,Standard,-1.0,-1.0,
spnV-_w2a7o,Standard,4.0,7.5,
1tN0FDSCQoY,Standard,5.0,0.0,
1maPqlxdSh8,Standard,7.5,7.5,
VW4Hf5ZYk5s,Standard,5.0,0.0,
4QzSDeQcMMw,Reaction,8.5,9.5,
aIpeipKT2wQ,Standard,-1.0,-1.0,
arEofqG7m-k,Standard,7.5,6.5,
Tz_-1xirGUw,Standard,5.0,0.0,
ZXKBFYSG5CM,Standard,5.0,0.0,
nIQbvpP2NLQ,Standard,5.0,3.5,
F7khKtM59Kw,Reaction,8.5,9.0,
cDCI8AtnKRU,Standard,-1.0,-1.0,
Cyu3-igPNM8,Standard,7.5,8.5,
Utz7gvz-CDw,Standard,7.5,8.5,
HbwoT16t6pk,Standard,-1.0,-1.0,
lhdjrNfbulA,Reaction,-1.0,-1.0,
kmJTG6XAtfU,Reaction,3.5,0.0,
lzZrTcouTDY,Standard,7.5,6.5,
QY_Fxy9yEBs,Standard,-1.0,-1.0,
eGlvWOn9KoA,Reaction,7.5,7.5,
l9S8f81LdQ0,Standard,-1.0,-1.0,
2TNAEUhZSMo,Standard,7.5,8.5,
0CNXdi6S41Q,Standard,-1.0,-1.0,
WxWH6taOS2I,Standard,-1.0,-1.0,
eHT5lcsi3kE,Standard,6.0,6.0,
kfs2UVcXJs4,Standard,-1.0,-1.0,
Px5UL81isb4,Standard,8.5,8.5,
GPdB6q8hcSg,Standard,-1.0,-1.0,
r2cXqVd2xK0,Standard,-1.0,-1.0,
CMbJxQDkjcQ,Standard,-1.0,-1.0,
1mxWdkVD-Bs,Standard,5.0,0.0,
B7kbqzAfL10,Reaction,7.0,6.0,
JFG8r6-Dkh0,Standard,8.5,9.0,
1J1rva1kNsQ,Standard,5.0,0.0,
z47NCUlh4GE,Reaction,-1.0,-1.0,
kOKFbfc_bBQ,Standard,4.5,8.5,
NAKqmSTJVSU,Standard,-1.0,-1.0,
gI6OEGxtzQw,Standard,3.5,0.0,
2y0YfCCZ5DU,Standard,5.0,0.0,
5SK-CLPRNKQ,Standard,6.5,7.0,
IQKFQLTgL3Y,Standard,6.5,0.0,
rP_0769sTAc,Standard,5.0,0.0,
o-Q9a-PX-Kc,Standard,3.5,4.0,
I9P1u7r10aM,Standard,-1.0,-1.0,
CjsiXCi6RW8,Standard,2.5,7.5,
rUy-har5i2c,Standard,7.5,8.5,
dGe-cgCVAiw,Standard,7.0,7.0,
Bby-2ZdIHEs,Standard,-1.0,-1.0,
S5FGs2lo5Dk,Standard,7.0,8.5,
NeOUWgAkDt8,Standard,3.0,0.5,
PFbk0c8PvcA,Reaction,5.0,0.0,
fd-ZpYWth9I,Standard,7.5,8.5,
WMiSe7pKuLs,Reaction,7.8,8.8,
BXovw46QkXU,Standard,2.5,7.5,
FCgR9fQDPpI,Reaction,1.5,7.5,
cDmbQbjDuT8,Standard,-1.0,-1.0,
NEZ1030eaNg,Standard,8.5,9.5,
KXmzWHv8r9A,Reaction,7.5,6.5,
JB_YB4xO99A,Standard,5.0,0.0,
O5U_jguV0As,Reaction,7.5,3.5,
onbA-y2yZO8,Standard,-1.0,-1.0,
xr3EesdSchg,Standard,-1.0,-1.0,
C0CQIlQva4I,Standard,-1.0,-1.0,
0qi5pqkPPBA,Standard,8.5,7.5,
dIys0viXsRw,Reaction,6.5,8.0,
PzEsOQxi3w4,Reaction,7.5,8.5,
oHazWnNQc_Q,Standard,-1.0,-1.0,
jGHGRFtuJNY,Standard,-1.0,-1.0,
XlOoj2DhY4g,Standard,-1.0,-1.0,
YykxhhIityI,Standard,-1.0,-1.0,
eoe_jOywKkM,Standard,-1.0,-1.0,
j95i9DENlbc,Standard,6.5,7.5,
4vTteHiDnoA,Standard,-1.0,-1.0,
-8SaJgJJHuM,Reaction,7.5,8.5,
I23GfWIVXvg,Standard,2.5,0.0,
p9c--sxTTnc,Standard,3.5,0.0,
Odb7xZ5P-4A,Standard,8.5,9.5,
f_i-wXQXmro,Standard,4.5,8.5,
7CkOCAAGOiQ,Standard,8.0,8.5,
mc8dR45i6RE,Reaction,-1.0,-1.0,
h7bBF1RER80,Standard,-1.0,-1.0,
1tNzYFqZIC0,Standard,-1.0,-1.0,
0M3_b83BwR8,Standard,7.5,7.5,
ElJy6Nkg0m0,Standard,7.5,6.5,
4nwCDHY-RhU,Standard,8.5,9.0,
kS-wLSOdezQ,Standard,8.5,9.5,
LtUxmf2Htow,Standard,3.5,6.0,
2m1pHrHLVWE,Standard,7.5,8.5,
rO9mBtq5PXE,Standard,-1.0,-1.0,
YaewNys9wxk,Standard,9.5,9.5,
MHzjw6BIlCM,Standard,8.5,9.5,
7qJOwcrRWa8,Standard,1.0,7.5,
PU0wbw2N8KE,Standard,6.0,7.0,
T7EIHxzIIkA,Standard,-1.0,-1.0,
bvJIJnIUeio,Standard,-1.0,7.5,
ICcvJN558OA,Reaction,7.5,8.5,
boJqqG0ZU0M,Standard,-1.0,-1.0,
f8gVJGv13pI,Standard,6.5,8.5,
hcr2bweD-Q0,Standard,-1.0,-1.0,
oEzEdxuddMU,Standard,-1.0,-1.0,
QX4u8KTmbQQ,Standard,5.0,6.5,
rYPqabM_b3w,Standard,-1.0,-1.0,
WVhLgBSf44o,Standard,6.0,1.0,
qVV6pqlQQlI,Standard,8.5,8.5,
2fd3semtJqI,Standard,6.0,0.0,
dwdolEnI2TU,Standard,4.0,7.0,
ImelQr7XI6M,Standard,7.5,0.0,
qJlBu15CuwM,Reaction,9.0,9.5,
iNFIYG0Wc1o,Reaction,8.5,9.5,
zwvQkn1NgS8,Standard,5.0,0.0,
lcJp1j1o97c,Standard,-1.0,-1.0,
r6e6H2XCEso,Standard,5.0,7.0,
w1MVzaUy9dw,Standard,5.0,0.0,
OeYr_xFc8kY,Standard,5.0,0.0,
Ucp1dI5FcOY,Standard,3.5,7.5,
7DL8w-zm-gQ,Standard,7.5,7.5,
OBEstnWcEUw,Reaction,7.5,7.0,
AemWy6q4Jto,Standard,8.5,8.5,
vI94RKms91Y,Standard,5.0,7.5,
cKBjAti15VQ,Standard,7.0,7.0,
k8tPcDVDhEc,Standard,5.0,0.0,
C_pP6tg28kk,Standard,6.5,4.5,
WD_SOzHqIrc,Standard,9.0,9.0,
Qk9Vft_MbRE,Standard,5.0,4.0,
ejavPGv6vls,Standard,7.5,8.0,
mb2p5on6DN0,Standard,8.5,7.0,
3xr1roIL-co,Reaction,5.0,0.0,
QYhtqwBCbZc,Standard,7.0,8.0,
Pu0xvok60SM,Reaction,7.5,8.5,
ZlTYyvSyus4,Reaction,8.5,8.5,
dSo-giN7nnE,Standard,7.0,6.5,
4l_2D-TUSfk,Standard,6.5,4.5,
Jzh1hizB_MQ,Standard,-1.0,-1.0,
Zu-fKQonAik,Reaction,1.5,0.0,
VL7BOZmvbTU,Standard,4.0,7.5,
lFK-YTRDwlA,Standard,7.5,9.0,
GHXKjWUBLCk,Standard,3.5,0.0,
z0my2AeyrZY,Standard,5.0,0.0,
AnBGrGVHNHA,Standard,-1.0,-1.0,
MgOiOVZ6Qgw,Standard,-1.0,-1.0,
HY22qomVLKk,Reaction,5.0,7.5,
qY36Iawkuqc,Standard,8.0,7.5,
UpO8xeLe51o,Standard,-1.0,-1.0,
H0RA0Q8Cad4,Standard,6.5,7.5,
IuVvm0-9KDs,Standard,-1.0,-1.0,
Xrte797mnuc,Reaction,1.5,1.0,
2tLghGZufYA,Standard,3.5,0.0,
lVyvcYd9wbw,Standard,4.0,0.5,
KFjMCAOvKiQ,Reaction,8.0,8.5,
kMYVKy-aUec,Reaction,8.5,9.0,
hwCcD9e0Aoo,Standard,7.5,0.0,
gyu_mOhz8HQ,Standard,6.5,7.0,
njquG5__E5U,Standard,-1.0,-1.0,
wsKD760htRo,Standard,8.5,8.0,
vi9QC4_vnNs,Standard,6.5,7.5,
M9UpjnWCUG8,Reaction,6.8,4.5,
eB9xrf7ATJA,Standard,-1.0,-1.0,
kDdOfZ8szmQ,Standard,-1.0,-1.0,
