video_id,title,description,politics_title,politics_title_desc,politics_final_manual
HvrPKOgB9t0,"„Todeskalt - Löwenstein & Berger, Band 2…, Buch 2“ von Nikolas Stoltz · Hörbuchauszug","BEI GOOGLE PLAY BÜCHER KAUFEN ►► https://g.co/booksYT/AQAAAEACJCtkOM

Todeskalt - Löwenstein & Berger, Band 2 (ungekürzt)
Löwenstein & Berger · Buch 2
Verfasst von: Nikolas Stoltz
Vorgelesen von Katja Körber

0:00 Intro
0:03 Dienstag, 25. Februar
5:16 Outro

#nikolasstoltz #todeskaltlöwensteinbergerband2ungekürzt #löwensteinberger2

—
GOOGLE PLAY BÜCHER

Bei Google Play Bücher findest du immer wieder tollen Lesestoff.

Google Play Bücher ist eine digitale Buchhandlung, die weltweit E-Books, Hörbücher, Comics und Mangas anbietet.  Du findest dort Buchempfehlungen, die auf dich abgestimmt werden.

iOS-App herunterladen: https://goo.gle/books-ios
Android-App herunterladen: https://goo.gle/books-android

—
BUCHBESCHREIBUNG

Der Tod wird dich finden! Kriminalpsychologin Caro Löwenstein erhält den verzweifelten Anruf einer alten Freundin: Die Psychotherapeutin Melanie Meissner fühlt sich verfolgt. Sofort eilt Caro in das verschneite Dorf im Taunus. Dort entdeckt sie die Leiche einer jungen Frau – Melanie hingegen ist verschwunden. Noch mehr seltsame Dinge gehen in dem verschwiegenen Ort vor sich: Die Polizei arbeitet lieber mit einer Bürgerwehr als mit Caro zusammen. Um die Tote scheinen die Einwohner nicht im Geringsten...

—
DETAILS ZUM HÖRBUCH

Bei Google Play Bücher kaufen ►► https://g.co/booksYT/AQAAAEACJCtkOM
Sprache: Deutsch
Verlag/Publisher: Audio-To-Go
Veröffentlicht am: 24. Juni 2022
ISBN: 9783965194199
Dauer: 9 Std., 30 Min.
Genres: Belletristik / Thriller / Allgemein",0,,0.0
9pTgxMXvFR0,Corona-Debatte versachlichen – Voraussetzung für Pandemiebekämpfung!,"+++ Corona-Debatte versachlichen – elementare Voraussetzung für ein rascheres Vorankommen in der Pandemiebekämpfung +++

„Eine klare Antwort auf die Frage, ob die 13.600 Toten in Baden-Württemberg AN oder MIT Corona gestorben sind, wäre seit Beginn der Pandemie von elementarer Bedeutung“ Mit diesen Worten begründete die sozialpolitische Fraktionssprecherin Carola Wolle MdL den Fraktionsantrag zur Obduktion von Coronatoten. „Nur so können medizinische und pharmazeutische Antworten auf Corona gefunden und bewertet werden. Doch der Landesregierung liegen bisher nur die Daten von 200 Obduktionen oder umgerechnet 1,5 % der Toten vor. Und obwohl die pathologischen Abteilungen der Kliniken chronisch unterfinanziert sind, sieht sie keinen Anlass zum Handeln - obschon es um die Möglichkeit geht, die Diskussion um Corona- und Impftote endlich zu versachlichen, wie sie auch Peter Schirrmacher, der Chefpathologe der Uni Heidelberg im Interesse klarerer Krankheitsbilder und einer verbesserten Impfstrategie gefordert hatte.“

Wolle verweist darauf, dass Schirrmacher aber im Verständnis der Landesregierung nicht dem „Mainstream“ der Wissenschaft angehört. „Immer wieder werden abweichende Meinungen zur Corona-Politik mit der ‚Mehrheit‘ der Wissenschaftler zurückgewiesen - als ob die Mehrheitsmeinung jemals eine Rolle beim wissenschaftlichen Fortschritt gespielt hätte. Was hindert Sie daran, abweichende Wissenschaftsmeinungen endlich als elementare Voraussetzung für ein rascheres Vorankommen in der Pandemiebekämpfung anzuerkennen? Mit seinem neuesten Frontalangriff auf ‚widerspenstige‘ Wissenschaftler hat Herr Ministerpräsident Kretschmann sich selbst entlarvt. Auch die Meta-Studie der Johns-Hopkins-Universität von gestern, wonach Lockdowns wenig bis keine Auswirkungen auf die COVID-19-Sterblichkeit und die öffentliche Gesundheit hatten, aber enorme wirtschaftliche und soziale Kosten verursachten, fällt nach Ihrer Definition unter die Kategorie unerwünscht! Wer angesichts solcher evidenzbasierten Aussagen seine Corona-Politik bis Ostern fortsetzen will, nenne ich Wissenschaftsleugner. Schenken Sie auch abweichenden Meinungen Gehör und nicht nur denen, die in Ihr politisches Kalkül passen. Die Menschen in unserem Land würden es Ihnen danken!“

Pressemitteilung Carola Wolle MdL: Obduktionen versachlichen Corona-Debatte
https://afd-fraktion-bw.de/aktuelles/4339/ 

_______________________________
Folgt uns auch auf folgenden Kanälen:

Webseite: https://afd-fraktion-bw.de/ 
Telegram: https://t.me/AfDFraktionBW 
Twitter: https://twitter.com/AfDFraktionBW 
Facebook: https://www.facebook.com/AfDFraktionBW/ 
Instagram: https://www.instagram.com/afd.fraktion.bw/ 
YouTube: https://www.youtube.com/c/AfDFraktionBadenWürttemberg?sub_confirmation=1",1,,1.0
xjjMvmLHhjk,„Respekt für den Mittelstand – Fehlanzeige!“ – Tino Chrupalla im Bundestag – AfD,"Deindustrialisierung, täglicher Verlust von rund 1000 Arbeitsplätzen und wachsende Abhängigkeit von Indien und China. Es fehle an Respekt für Mittelstand und Handwerk, während Pullfaktoren und Gleichmacherei den Sozialstaat zerstören. Statt Waffenlieferungen und Muskelspielen wird dringend Diplomatie gefordert – insbesondere Verhandlungen in Moskau für Frieden und Wohlstand in Europa.

Der Bundeskanzler wird als „Außenkanzler mit permanenter Kommentarfunktion“ verspottet, der sich hinter Zierpflanzen verstecke statt deutsche Interessen zu vertreten. Appell am Ende: Endlich Politik für die Bürger und Leistungsträger machen, um den Wohlstand zu sichern.",1,,1.0
7_TcpuHb3LE,Klinik statt Klassenzimmer: Wenn der Druck im Burnout endet,"Schule, Noten, immer abliefern: Für viele ist das purer Stress. 59 % der Schülerinnen und Schüler in Deutschland geben an, dass sie unter Leistungsdruck in der Schule leiden. 
Doch was passiert, wenn der Druck zu groß wird? Wenn aus unbewältigtem Dauerstress ein Burnout wird - schon in der Schulzeit? 
Hannah ist 14 und hat genau das erlebt – sie war irgendwann emotional und körperlich am Boden und hat sich Hilfe geholt.  

PULS-Reporterin Leah Nlemibe begleitet Schülerin Hannah in ihrem Alltag in einer Klinik für psychosomatische Erkrankungen und will wissen: Was macht der Einser-Schülerin Druck? Wie kommt es in so jungen Jahren schon zu Burnout und psychischen Erkrankungen wie Depression und Angststörung? Und wie sieht eine Therapie aus, die helfen soll, zurück ins Leben zu finden?  #pulsreportage #Reportage #Klinik #Burnout #Schule 

---------- 

Hilfe in Krisensituationen: 
➡ Nummer gegen Kummer e.V. | Kinder- und Jugendtelefon, Telefon: 116 111, www.nummergegenkummer.de  
➡ Krisendienste Bayern | Hilfe bei psychischen Krisen, Telefon: 0800 / 655 3000, https://krisendienste.bayern/ 
➡ TelefonSeelsorge® Deutschland e.V. | Telefon: 0800 / 1110111 oder 0800 / 1110222, https://www.telefonseelsorge.de/  
➡ Stiftung Deutsche Depressionshilfe und Suizidprävention | Hilfe bei Depression, https://www.deutsche-depressionshilfe.de/hilfe  

---------- 

Die wichtigsten Quellen findet ihr hier: https://share.ard-zdf-box.de/s/caXAN7prLzwPpj8

---------- 

Kapitelübersicht 

00:00 Intro  
1:17 Sporttherapie zum Start in den Tag 
4:37 Einzeltherapie – Was sind die Auslöser für Hannahs Burnout? 
05:51 Was ist Burnout eigentlich?   
07:05 Hannah stellt sich ihrer Angst 
8:17 Kunsttherapie – Leah und Hannah malen ihre Gefühle  
10:18 Was bedeutet Burnout für Hannah?  
11:57 Warnzeichen für Burnout und Depression 
14:23 Gruppentherapie – Mädchen öfter betroffen 
17:06 So erlebt Hannahs Umfeld ihren Burnout 
18:37 Warum spürt Hannah so einen Druck? 
20:12 Was rät Hannah anderen psychisch kranken Jugendlichen?  
21:21 Leahs Fazit 

---------- 

Redaktion: Lara Jack, Sebastian Musaeus, Laura Hirnich, Sonja Röbig 
Kamera: Christian Hofmann 
Schnitt: Sébastien Grotti   
Grafik: Felix Holderer, Lukas Brenninger 
Thumbnail-Foto: Christian Hofmann, Julia Müller, Valerii Honcharuk 
Post-Produktion: Sebastian Greiml, Karina Heckler, Mia Möhrmann, Christoph Tampe, Luca Iuzzolino 
Channel Management: Diniola Bajri, Leili Bagheri

---------- 

Wir sind Ariane Alter, Kevin Ebert und Leah Nlemibe von PULS Reportage. Wir wollen die wichtigsten, spannendsten und verrücktesten Fragen unserer Generation beantworten. Wir sind mutig. Wir sind neugierig. Wir gehen an Grenzen. Und am wichtigsten: Wir reden nicht nur drüber, wir probieren es aus. Für euch!  
  
✚ Folgt uns auf TikTok für noch mehr spannenden Content: https://www.tiktok.com/@bestofpulsreportage
✚ Folgt uns auf Instagram für Stories, Umfragen und Quizze: https://www.instagram.com/pulsreportage
✚ Checkt unsere Reportagen auf Spotify ab: 
spotify.link/x0xbpUN5DXb

► In der Kommentarspalte gelten unsere Community-Regeln: https://br.de/s/3hdcM5g 

---------- 

PULS Reportage gehört zu BR Puls, dem jungen Content-Netzwerk des Bayerischen Rundfunks. Dieses Video ist werbefrei dank deines Rundfunkbeitrags.

----------  

♫ Alle Songs aus dieser PULS Reportage: 

Teemong – Where will we go 
Melo Nada – London i love u but ur bringing me down 
ThxSoMch – SPIT IN MY FACE! 
Porch Light – Saturation 
Doechii ft SZA – girl get up 
Levin Liam – Hunde 
OG Keemo – Henry Fonda 
Levin Liam, Cato – Graues Papier 
Band of Horses – Our Swords 
YEEK – Cleaner Air 
Mac Miller – Thoughts from a Balcony 
Edwin Rosen – leichterkälter 
Q – Take Me Where Your Heart Is 
iann dior – Do It All 
The Kid Laroi – Forever and again 
Jorja Smith – Try Me 
ENNIO – unendlichkeit 
Enny – Charge It 
EKKSTACY – it only gets worse 
Her's – What once was 
Makko – Leben ist zu kurz um Angst zu haben 
Levin Liam – 24 
Taylor Swift – Maroon 
Romeo Elvis ft Loyle Carner – Les oiseaux 
Tyler the Creator – DOOGTOOTH",-1,1.0,1.0
I9OOnWDB_M4,wirtschaft tv Talk - Michael Kruse zum Wachstumschancengesetz,Dr. Michael Kruse ist Mitglied des Bundestages und zu Gast im wirtschaft tv Talk. Mit wirtschaft tv Chefanchor Sascha Oliver Martin spricht er über das Wachstumschancengesetz. Wie wirksam ist diese »Light-Variante« des ursprünglichen Gesetzes? Und wie schätzt Dr. Michael Kruse selbst die momentane Wirtschaft in Deutschland ein?,1,,1.0
jX0mWb3S9e0,Demonstration in Belgrad markiert zehn Monate seit dem Einsturz in Novi Sad,"Demonstration in Belgrad markiert zehn Monate seit dem Einsturz in Novi Sad

Zehntausende Demonstranten marschierten am Montag in Belgrad, während die Bereitschaftspolizei das Hauptquartier des serbischen Präsidenten Aleksandar Vucic umstellte.

LESEN SIE MEHR : http://de.euronews.com/2025/09/02/demonstration-in-belgrad-markiert-zehn-monate-seit-dem-einsturz-in-novi-sad

Abonnieren Sie! https://www.youtube.com/c/euronewsde?sub_confirmation=1

Sehen Sie Euronews live TV : https://www.youtube.com/c/euronewsde/live

Euronews gibt es in 12 Sprachen: https://www.youtube.com/user/euronewsnetwork/channels",-1,1.0,1.0
_pAKIW7dbrs,HSV-Trainer Tim Walter: „Mario Vuskovic steht für unseren Weg“,Vor dem Spiel bei Hannover 96 spricht Hamburgs Coach über die Personallage – und seinen  Oktoberfest-Besuch.,0,,0.0
LfvlBu2p0D4,Bitcoin ETF EXPLODIERT: Polkadot nächster ETF?,"Wird der nächste Kryptowährung ETF nach Bitcoin ein Polkadot ETF sein? Was denkst du, wird die SEC die Genehmigung erteilen?
➡️ Wenn du Polkadot (DOT) kaufen willst, melde dich kostenfrei bei Binance an: https://oli.net/binance **
Abonniere jetzt den Kanal und aktiviere die Glocke, um kein wichtiges Video mehr zu verpassen!
🔔 Kanal abonnieren: https://oli.net/kanalabo
🤝 Jetzt Kanalmitglied werden: https://oli.net/mitglied
⭐️ Gold und Silber kaufen: https://www.oli.net/kettner **
💰  Aktiendepot: https://www.oli.net/freedom24 **
⚡️ Bitcoin kaufen: https://oli.net/bitcoin **
📰 Quellen
- https://bit.ly/4cBNv7w
- https://bit.ly/3VAPbHZ
- https://bit.ly/3xfgvSf
- https://bit.ly/3eIBnFz
- https://yhoo.it/3x6Hxek

💬 Hashtags
#Kryptowährung #Dot #Polkadot 

⚠️ Hinweis: Ich biete hier keine Anlageberatung, ich möchte lediglich zum Nachdenken und Diskutieren anregen. Bei manchen der im Video erwähnten Anlageklassen bin ich selbst investiert, so dass es zu Interessenskonflikten kommen kann.

** Affiliate Links
Bei den Produktlinks handelt es sich um Affiliate-Links. Die Links dienen der Orientierung und dem schnelleren finden der Produkte. Des Weiteren wird beim Verkauf des Produkts eine Provision an mich ausgezahlt, für euch entstehen dadurch keine Mehrkosten.
** Jede Investition ist ein Risiko. Die Prognosen und die bisherige Wertentwicklung sind keine Garantie für zukünftige Erträge. Es ist wichtig, dass du deine eigene Analyse durchführst, bevor du eine Investition tätigst. Dieser Beitrag kann Affiliate-Links enthalten, an denen ich ohne Kosten für dich eine kleine Provision verdienen kann.",-1,-1.0,-1.0
9g2exS_frVM,Ein Auto das man als Autohändler nicht kaufen sollte?! | Porsche 997 MK1 im GT3(RS) Look | Team 417,"#PorscheGT3 #Porsche997 #Autohandel


Hey Freunde! Heute geht es mal wieder um einen 997! Aber nicht um irgendeinen .. sondern ein 3.8er Sauger mit GT3 Look. In der Auktion wollte ihn keiner haben. War es ein Fehlkauf oder hatte Enrico doch wieder den richtigen Reicher? In diesem Video gehts einmal über die Autobahn!


Viel Spaß und bleibt gesund! 


Folgt uns auch gern auf Insta (dieautogesellschaft).


Unser Fahrzeugbestand ist stets unter www.die-autogesellschaft.de zu finden.",0,,0.0
thCKnfEfntc,Erschreckend eindeutig Herr Merz. #neuwahlen  ,,1,,1.0
3VFES9i7svM,VW ist in der Krise - aber wie tief? | DW Nachrichten,"VW ist in der Krise - aber wie tief? Muss der Autoriese lediglich die Kosten senken, wie das Management fordert? Ist eine Strategiewende nötig? Oder ist es dafür zu spät? Antworten von Gartner-Mobilityanalyst Pedro Pacheco und Beatrix Keim vom Car Research Institute.


DW Deutsch Abonnieren: http://www.youtube.com/user/deutschewelle?sub_confirmation=1
Mehr Nachrichten unter: https://www.dw.com/de/
DW in den Sozialen Medien:
►Facebook: https://www.facebook.com/dw.german/
►Twitter: https://twitter.com/dw_deutsch
►Instagram: https://www.instagram.com/dwnews/",-1,1.0,1.0
M9MJ1jbOUPE,Der Tyrann Lauterbach - die Sendung,"Peter Weber im Interview mit Martin Sichert, MdB, Mitglied im Gesundheitsausschuss
____________________
Bitte unterstützen Sie unsere Arbeit hier:

PayPal: https://paypal.me/HalloMeinung

Oder: via Überweisung an:
Hallo Meinung – Gesellschaft für freies Denken und politische Einflussnahme mbH
IBAN: DE 21 7605 0101 0013 9635 82
BIC: SSKNDE77XXX
Bank: Sparkasse Nürnberg

Peter Weber & Team sagen  DANKE!
Wir bewegen Deutschland🖤❤️💛

#hallomeinung #zensur #teilen #abonnieren #wissen #wirklichkeit #widerspruch

In eigener Sache: Wegen des hohen Aufkommens unsachlicher und beleidigender Kommentare, haben wir uns entschieden die Kommentarfunktion zu deaktivieren.
Danke für euer Verständnis.
Peter Weber & Team",1,,1.0
lWJrqC6MepU,⚡ RICHTER SCHOCKIERT GERADE GANZ DEUTSCHLAND!⚡,"⚡ RICHTER SCHOCKIERT GERADE GANZ DEUTSCHLAND!⚡ BLITZMELDUNG! Politik aktuelle Nachrichten zusammengefasst! Unfassbar was in Deutschland mit der AMPEL passiert! Aktuellste Eilmeldung und Blitzmeldung! Nachrichten aktuell: AFD Wahlrekord! Habeck Rücktritt & Baerbock Rücktritt nur noch Frage der Zeit! Die Ampel zerbricht genau jetzt!? Energiekrise, Außenpolitik & Scholz Cum Ex entlarvt! Aktuellste News & Eilmeldung über Alice Weidel, Tino Chrupalla, AMPEL Politik & Mehr! UNFASSBARE ENTWICKLUNGEN! #viral #blitzmeldung #eilmeldung

UNSERE WHATSAPP GRUPPE UM ALLE VIDEOS ZU SEHEN: https://whatsapp.com/channel/0029VaiJd7G1yT2DYQmy9S2n


------------

VORSORGE CHECKLISTE:

Perfekt vorbereitet auf den Notfall: https://www.checkout-ds24.com/product/537522 (Patientenverfügung, Vorsorgevollmacht, Notfallpass, Blackout Checkliste, Vollmacht für Finanzangelegenheiten, Testament, ...) (Werbung)


------------

Wichtige Schlagwörter

#geldanlage #demokonto #demodepot #demobroker #forexbroker #forexhandel #wirtschaftaktuell #wirtschaft #wirtschaftsnachrichten #finanzstrategie #prognosen #nachrichten #vermögenssicherung #bitcoin #geld #wirtschaftaktuell #geldanlage #news #gold #goldkaufen #aktienkaufen #dirkmüller #cashkurs #waskommt #finanzen #finanzcommunity #richtiginvestieren #etoro #etorotrading #etoroerfahrung #bitcoin #bitcoinkaufen #kryptowährungen #kryptowährung #bitcoins #trading #bitcointrading #wirtschaftsnews #bitcoinkaufen #aktienkaufen #welcheaktienkaufen #geldanlage #negativzinsen #krypto #kryptos #geldanlegen #finanzwelt #money

---------------------------

Allgemeiner Hinweis

In der Infobox können Affiliate Links verwendet werden. Falls der Besucher über diese Links einen Kauf tätigt, kann eine Provision für den Videoproduzent als Unterstützung des Kanals. Es erfolgt keine Anlageberatung. Jeder ist für seine Strategien selbst verantwortlich. Es ist ein Totalverlust möglich. Es kann keine Garantie für die Richtigkeit und Vollständigkeit der Inhalte gewährt werden.


https://whatsapp.com/channel/0029VaiJd7G1yT2DYQmy9S2n",-1,1.0,1.0
Ws0GMcVeJXY,"Münzen, Schätze und ausgelotete Demo-Grenzen 🏠 Pioneers of Pagonia Demo #05","🏠 ALLE Folgen unter: https://grnk.link/pioneersofpagonia
🏠 Selber spielen: https://store.steampowered.com/app/2155180/
🏠 Mehr Infos zum Game 👇

····················································································

Pioneers of Pagonia

Das Aufbaustrategiespiel Pioneers of Pagonia dreht sich um die Erforschung und Vereinigung der sagenhaften Inseln von Pagonia. Werde kreativ und baue Deine Wirtschaft aus über 40 verschiedenen Gebäuden, mehr als 70 verschiedenen Waren und weit verzweigten Produktionsketten auf!

····················································································

🕹 INFOS ZUM SPIEL

Titel: Pioneers of Pagonia
Genre: Simulationen, Strategie, Early Access
Entwickler: Envision Entertainment
Publisher: Envision Entertainment

YouTube-Tags:
#Gronkh #pioneersofpagonia  #GronkhTV

Wenn Dir das Spiel gefällt, bitte unterstütze die Entwickler und kaufe Dir das Spiel im Original: https://store.steampowered.com/app/2155180/

····················································································

TRANSPARENZ / PRODUCT PLACEMENTS:

[✖] Deal: kein Deal
[✖] Reise: keine Reise
[✖] Sonstiges: nix

Mein Hardware-Partner:
• Geschmeidige Hardware von ROG: https://de.rog.gg/Gronkh-Tipps

Alle mit * versehenen Links sind sogenannte Ref-ID-Links. Das heißt, wenn Du da was kaufst (muss natürlich niemand), dann verdient der Verlinkende (in dem Fall hier also ich) ein paar Cent daran, ohne dass es Dich mehr kostet. Als Beispiel verdient dann Amazon ein klein bisschen weniger am Produkt.

····················································································

📺 CHANNEL:
@Gronkh @BestofGronkh @GronkhReacts @GronkhTV @GronkhRPGs @GronkhRetro @GronkhOSTs 

🎥 LIVESTREAMS:
http://gronkh.live

🗄️ STREAM-ARCHIV:
http://gronkh.tv

🔗 SOCIAL & CO:
http://gronkh.chat (Discord)
https://gronkh.shop
https://twitter.com/gronkh
https://instagram.com/gronkh
https://www.tiktok.com/@gronkh
····················································································",-1,0.0,0.0
